isotope,a,z,yield,mass,metallicity,irv,mass_ej,massfrac,ysign
Cs33,133.0,55.0,2.2298e-09,2.0,0.014,60.0,1.3820999999999999,1.613342015773099e-09,1.0
Cs34,134.0,55.0,0.0,2.0,0.014,60.0,1.3820999999999999,0.0,0.0
Cs35,135.0,55.0,1.0596e-10,2.0,0.014,60.0,1.3820999999999999,7.666594313001954e-11,1.0
Cs36,136.0,55.0,0.0,2.0,0.014,60.0,1.3820999999999999,0.0,0.0
Cs37,137.0,55.0,0.0,2.0,0.014,60.0,1.3820999999999999,0.0,0.0
Ba34,134.0,56.0,1.8442e-09,2.0,0.014,60.0,1.3820999999999999,1.334346284639317e-09,1.0
Ba35,135.0,56.0,1.9142e-09,2.0,0.014,60.0,1.3820999999999999,1.3849938499384993e-09,1.0
Ba36,136.0,56.0,4.9139e-09,2.0,0.014,60.0,1.3820999999999999,3.555386730337892e-09,1.0
Ba37,137.0,56.0,4.8655e-09,2.0,0.014,60.0,1.3820999999999999,3.5203675566167426e-09,1.0
Ba38,138.0,56.0,3.1596e-08,2.0,0.014,60.0,1.3820999999999999,2.2860863902756675e-08,1.0
Ba39,139.0,56.0,0.0,2.0,0.014,60.0,1.3820999999999999,0.0,0.0
Ba40,140.0,56.0,0.0,2.0,0.014,60.0,1.3820999999999999,0.0,0.0
La39,139.0,57.0,3.8998e-09,2.0,0.014,60.0,1.3820999999999999,2.821648216482165e-09,1.0
La40,140.0,57.0,0.0,2.0,0.014,60.0,1.3820999999999999,0.0,0.0
Ce40,140.0,58.0,8.8339e-09,2.0,0.014,60.0,1.3820999999999999,6.391650387092107e-09,1.0
Ce41,141.0,58.0,0.0,2.0,0.014,60.0,1.3820999999999999,0.0,0.0
Ce42,142.0,58.0,6.8454e-10,2.0,0.014,60.0,1.3820999999999999,4.952897764271761e-10,1.0
Ce43,143.0,58.0,0.0,2.0,0.014,60.0,1.3820999999999999,0.0,0.0
Ce44,144.0,58.0,0.0,2.0,0.014,60.0,1.3820999999999999,0.0,0.0
Pr41,141.0,59.0,1.1664e-09,2.0,0.014,60.0,1.3820999999999999,8.439331452138051e-10,1.0
Pr42,142.0,59.0,0.0,2.0,0.014,60.0,1.3820999999999999,0.0,0.0
Pr43,143.0,59.0,0.0,2.0,0.014,60.0,1.3820999999999999,0.0,0.0
Pr45,145.0,59.0,0.0,2.0,0.014,60.0,1.3820999999999999,0.0,0.0
Nd42,142.0,60.0,1.9338e-09,2.0,0.014,60.0,1.3820999999999999,1.3991751682222707e-09,1.0
Nd43,143.0,60.0,6.2872e-10,2.0,0.014,60.0,1.3820999999999999,4.5490196078431373e-10,1.0
Nd44,144.0,60.0,1.3474e-09,2.0,0.014,60.0,1.3820999999999999,9.748932783445482e-10,1.0
Nd45,145.0,60.0,4.1882e-10,2.0,0.014,60.0,1.3820999999999999,3.030316185514797e-10,1.0
Nd46,146.0,60.0,1.0469e-09,2.0,0.014,60.0,1.3820999999999999,7.574705158816295e-10,1.0
Nd47,147.0,60.0,0.0,2.0,0.014,60.0,1.3820999999999999,0.0,0.0
Nd48,148.0,60.0,2.6568e-10,2.0,0.014,60.0,1.3820999999999999,1.9222921640981118e-10,1.0
Nd49,149.0,60.0,0.0,2.0,0.014,60.0,1.3820999999999999,0.0,0.0
Nd50,150.0,60.0,2.5372e-10,2.0,0.014,60.0,1.3820999999999999,1.8357571811012227e-10,1.0
Pm45,145.0,61.0,0.0,2.0,0.014,60.0,1.3820999999999999,0.0,0.0
Pm46,146.0,61.0,0.0,2.0,0.014,60.0,1.3820999999999999,0.0,0.0
Pm47,147.0,61.0,0.0,2.0,0.014,60.0,1.3820999999999999,0.0,0.0
Pm48,148.0,61.0,0.0,2.0,0.014,60.0,1.3820999999999999,0.0,0.0
Pm49,149.0,61.0,0.0,2.0,0.014,60.0,1.3820999999999999,0.0,0.0
Pm50,150.0,61.0,0.0,2.0,0.014,60.0,1.3820999999999999,0.0,0.0
Pm51,151.0,61.0,0.0,2.0,0.014,60.0,1.3820999999999999,0.0,0.0
Sm44,144.0,62.0,4.1358e-11,2.0,0.014,60.0,1.3820999999999999,2.992402865205123e-11,1.0
Sm45,145.0,62.0,0.0,2.0,0.014,60.0,1.3820999999999999,0.0,0.0
Sm46,146.0,62.0,0.0,2.0,0.014,60.0,1.3820999999999999,0.0,0.0
Sm47,147.0,62.0,2.373e-10,2.0,0.014,60.0,1.3820999999999999,1.7169524636422835e-10,1.0
Sm48,148.0,62.0,2.4721e-10,2.0,0.014,60.0,1.3820999999999999,1.7886549453729834e-10,1.0
Sm49,149.0,62.0,2.0399e-10,2.0,0.014,60.0,1.3820999999999999,1.4759424064828887e-10,1.0
Sm50,150.0,62.0,1.6133e-10,2.0,0.014,60.0,1.3820999999999999,1.1672816728167284e-10,1.0
Sm51,151.0,62.0,0.0,2.0,0.014,60.0,1.3820999999999999,0.0,0.0
Sm52,152.0,62.0,4.2144e-10,2.0,0.014,60.0,1.3820999999999999,3.0492728456696335e-10,1.0
Sm53,153.0,62.0,0.0,2.0,0.014,60.0,1.3820999999999999,0.0,0.0
Sm54,154.0,62.0,3.3035e-10,2.0,0.014,60.0,1.3820999999999999,2.390203313797844e-10,1.0
Eu51,151.0,63.0,2.5662e-10,2.0,0.014,60.0,1.3820999999999999,1.856739743868027e-10,1.0
Eu52,152.0,63.0,0.0,2.0,0.014,60.0,1.3820999999999999,0.0,0.0
Eu53,153.0,63.0,2.8303e-10,2.0,0.014,60.0,1.3820999999999999,2.047825772375371e-10,1.0
Eu54,154.0,63.0,0.0,2.0,0.014,60.0,1.3820999999999999,0.0,0.0
Eu55,155.0,63.0,0.0,2.0,0.014,60.0,1.3820999999999999,0.0,0.0
Eu56,156.0,63.0,0.0,2.0,0.014,60.0,1.3820999999999999,0.0,0.0
Eu57,157.0,63.0,0.0,2.0,0.014,60.0,1.3820999999999999,0.0,0.0
Gd52,152.0,64.0,4.9613e-12,2.0,0.014,60.0,1.3820999999999999,3.58968236741191e-12,1.0
Gd53,153.0,64.0,0.0,2.0,0.014,60.0,1.3820999999999999,0.0,0.0
Gd54,154.0,64.0,5.4709e-11,2.0,0.014,60.0,1.3820999999999999,3.958396642789958e-11,1.0
Gd55,155.0,64.0,2.8414e-10,2.0,0.014,60.0,1.3820999999999999,2.0558570291585272e-10,1.0
Gd56,156.0,64.0,4.1981e-10,2.0,0.014,60.0,1.3820999999999999,3.037479198321395e-10,1.0
Gd57,157.0,64.0,3.1222e-10,2.0,0.014,60.0,1.3820999999999999,2.2590261196729615e-10,1.0
Gd58,158.0,64.0,5.4954e-10,2.0,0.014,60.0,1.3820999999999999,3.976123290644672e-10,1.0
Gd59,159.0,64.0,0.0,2.0,0.014,60.0,1.3820999999999999,0.0,0.0
Gd60,160.0,64.0,4.2289e-10,2.0,0.014,60.0,1.3820999999999999,3.0597641270530355e-10,1.0
Tb59,159.0,65.0,3.5577e-10,2.0,0.014,60.0,1.3820999999999999,2.5741263294985896e-10,1.0
Tb60,160.0,65.0,0.0,2.0,0.014,60.0,1.3820999999999999,0.0,0.0
Tb61,161.0,65.0,0.0,2.0,0.014,60.0,1.3820999999999999,0.0,0.0
Dy60,160.0,66.0,7.9867e-11,2.0,0.014,60.0,1.3820999999999999,5.778670139642574e-11,1.0
Dy61,161.0,66.0,4.3986e-10,2.0,0.014,60.0,1.3820999999999999,3.1825482960711963e-10,1.0
Dy62,162.0,66.0,6.3908e-10,2.0,0.014,60.0,1.3820999999999999,4.6239780044859276e-10,1.0
Dy63,163.0,66.0,5.8892e-10,2.0,0.014,60.0,1.3820999999999999,4.261052022284929e-10,1.0
Dy64,164.0,66.0,7.5414e-10,2.0,0.014,60.0,1.3820999999999999,5.45647927067506e-10,1.0
Dy65,165.0,66.0,0.0,2.0,0.014,60.0,1.3820999999999999,0.0,0.0
Dy66,166.0,66.0,0.0,2.0,0.014,60.0,1.3820999999999999,0.0,0.0
Ho63,163.0,67.0,1.0297e-13,2.0,0.014,60.0,1.3820999999999999,7.450256855509733e-14,1.0
Ho64,164.0,67.0,0.0,2.0,0.014,60.0,1.3820999999999999,0.0,0.0
Ho65,165.0,67.0,5.5491e-10,2.0,0.014,60.0,1.3820999999999999,4.0149772085956157e-10,1.0
Ho66,166.0,67.0,0.0,2.0,0.014,60.0,1.3820999999999999,0.0,0.0
Er64,164.0,68.0,3.3803e-11,2.0,0.014,60.0,1.3820999999999999,2.4457709282975186e-11,1.0
Er65,165.0,68.0,0.0,2.0,0.014,60.0,1.3820999999999999,0.0,0.0
Er66,166.0,68.0,5.6e-10,2.0,0.014,60.0,1.3820999999999999,4.051805223934593e-10,1.0
Er67,167.0,68.0,3.751e-10,2.0,0.014,60.0,1.3820999999999999,2.713985963389046e-10,1.0
Er68,168.0,68.0,5.0124e-10,2.0,0.014,60.0,1.3820999999999999,3.626655090080313e-10,1.0
Er69,169.0,68.0,0.0,2.0,0.014,60.0,1.3820999999999999,0.0,0.0
Er70,170.0,68.0,2.4495e-10,2.0,0.014,60.0,1.3820999999999999,1.772303017147819e-10,1.0
Er71,171.0,68.0,0.0,2.0,0.014,60.0,1.3820999999999999,0.0,0.0
Er72,172.0,68.0,0.0,2.0,0.014,60.0,1.3820999999999999,0.0,0.0
Tm69,169.0,69.0,2.4804e-10,2.0,0.014,60.0,1.3820999999999999,1.794660299544172e-10,1.0
Tm70,170.0,69.0,0.0,2.0,0.014,60.0,1.3820999999999999,0.0,0.0
Tm71,171.0,69.0,0.0,2.0,0.014,60.0,1.3820999999999999,0.0,0.0
Tm72,172.0,69.0,0.0,2.0,0.014,60.0,1.3820999999999999,0.0,0.0
Tm73,173.0,69.0,0.0,2.0,0.014,60.0,1.3820999999999999,0.0,0.0
Yb70,170.0,70.0,7.2848e-11,2.0,0.014,60.0,1.3820999999999999,5.2708197670212e-11,1.0
Yb71,171.0,70.0,2.4996e-10,2.0,0.014,60.0,1.3820999999999999,1.8085522031690906e-10,1.0
Yb72,172.0,70.0,4.1787e-10,2.0,0.014,60.0,1.3820999999999999,3.02344258736705e-10,1.0
Yb73,173.0,70.0,2.8889e-10,2.0,0.014,60.0,1.3820999999999999,2.0902250198972582e-10,1.0
Yb74,174.0,70.0,6.6292e-10,2.0,0.014,60.0,1.3820999999999999,4.796469141162e-10,1.0
Yb75,175.0,70.0,0.0,2.0,0.014,60.0,1.3820999999999999,0.0,0.0
Yb76,176.0,70.0,2.094e-10,2.0,0.014,60.0,1.3820999999999999,1.5150857390926852e-10,1.0
Yb77,177.0,70.0,0.0,2.0,0.014,60.0,1.3820999999999999,0.0,0.0
Lu75,175.0,71.0,2.4009e-10,2.0,0.014,60.0,1.3820999999999999,1.7371391360972433e-10,1.0
Lu76,176.0,71.0,9.1505e-12,2.0,0.014,60.0,1.3820999999999999,6.620722089573837e-12,1.0
Lu77,177.0,71.0,0.0,2.0,0.014,60.0,1.3820999999999999,0.0,0.0
Hf76,176.0,72.0,8.5308e-11,2.0,0.014,60.0,1.3820999999999999,6.172346429346647e-11,1.0
Hf77,177.0,72.0,2.1827e-10,2.0,0.014,60.0,1.3820999999999999,1.5792634396932207e-10,1.0
Hf78,178.0,72.0,3.7454e-10,2.0,0.014,60.0,1.3820999999999999,2.709934158165111e-10,1.0
Hf79,179.0,72.0,1.757e-10,2.0,0.014,60.0,1.3820999999999999,1.2712538890094783e-10,1.0
Hf80,180.0,72.0,5.2911e-10,2.0,0.014,60.0,1.3820999999999999,3.828304753635772e-10,1.0
Hf81,181.0,72.0,0.0,2.0,0.014,60.0,1.3820999999999999,0.0,0.0
Hf82,182.0,72.0,1.9989e-12,2.0,0.014,60.0,1.3820999999999999,1.44627740395051e-12,1.0
Hf83,183.0,72.0,0.0,2.0,0.014,60.0,1.3820999999999999,0.0,0.0
Hf84,184.0,72.0,0.0,2.0,0.014,60.0,1.3820999999999999,0.0,0.0
Ta79,179.0,73.0,0.0,2.0,0.014,60.0,1.3820999999999999,0.0,0.0
Ta80,180.0,73.0,0.0,2.0,0.014,60.0,1.3820999999999999,0.0,0.0
Ta81,181.0,73.0,1.6556e-10,2.0,0.014,60.0,1.3820999999999999,1.197887272990377e-10,1.0
Ta82,182.0,73.0,0.0,2.0,0.014,60.0,1.3820999999999999,0.0,0.0
Ta83,183.0,73.0,0.0,2.0,0.014,60.0,1.3820999999999999,0.0,0.0
Ta84,184.0,73.0,0.0,2.0,0.014,60.0,1.3820999999999999,0.0,0.0
W180,180.0,74.0,1.0027e-12,2.0,0.014,60.0,1.3820999999999999,7.254901960784314e-13,1.0
W181,181.0,74.0,0.0,2.0,0.014,60.0,1.3820999999999999,0.0,0.0
W182,182.0,74.0,2.8878e-10,2.0,0.014,60.0,1.3820999999999999,2.0894291295854137e-10,1.0
W183,183.0,74.0,1.6284e-10,2.0,0.014,60.0,1.3820999999999999,1.178207076188409e-10,1.0
W184,184.0,74.0,3.6741e-10,2.0,0.014,60.0,1.3820999999999999,2.658345995224658e-10,1.0
W185,185.0,74.0,0.0,2.0,0.014,60.0,1.3820999999999999,0.0,0.0
W186,186.0,74.0,2.6847e-10,2.0,0.014,60.0,1.3820999999999999,1.9424788365530716e-10,1.0
W187,187.0,74.0,0.0,2.0,0.014,60.0,1.3820999999999999,0.0,0.0
W188,188.0,74.0,0.0,2.0,0.014,60.0,1.3820999999999999,0.0,0.0
Re85,185.0,75.0,1.5124e-10,2.0,0.014,60.0,1.3820999999999999,1.0942768251211926e-10,1.0
Re86,186.0,75.0,0.0,2.0,0.014,60.0,1.3820999999999999,0.0,0.0
Re87,187.0,75.0,1.7841e-10,2.0,0.014,60.0,1.3820999999999999,1.2908617321467335e-10,1.0
Re88,188.0,75.0,0.0,2.0,0.014,60.0,1.3820999999999999,0.0,0.0
Re89,189.0,75.0,0.0,2.0,0.014,60.0,1.3820999999999999,0.0,0.0
Os86,186.0,76.0,1.1154e-10,2.0,0.014,60.0,1.3820999999999999,8.070327762101151e-11,1.0
Os87,187.0,76.0,1.3515e-10,2.0,0.014,60.0,1.3820999999999999,9.77859778597786e-11,1.0
Os88,188.0,76.0,6.6084e-10,2.0,0.014,60.0,1.3820999999999999,4.781419578901672e-10,1.0
Os89,189.0,76.0,7.6049e-10,2.0,0.014,60.0,1.3820999999999999,5.50242384776789e-10,1.0
Os90,190.0,76.0,1.2975e-09,2.0,0.014,60.0,1.3820999999999999,9.387887996527025e-10,1.0
Os91,191.0,76.0,0.0,2.0,0.014,60.0,1.3820999999999999,0.0,0.0
Os92,192.0,76.0,1.93e-09,2.0,0.014,60.0,1.3820999999999999,1.3964257289631722e-09,1.0
Os93,193.0,76.0,0.0,2.0,0.014,60.0,1.3820999999999999,0.0,0.0
Os94,194.0,76.0,0.0,2.0,0.014,60.0,1.3820999999999999,0.0,0.0
Ir91,191.0,77.0,1.6736e-09,2.0,0.014,60.0,1.3820999999999999,1.2109109326387383e-09,1.0
Ir92,192.0,77.0,0.0,2.0,0.014,60.0,1.3820999999999999,0.0,0.0
Ir93,193.0,77.0,2.8416e-09,2.0,0.014,60.0,1.3820999999999999,2.0560017364879535e-09,1.0
Ir94,194.0,77.0,0.0,2.0,0.014,60.0,1.3820999999999999,0.0,0.0
Ir95,195.0,77.0,0.0,2.0,0.014,60.0,1.3820999999999999,0.0,0.0
Pt92,192.0,78.0,1.0607e-10,2.0,0.014,60.0,1.3820999999999999,7.674553216120397e-11,1.0
Pt93,193.0,78.0,0.0,2.0,0.014,60.0,1.3820999999999999,0.0,0.0
Pt94,194.0,78.0,3.2409e-09,2.0,0.014,60.0,1.3820999999999999,2.3449099196874324e-09,1.0
Pt95,195.0,78.0,3.262e-09,2.0,0.014,60.0,1.3820999999999999,2.3601765429419004e-09,1.0
Pt96,196.0,78.0,2.603e-09,2.0,0.014,60.0,1.3820999999999999,1.883365892482454e-09,1.0
Pt97,197.0,78.0,0.0,2.0,0.014,60.0,1.3820999999999999,0.0,0.0
Pt98,198.0,78.0,6.9781e-10,2.0,0.014,60.0,1.3820999999999999,5.048911077346067e-10,1.0
Au97,197.0,79.0,1.4365e-09,2.0,0.014,60.0,1.3820999999999999,1.039360393603936e-09,1.0
Au98,198.0,79.0,0.0,2.0,0.014,60.0,1.3820999999999999,0.0,0.0
Au99,199.0,79.0,0.0,2.0,0.014,60.0,1.3820999999999999,0.0,0.0
Hg98,198.0,80.0,4.3238e-10,2.0,0.014,60.0,1.3820999999999999,3.1284277548657843e-10,1.0
Hg99,199.0,80.0,5.6239e-10,2.0,0.014,60.0,1.3820999999999999,4.0690977498010276e-10,1.0
Hg00,200.0,80.0,8.6198e-10,2.0,0.014,60.0,1.3820999999999999,6.236741190941321e-10,1.0
Hg01,201.0,80.0,4.6508e-10,2.0,0.014,60.0,1.3820999999999999,3.3650242384776793e-10,1.0
Hg02,202.0,80.0,1.1617e-09,2.0,0.014,60.0,1.3820999999999999,8.405325229722886e-10,1.0
Hg03,203.0,80.0,0.0,2.0,0.014,60.0,1.3820999999999999,0.0,0.0
Hg04,204.0,80.0,2.139e-10,2.0,0.014,60.0,1.3820999999999999,1.547644888213588e-10,1.0
Tl03,203.0,81.0,5.1495e-10,2.0,0.014,60.0,1.3820999999999999,3.725851964401997e-10,1.0
Tl04,204.0,81.0,0.0,2.0,0.014,60.0,1.3820999999999999,0.0,0.0
Tl05,205.0,81.0,1.2339e-09,2.0,0.014,60.0,1.3820999999999999,8.927718688951596e-10,1.0
Pb04,204.0,82.0,6.5138e-10,2.0,0.014,60.0,1.3820999999999999,4.712973012083062e-10,1.0
Pb05,205.0,82.0,1.6457e-11,2.0,0.014,60.0,1.3820999999999999,1.1907242601837784e-11,1.0
Pb06,206.0,82.0,5.2901e-09,2.0,0.014,60.0,1.3820999999999999,3.827581216988641e-09,1.0
Pb07,207.0,82.0,5.726e-09,2.0,0.014,60.0,1.3820999999999999,4.142970841473121e-09,1.0
Pb08,208.0,82.0,1.5182e-08,2.0,0.014,60.0,1.3820999999999999,1.0984733376745532e-08,1.0
Pb09,209.0,82.0,0.0,2.0,0.014,60.0,1.3820999999999999,0.0,0.0
Pb10,210.0,82.0,0.0,2.0,0.014,60.0,1.3820999999999999,0.0,0.0
Bi09,209.0,83.0,1.0627e-09,2.0,0.014,60.0,1.3820999999999999,7.689023949063021e-10,1.0
Bi10,210.0,83.0,0.0,2.0,0.014,60.0,1.3820999999999999,0.0,0.0
Po10,210.0,84.0,0.0,2.0,0.014,60.0,1.3820999999999999,0.0,0.0
H,1.0,1.0,0.85933,2.0,0.00012,0.0,1.3061,0.6579358395222418,1.0
He4,4.0,2.0,0.38167,2.0,0.00012,0.0,1.3061,0.2922211163004364,1.0
C12,12.0,6.0,0.016407,2.0,0.00012,0.0,1.3061,0.012561825281372025,1.0
C13,13.0,6.0,1.5249e-06,2.0,0.00012,0.0,1.3061,1.1675216292780032e-06,1.0
C14,14.0,6.0,1.6276e-08,2.0,0.00012,0.0,1.3061,1.2461526682489854e-08,1.0
N14,14.0,7.0,3.5345e-05,2.0,0.00012,0.0,1.3061,2.706148074420029e-05,1.0
N15,15.0,7.0,6.2541e-09,2.0,0.00012,0.0,1.3061,4.7883776127402184e-09,1.0
O16,16.0,8.0,0.0005949,2.0,0.00012,0.0,1.3061,0.00045547814103054894,1.0
O17,17.0,8.0,1.5267e-06,2.0,0.00012,0.0,1.3061,1.1688997779649337e-06,1.0
O18,18.0,8.0,4.4092e-08,2.0,0.00012,0.0,1.3061,3.375851772452339e-08,1.0
F18,18.0,9.0,0.0,2.0,0.00012,0.0,1.3061,0.0,0.0
F19,19.0,9.0,1.3559e-06,2.0,0.00012,0.0,1.3061,1.038128780338412e-06,1.0
Ne20,20.0,10.0,2.649e-05,2.0,0.00012,0.0,1.3061,2.0281754842661356e-05,1.0
Ne21,21.0,10.0,1.2151e-06,2.0,0.00012,0.0,1.3061,9.303269274940663e-07,1.0
Ne22,22.0,10.0,0.0012885,2.0,0.00012,0.0,1.3061,0.0009865247683944567,1.0
Na22,22.0,11.0,0.0,2.0,0.00012,0.0,1.3061,0.0,0.0
Na23,23.0,11.0,1.3062e-05,2.0,0.00012,0.0,1.3061,1.0000765638159405e-05,1.0
Na24,24.0,11.0,0.0,2.0,0.00012,0.0,1.3061,0.0,0.0
Mg24,24.0,12.0,3.4323e-05,2.0,0.00012,0.0,1.3061,2.62789985452875e-05,1.0
Mg25,25.0,12.0,2.7889e-05,2.0,0.00012,0.0,1.3061,2.135288262767016e-05,1.0
Mg26,26.0,12.0,3.0161e-05,2.0,0.00012,0.0,1.3061,2.309241252584029e-05,1.0
Al26,26.0,13.0,3.3989e-08,2.0,0.00012,0.0,1.3061,2.6023275400045938e-08,1.0
Al27,27.0,13.0,1.8947e-06,2.0,0.00012,0.0,1.3061,1.450654620626292e-06,1.0
Si28,28.0,14.0,1.1685e-05,2.0,0.00012,0.0,1.3061,8.946481892657531e-06,1.0
Si29,29.0,14.0,3.2225e-07,2.0,0.00012,0.0,1.3061,2.467268968685399e-07,1.0
Si30,30.0,14.0,2.8944e-07,2.0,0.00012,0.0,1.3061,2.216063088584335e-07,1.0
Si31,31.0,14.0,0.0,2.0,0.00012,0.0,1.3061,0.0,0.0
Si32,32.0,14.0,1.0595e-13,2.0,0.00012,0.0,1.3061,8.111936298905137e-14,1.0
P31,31.0,15.0,2.9459e-07,2.0,0.00012,0.0,1.3061,2.255493453793737e-07,1.0
P32,32.0,15.0,0.0,2.0,0.00012,0.0,1.3061,0.0,0.0
P33,33.0,15.0,0.0,2.0,0.00012,0.0,1.3061,0.0,0.0
S32,32.0,16.0,5.3703e-06,2.0,0.00012,0.0,1.3061,4.1117066074573155e-06,1.0
S33,33.0,16.0,2.1878e-08,2.0,0.00012,0.0,1.3061,1.675063165148151e-08,1.0
S34,34.0,16.0,1.2676e-07,2.0,0.00012,0.0,1.3061,9.705229308628742e-08,1.0
S35,35.0,16.0,0.0,2.0,0.00012,0.0,1.3061,0.0,0.0
S36,36.0,16.0,4.4875e-09,2.0,0.00012,0.0,1.3061,3.435801240333818e-09,1.0
Cl35,35.0,17.0,1.7302e-08,2.0,0.00012,0.0,1.3061,1.3247071434040271e-08,1.0
Cl36,36.0,17.0,2.6254e-11,2.0,0.00012,0.0,1.3061,2.0101064237041572e-11,1.0
Cl37,37.0,17.0,1.1801e-08,2.0,0.00012,0.0,1.3061,9.03529591914861e-09,1.0
Ar36,36.0,18.0,1.1863e-06,2.0,0.00012,0.0,1.3061,9.082765485031774e-07,1.0
Ar37,37.0,18.0,0.0,2.0,0.00012,0.0,1.3061,0.0,0.0
Ar38,38.0,18.0,8.7899e-08,2.0,0.00012,0.0,1.3061,6.729882857361611e-08,1.0
Ar39,39.0,18.0,1.4341e-12,2.0,0.00012,0.0,1.3061,1.0980016844039505e-12,1.0
Ar40,40.0,18.0,2.3287e-09,2.0,0.00012,0.0,1.3061,1.7829415818084373e-09,1.0
Ar41,41.0,18.0,0.0,2.0,0.00012,0.0,1.3061,0.0,0.0
Ar42,42.0,18.0,0.0,2.0,0.00012,0.0,1.3061,0.0,0.0
K39,39.0,19.0,1.8509e-08,2.0,0.00012,0.0,1.3061,1.417119669244315e-08,1.0
K40,40.0,19.0,2.2049e-10,2.0,0.00012,0.0,1.3061,1.6881555776739914e-10,1.0
K41,41.0,19.0,2.6127e-09,2.0,0.00012,0.0,1.3061,2.0003828190797027e-09,1.0
K42,42.0,19.0,0.0,2.0,0.00012,0.0,1.3061,0.0,0.0
K43,43.0,19.0,0.0,2.0,0.00012,0.0,1.3061,0.0,0.0
Ca40,40.0,20.0,8.9561e-07,2.0,0.00012,0.0,1.3061,6.857131919454866e-07,1.0
Ca41,41.0,20.0,8.9557e-11,2.0,0.00012,0.0,1.3061,6.856825664191103e-11,1.0
Ca42,42.0,20.0,3.6986e-09,2.0,0.00012,0.0,1.3061,2.8317892963785313e-09,1.0
Ca43,43.0,20.0,8.7115e-10,2.0,0.00012,0.0,1.3061,6.669856825664191e-10,1.0
Ca44,44.0,20.0,8.4594e-09,2.0,0.00012,0.0,1.3061,6.476839445677972e-09,1.0
Ca45,45.0,20.0,0.0,2.0,0.00012,0.0,1.3061,0.0,0.0
Ca46,46.0,20.0,3.1089e-10,2.0,0.00012,0.0,1.3061,2.380292473776893e-10,1.0
Ca47,47.0,20.0,0.0,2.0,0.00012,0.0,1.3061,0.0,0.0
Ca48,48.0,20.0,6.6955e-10,2.0,0.00012,0.0,1.3061,5.126330296301968e-10,1.0
Sc45,45.0,21.0,6.1575e-10,2.0,0.00012,0.0,1.3061,4.714416966541612e-10,1.0
Sc46,46.0,21.0,0.0,2.0,0.00012,0.0,1.3061,0.0,0.0
Sc47,47.0,21.0,0.0,2.0,0.00012,0.0,1.3061,0.0,0.0
Sc48,48.0,21.0,0.0,2.0,0.00012,0.0,1.3061,0.0,0.0
Sc49,49.0,21.0,0.0,2.0,0.00012,0.0,1.3061,0.0,0.0
Ti46,46.0,22.0,1.4262e-09,2.0,0.00012,0.0,1.3061,1.0919531429446443e-09,1.0
Ti47,47.0,22.0,1.1515e-09,2.0,0.00012,0.0,1.3061,8.816323405558532e-10,1.0
Ti48,48.0,22.0,1.035e-08,2.0,0.00012,0.0,1.3061,7.9243549498507e-09,1.0
Ti49,49.0,22.0,1.4038e-09,2.0,0.00012,0.0,1.3061,1.074802848173953e-09,1.0
Ti50,50.0,22.0,5.2983e-09,2.0,0.00012,0.0,1.3061,4.056580659980094e-09,1.0
V50,50.0,23.0,4.2308e-12,2.0,0.00012,0.0,1.3061,3.2392619248143327e-12,1.0
V51,51.0,23.0,2.0355e-09,2.0,0.00012,0.0,1.3061,1.5584564734706377e-09,1.0
Cr50,50.0,24.0,3.3648e-09,2.0,0.00012,0.0,1.3061,2.5762192787688535e-09,1.0
Cr51,51.0,24.0,0.0,2.0,0.00012,0.0,1.3061,0.0,0.0
Cr52,52.0,24.0,7.0622e-08,2.0,0.00012,0.0,1.3061,5.407089809356098e-08,1.0
Cr53,53.0,24.0,8.2104e-09,2.0,0.00012,0.0,1.3061,6.2861955439859125e-09,1.0
Cr54,54.0,24.0,4.2299e-09,2.0,0.00012,0.0,1.3061,3.2385728504708676e-09,1.0
Mn55,55.0,25.0,6.0908e-08,2.0,0.00012,0.0,1.3061,4.6633489013092415e-08,1.0
Mn56,56.0,25.0,0.0,2.0,0.00012,0.0,1.3061,0.0,0.0
Fe54,54.0,26.0,3.2441e-07,2.0,0.00012,0.0,1.3061,2.483806752928566e-07,1.0
Fe55,55.0,26.0,0.0,2.0,0.00012,0.0,1.3061,0.0,0.0
Fe56,56.0,26.0,5.3888e-06,2.0,0.00012,0.0,1.3061,4.125870913406324e-06,1.0
Fe57,57.0,26.0,1.6039e-07,2.0,0.00012,0.0,1.3061,1.2280070438710666e-07,1.0
Fe58,58.0,26.0,9.2889e-08,2.0,0.00012,0.0,1.3061,7.111936298905138e-08,1.0
Fe59,59.0,26.0,0.0,2.0,0.00012,0.0,1.3061,0.0,0.0
Fe60,60.0,26.0,1.0241e-08,2.0,0.00012,0.0,1.3061,7.840900390475462e-09,1.0
Co59,59.0,27.0,3.7819e-08,2.0,0.00012,0.0,1.3061,2.89556695505704e-08,1.0
Co60,60.0,27.0,0.0,2.0,0.00012,0.0,1.3061,0.0,0.0
Ni58,58.0,28.0,2.2272e-07,2.0,0.00012,0.0,1.3061,1.705229308628742e-07,1.0
Ni59,59.0,28.0,7.9674e-11,2.0,0.00012,0.0,1.3061,6.100145471250287e-11,1.0
Ni60,60.0,28.0,1.0173e-07,2.0,0.00012,0.0,1.3061,7.788836995635862e-08,1.0
Ni61,61.0,28.0,9.5316e-09,2.0,0.00012,0.0,1.3061,7.297756680192941e-09,1.0
Ni62,62.0,28.0,2.5112e-08,2.0,0.00012,0.0,1.3061,1.9226705459000076e-08,1.0
