  ele   Z    A    013a000     015a000     020a000     025a000     030a000     040a000     060a000     080a000     120a000
Li6     3    6  1.7672E-03  3.4724E-03  1.0981E-02  1.0951E-02  7.2449E-04  8.6596E-04  1.0338E-03  1.3373E-03  2.8958E-03
Li7     3    7  1.7675E-03  3.4830E-03  1.1041E-02  1.1070E-02  1.2624E-03  1.3708E-02  1.8226E-03  1.5424E-03  2.9657E-03
Be9     4    9  1.7692E-03  3.4723E-03  1.0988E-02  1.0957E-02  7.2461E-04  8.6597E-04  1.0340E-03  1.3374E-03  2.8963E-03
B10     5   10  5.8565E-03  5.2930E-03  1.1191E-02  1.2649E-02  5.7827E-03  2.5753E-03  1.0478E-03  1.3374E-03  2.8966E-03
B11     5   11  9.2298E-02  8.7789E-02  7.6640E-02  7.0101E-02  6.9383E-02  6.3237E-02  5.6220E-02  5.2177E-02  4.5849E-02
C12     6   12  3.3121E+03  4.7146E+03  5.2031E+03  5.7184E+03  6.8321E+03  7.5595E+03  8.9937E+03  8.8118E+03  8.7700E+03
C13     6   13  1.5330E+00  1.4708E+00  1.3636E+00  1.3259E+00  1.3994E+00  1.4996E+00  2.5414E+00  1.5269E+00  1.4278E+00
N14     7   14  1.2841E+01  1.1402E+01  1.0747E+01  1.0566E+01  1.2912E+01  1.3518E+01  1.3899E+01  1.3547E+01  1.3466E+01
N15     7   15  8.1112E+00  1.2443E+01  6.3735E-01  1.2329E+00  1.7961E+00  2.3356E+00  9.7732E+00  1.3163E+01  2.8548E+00
O16     8   16  1.2488E+03  3.0076E+03  3.8181E+03  5.6049E+03  6.6427E+03  8.6133E+03  1.1708E+04  1.2525E+04  1.6439E+04
O17     8   17  1.3108E+01  1.2496E+01  9.3200E+00  5.0389E+00  4.7740E+00  6.4841E+00  1.7560E+01  6.8435E+00  5.7612E+00
O18     8   18  1.4818E+01  9.9522E+00  9.9604E+00  2.6909E+00  1.2522E+00  4.7323E-01  2.6720E-01  1.8131E-01  1.7062E-01
F19     9   19  5.1492E-01  5.0568E-01  1.7413E+00  2.5089E+00  2.9766E+00  3.5597E+00  4.0349E+01  2.3513E+01  8.9168E+00
Ne20   10   20  9.5928E+02  1.6565E+03  2.3169E+04  2.6437E+04  2.8562E+04  1.8763E+04  1.0526E+04  8.3239E+03  1.6624E+04
Ne21   10   21  3.0261E+01  7.6552E+01  1.5778E+03  2.2969E+03  2.5752E+03  2.1390E+03  1.0974E+03  6.7426E+02  7.3711E+02
Ne22   10   22  2.8339E+01  3.9132E+01  6.2630E+01  6.9091E+01  7.3222E+01  7.3633E+01  4.6285E+01  4.0544E+01  3.5314E+01
Na23   11   23  1.1985E+02  1.8614E+02  4.9599E+03  4.7698E+03  5.3791E+03  3.2041E+03  7.3502E+02  5.6695E+02  7.5757E+02
Mg24   12   24  1.1594E+03  1.4191E+03  5.3107E+03  5.2048E+03  5.3033E+03  4.1380E+03  4.2960E+03  4.0384E+03  4.1933E+03
Mg25   12   25  8.3084E+00  9.2458E+00  3.3045E+02  3.0312E+02  2.9356E+02  2.0018E+02  1.8483E+02  8.7289E+01  1.9469E+02
Mg26   12   26  1.7540E+01  1.9015E+01  5.2295E+02  4.2689E+02  4.1126E+02  2.6011E+02  2.0031E+02  8.0884E+01  7.6634E+01
Al27   13   27  8.3038E+02  6.4389E+02  2.8718E+03  2.3267E+03  2.2671E+03  1.8253E+03  2.4177E+03  1.2915E+03  7.9243E+02
Si28   14   28  5.0498E+03  8.7096E+03  5.0273E+03  5.0605E+03  5.4293E+03  7.7973E+03  9.1967E+03  8.9604E+03  2.8804E+03
Si29   14   29  3.3042E+02  2.0480E+02  3.8495E+02  3.6609E+02  3.5358E+02  4.0345E+02  6.9099E+02  6.0829E+02  2.0479E+02
Si30   14   30  7.3932E+02  2.1685E+02  4.9370E+02  3.9861E+02  3.5705E+02  3.5175E+02  7.6115E+02  4.7042E+02  2.4238E+02
P31    15   31  2.5734E+03  1.5627E+03  2.0795E+03  1.9685E+03  1.9452E+03  2.1107E+03  3.3979E+03  2.6196E+03  9.9097E+02
S32    16   32  5.6371E+03  1.5167E+04  5.3659E+03  5.2382E+03  5.8397E+03  9.1417E+03  1.0561E+04  9.9524E+03  3.6486E+03
S33    16   33  2.0098E+03  4.3003E+03  1.5544E+03  1.7426E+03  1.9067E+03  2.5484E+03  3.3265E+03  2.9596E+03  9.8686E+02
S34    16   34  1.4290E+03  1.0592E+03  6.9477E+02  5.5849E+02  5.3390E+02  6.0013E+02  1.1129E+03  1.1645E+03  2.6462E+02
S36    16   36  5.1754E+00  1.1601E+00  1.8119E+00  1.4360E+00  1.3333E+00  1.3266E+00  2.5496E+00  2.2183E+00  1.5423E+00
Cl35   17   35  5.1175E+02  1.1989E+03  3.5466E+02  3.2597E+02  3.5220E+02  4.5961E+02  6.3232E+02  5.5092E+02  1.5550E+02
Cl37   17   37  3.6203E+02  2.8148E+03  2.8728E+02  3.0023E+02  3.4985E+02  5.7973E+02  7.6941E+02  8.1506E+02  2.6872E+02
Ar36   18   36  6.2255E+03  2.0086E+04  5.9627E+03  6.1418E+03  6.8363E+03  1.0236E+04  1.2298E+04  1.1852E+04  4.5768E+03
Ar38   18   38  7.2767E+02  2.7058E+03  5.1519E+02  2.5769E+02  2.5949E+02  3.8016E+02  6.5561E+02  8.8696E+02  1.6443E+02
Ar40   18   40  1.1823E+00  9.9765E-01  1.0508E+00  1.0199E+00  1.0168E+00  1.0184E+00  9.6743E+00  3.5829E+00  1.1946E+00
K39    19   39  7.7392E+02  5.2158E+03  6.0878E+02  3.6423E+02  3.9524E+02  6.7129E+02  1.1059E+03  1.3562E+03  3.0021E+02
K40    19   40  9.5189E+01  2.9163E+02  5.5575E+01  5.2728E+01  6.0330E+01  8.2056E+01  1.1941E+02  1.3280E+02  1.1455E+02
K41    19   41  7.7608E+02  1.3540E+04  6.2278E+02  5.9654E+02  6.8404E+02  1.2411E+03  1.9158E+03  2.1266E+03  7.5566E+02
Ca40   20   40  5.5661E+03  1.8499E+04  5.2225E+03  6.1109E+03  6.7840E+03  9.4613E+03  1.2048E+04  1.2018E+04  4.6669E+03
Ca42   20   42  4.8327E+02  3.1631E+03  4.2157E+02  1.5460E+02  1.5343E+02  2.5655E+02  4.6052E+02  6.5669E+02  1.3286E+02
Ca43   20   43  8.0422E+00  1.4701E+01  3.0138E+00  1.9672E+00  2.1616E+00  3.0377E+00  7.9938E+00  1.0262E+01  6.2135E+00
Ca44   20   44  4.0391E+02  4.4428E+02  1.5743E+02  1.4362E+02  1.5345E+02  1.8838E+02  2.4003E+02  2.3789E+02  1.0603E+02
Ca46   20   46  9.5888E-01  9.2267E-01  9.8368E-01  9.8762E-01  9.9161E-01  1.0422E+00  4.7304E+01  8.1151E+00  1.3385E+00
Ca48   20   48  9.5630E-01  9.1894E-01  9.4211E-01  9.1657E-01  9.0800E-01  8.8299E-01  8.5618E-01  8.2557E-01  9.3181E-01
Sc45   21   45  1.8780E+02  2.0273E+03  1.5160E+02  1.7581E+02  1.8708E+02  2.6116E+02  4.4422E+02  4.6898E+02  1.7524E+02
Ti46   22   46  5.8783E+02  3.8017E+03  5.8649E+02  1.6365E+02  1.5853E+02  2.9122E+02  5.5394E+02  7.4739E+02  1.4369E+02
Ti47   22   47  3.2442E+01  3.1944E+01  1.4771E+01  3.5903E+00  4.6114E+00  5.0079E+00  7.1167E+00  8.2072E+00  2.5854E+00
Ti48   22   48  2.0712E+03  3.1845E+03  1.7825E+03  1.4178E+03  1.7655E+03  1.8693E+03  1.3881E+03  1.0945E+03  6.7074E+02
Ti49   22   49  1.2770E+03  2.2063E+03  1.4493E+03  9.3693E+02  1.1243E+03  1.2206E+03  1.0538E+03  9.1787E+02  4.9545E+02
Ti50   22   50  9.7620E-01  9.5175E-01  1.0890E+00  1.1464E+00  1.2193E+00  1.4516E+00  2.9148E+00  3.4198E+00  3.3381E+00
V50    23   50  8.9594E+00  2.0943E+01  1.1814E+01  1.6055E+01  1.9605E+01  2.4444E+01  2.6745E+01  2.9730E+01  9.3659E+00
V51    23   51  2.3577E+03  3.1746E+03  2.9089E+03  6.3267E+02  1.1509E+03  9.8629E+02  9.7873E+02  7.1174E+02  2.4614E+02
Cr50   24   50  2.0885E+03  4.9069E+03  2.9123E+03  3.6414E+02  6.1426E+02  6.5478E+02  1.1828E+03  1.2623E+03  2.2192E+02
Cr52   24   52  9.6758E+03  1.6597E+04  9.7698E+03  6.9843E+03  8.9626E+03  8.1226E+03  5.2129E+03  3.6633E+03  2.4710E+03
Cr53   24   53  5.9297E+03  9.0303E+03  6.7693E+03  3.7168E+03  4.7755E+03  4.4413E+03  3.1300E+03  2.3257E+03  1.4340E+03
Cr54   24   54  1.4330E+00  1.6245E+00  1.8411E+00  1.6745E+00  1.8325E+00  2.2164E+00  4.3062E+00  4.4685E+00  4.7543E+00
Mn55   25   55  3.4672E+03  4.4767E+03  4.0060E+03  1.1572E+03  1.9408E+03  1.5477E+03  1.5103E+03  1.1519E+03  4.2050E+02
Fe54   26   54  1.8770E+03  2.5253E+03  2.6343E+03  3.7573E+02  7.1048E+02  6.0643E+02  1.0190E+03  9.1599E+02  1.7874E+02
Fe56   26   56  5.1379E+03  4.4364E+03  3.2165E+03  2.5624E+03  2.1133E+03  1.5869E+03  1.0579E+03  7.9230E+02  4.9760E+02
Fe57   26   57  4.8911E+03  1.9393E+03  2.1457E+03  1.3333E+03  7.0191E+02  5.5744E+02  4.1818E+02  3.2492E+02  1.9297E+02
Fe58   26   58  1.3481E+00  1.5166E+00  2.7715E+00  3.5436E+00  4.3499E+00  7.0944E+00  2.2004E+01  2.4929E+01  2.4609E+01
Co59   27   59  1.1450E+03  1.8179E+02  2.6389E+02  1.2352E+02  4.9050E+00  6.2757E+00  1.4430E+01  1.5274E+01  8.3544E+00
Ni58   28   58  1.3183E+03  6.1681E+02  6.8042E+02  3.6228E+02  2.8670E+02  2.7690E+02  3.0089E+02  2.6375E+02  1.2510E+02
Ni60   28   60  4.1469E+03  3.3417E+02  1.0455E+03  5.9235E+02  1.5246E+00  2.0140E+00  3.8537E+00  4.0393E+00  2.1326E+00
Ni61   28   61  3.4164E+03  7.9723E+01  7.7210E+02  1.5182E+02  2.4055E+00  3.1163E+00  5.6046E+00  7.7449E+00  6.9874E+00
Ni62   28   62  4.1222E+03  5.0803E+01  7.7014E+02  4.3990E+01  1.3094E+00  1.6562E+00  3.6675E+00  4.8837E+00  3.7129E+00
Ni64   28   64  9.6846E-01  9.3819E-01  1.0154E+00  1.0167E+00  1.0349E+00  1.0966E+00  5.0985E+00  3.5794E+00  1.9354E+00
Cu63   29   63  5.7399E+01  4.3002E+00  1.1535E+01  1.9785E+02  1.5818E+00  2.1514E+00  7.5804E+00  8.8441E+00  5.6469E+00
Cu65   29   65  8.0713E+01  1.4840E+00  1.4565E+01  7.0754E+00  1.6437E+00  2.1334E+00  4.5633E+00  1.0032E+01  5.3052E+00
Zn64   30   64  6.1053E+02  8.5961E+00  1.2014E+02  2.5326E+02  1.3236E+00  1.8468E+00  2.0123E+00  5.9909E+00  2.3659E+00
Zn66   30   66  3.5809E+02  1.4981E+00  4.9523E+01  3.4944E+00  1.0764E+00  1.2323E+00  1.9094E+00  3.8714E+00  1.7511E+00
Zn67   30   67  3.9444E+00  1.0433E+00  1.3323E+00  1.1419E+00  1.1696E+00  1.2617E+00  1.9511E+00  3.7302E+00  1.8500E+00
Zn68   30   68  1.1196E+00  9.6636E-01  1.0265E+00  1.0257E+00  1.0436E+00  1.0958E+00  1.7270E+00  2.5743E+00  1.5372E+00
Zn70   30   70  9.5334E-01  9.1971E-01  9.2931E-01  9.0715E-01  8.9169E-01  8.4693E-01  7.2367E-01  7.3372E-01  7.1103E-01
Ga69   31   69  1.1097E+00  1.1250E+00  1.1603E+00  1.2132E+00  1.2569E+00  1.3923E+00  2.3126E+00  3.9632E+00  1.9661E+00
Ga71   31   71  1.0152E+00  1.0150E+00  1.1005E+00  1.1556E+00  1.2046E+00  1.3049E+00  1.9002E+00  2.8680E+00  2.1076E+00
Ge70   32   70  1.1977E+00  1.2451E+00  1.2247E+00  1.3577E+00  1.4416E+00  1.8263E+00  2.9423E+00  6.5045E+00  2.2544E+00
Ge72   32   72  9.8640E-01  9.4654E-01  9.7075E-01  9.6745E-01  9.7130E-01  1.0100E+00  1.6093E+00  1.8254E+00  1.3441E+00
Ge73   32   73  9.7953E-01  9.6826E-01  1.0045E+00  1.0162E+00  1.0270E+00  1.0688E+00  1.6482E+00  1.8877E+00  1.3368E+00
Ge74   32   74  9.7263E-01  9.4474E-01  9.8780E-01  9.8406E-01  9.8881E-01  9.9477E-01  1.5319E+00  1.5583E+00  1.2675E+00
Ge76   32   76  9.5345E-01  9.2001E-01  9.2887E-01  9.0572E-01  8.9001E-01  8.4125E-01  7.0918E-01  6.7076E-01  7.0531E-01
As75   33   75  1.0212E+00  1.0386E+00  1.0246E+00  1.0567E+00  1.0655E+00  1.1317E+00  1.6390E+00  2.0916E+00  1.2531E+00
Se74   34   74  2.1256E+00  3.1052E+00  2.1650E+00  3.0298E+00  3.3099E+00  5.5394E+00  7.1856E+00  2.5623E+01  4.0490E+00
Se76   34   76  1.2043E+00  1.1890E+00  1.2332E+00  1.2962E+00  1.3428E+00  1.5171E+00  2.6664E+00  3.4411E+00  1.9499E+00
Se77   34   77  9.6506E-01  9.5753E-01  9.7825E-01  9.8958E-01  9.9726E-01  1.0177E+00  1.4397E+00  1.4808E+00  1.1256E+00
Se78   34   78  9.9596E-01  9.7411E-01  1.0521E+00  1.0768E+00  1.1036E+00  1.1483E+00  1.9132E+00  1.8210E+00  1.5986E+00
Se80   34   80  9.4754E-01  9.1256E-01  9.1308E-01  8.8688E-01  8.6640E-01  8.1036E-01  1.0569E+00  7.8459E-01  6.4021E-01
Se82   34   82  9.6224E-01  9.3361E-01  9.5094E-01  9.3608E-01  9.2690E-01  8.9042E-01  7.9175E-01  7.5297E-01  8.2227E-01
Br79   35   79  9.1308E-01  9.0179E-01  9.0864E-01  9.2614E-01  9.2561E-01  9.4687E-01  1.4109E+00  1.3397E+00  9.3529E-01
Br81   35   81  1.0422E+00  1.0456E+00  1.0566E+00  1.0542E+00  1.0530E+00  1.0227E+00  1.2981E+00  1.1989E+00  9.8789E-01
Kr78   36   78  1.2956E+00  1.9579E+00  1.3803E+00  1.7967E+00  1.9950E+00  2.8753E+00  2.3882E+00  8.2537E+00  1.5005E+00
Kr80   36   80  1.5852E+00  1.7905E+00  1.7804E+00  2.0625E+00  2.2304E+00  2.8789E+00  3.0781E+00  6.2642E+00  3.5369E+00
Kr82   36   82  1.1015E+00  1.1196E+00  1.2700E+00  1.3466E+00  1.4210E+00  1.5360E+00  2.2508E+00  2.3927E+00  2.2905E+00
Kr83   36   83  9.2574E-01  9.1676E-01  9.5090E-01  9.7890E-01  9.9587E-01  1.0278E+00  1.2309E+00  1.3142E+00  1.1923E+00
Kr84   36   84  9.6447E-01  9.3777E-01  9.6874E-01  9.6530E-01  9.6640E-01  9.7720E-01  1.1475E+00  1.1672E+00  1.1550E+00
Kr86   36   86  9.7086E-01  9.4542E-01  9.7514E-01  9.6859E-01  9.6466E-01  9.4331E-01  1.7595E+00  1.1419E+00  9.5424E-01
Rb85   37   85  1.0027E+00  9.9275E-01  9.9754E-01  1.0005E+00  9.9396E-01  1.0147E+00  1.4052E+00  1.4142E+00  1.0801E+00
Rb87   37   87  1.0064E+00  9.7623E-01  9.9652E-01  9.9547E-01  9.9871E-01  1.0338E+00  2.4659E+00  1.5577E+00  1.0349E+00
Sr84   38   84  1.9146E+00  4.5880E+00  2.2345E+00  3.3783E+00  3.8187E+00  5.8014E+00  5.5431E+00  8.9224E+00  2.4128E+00
Sr86   38   86  1.4141E+00  1.5763E+00  1.9038E+00  2.1974E+00  2.4303E+00  2.9462E+00  3.2701E+00  4.8158E+00  4.8607E+00
Sr87   38   87  1.0676E+00  1.1327E+00  1.3499E+00  1.5472E+00  1.7098E+00  2.0895E+00  2.2711E+00  3.2976E+00  4.0063E+00
Sr88   38   88  9.9206E-01  9.6629E-01  1.0138E+00  1.0288E+00  1.0458E+00  1.1214E+00  1.4060E+00  1.9043E+00  1.6720E+00
Y89    39   89  1.0053E+00  1.0071E+00  1.0278E+00  1.0611E+00  1.0842E+00  1.1771E+00  1.3628E+00  1.9089E+00  1.3709E+00
Zr90   40   90  1.0186E+00  1.1294E+00  1.0353E+00  1.0796E+00  1.1105E+00  1.2273E+00  1.2354E+00  1.4664E+00  1.1228E+00
Zr91   40   91  9.7285E-01  9.5867E-01  9.9986E-01  1.0091E+00  1.0178E+00  1.0260E+00  1.1092E+00  1.1864E+00  1.1221E+00
Zr92   40   92  9.7872E-01  9.6258E-01  9.9491E-01  1.0008E+00  1.0077E+00  1.0248E+00  1.1677E+00  1.2030E+00  1.1956E+00
Zr94   40   94  9.5666E-01  9.2776E-01  9.4176E-01  9.2826E-01  9.2380E-01  9.1639E-01  1.0189E+00  1.0364E+00  1.0313E+00
Zr96   40   96  2.9709E-03  5.3992E-03  2.1904E-02  2.8226E-02  2.2645E-02  3.4353E-02  1.4002E+00  4.6109E-01  4.8573E-02
Nb93   41   93  9.2574E-01  8.9513E-01  9.0598E-01  8.9753E-01  8.9171E-01  8.8076E-01  9.4252E-01  9.5755E-01  9.3668E-01
Mo92   42   92  1.0546E+00  1.0870E+00  1.0132E+00  1.0571E+00  1.0482E+00  1.1284E+00  1.1379E+00  1.3447E+00  7.8380E-01
Mo94   42   94  1.3502E+00  1.4752E+00  1.4654E+00  1.5119E+00  1.5345E+00  1.5227E+00  1.2028E+00  1.3005E+00  9.2543E-01
Mo95   42   95  9.6989E-01  9.4820E-01  9.9857E-01  9.9101E-01  9.8823E-01  9.3556E-01  1.0842E+00  9.5766E-01  8.5376E-01
Mo96   42   96  1.8256E+00  1.8389E+00  1.8612E+00  1.8807E+00  1.8895E+00  1.8376E+00  1.6018E+00  1.6654E+00  1.7296E+00
Mo97   42   97  9.8859E-01  9.6339E-01  1.0191E+00  1.0209E+00  1.0236E+00  9.6802E-01  8.5336E-01  8.1911E-01  9.3340E-01
Mo98   42   98  9.8975E-01  9.7680E-01  1.0370E+00  1.0567E+00  1.0750E+00  1.0761E+00  1.0100E+00  9.6298E-01  1.1511E+00
Xe32   54  132  9.6339E-01  9.4039E-01  9.5458E-01  9.4753E-01  9.4427E-01  9.3658E-01  8.6867E-01  8.6023E-01  9.4439E-01
Xe34   54  134  9.5939E-01  9.3106E-01  9.3633E-01  9.1719E-01  9.0397E-01  8.7321E-01  1.0864E+00  9.7455E-01  7.4786E-01
Cs33   55  133  9.1372E-01  8.8294E-01  8.7801E-01  8.6117E-01  8.4695E-01  8.3125E-01  7.9377E-01  8.3945E-01  7.7686E-01
Ba34   56  134  1.3605E+00  1.4446E+00  1.6517E+00  1.7457E+00  1.8453E+00  1.8972E+00  1.7086E+00  1.8778E+00  2.4362E+00
Ba35   56  135  9.0672E-01  8.7619E-01  8.8314E-01  8.6995E-01  8.6006E-01  8.4371E-01  8.1586E-01  7.8577E-01  8.3635E-01
Ba36   56  136  1.0744E+00  1.1096E+00  1.2563E+00  1.3586E+00  1.4345E+00  1.5714E+00  1.5704E+00  1.8054E+00  2.2805E+00
Ba37   56  137  9.5906E-01  9.3099E-01  9.7939E-01  9.8552E-01  9.9827E-01  1.0227E+00  1.4091E+00  1.2937E+00  1.3552E+00
Ba38   56  138  9.7222E-01  9.5094E-01  9.8847E-01  9.8986E-01  9.9543E-01  1.0047E+00  1.0758E+00  1.2217E+00  1.2042E+00
La38   57  138  9.7628E-01  9.6024E-01  9.2680E-01  9.0777E-01  8.9680E-01  9.1155E-01  9.4567E-01  9.7699E-01  9.8159E-01
La39   57  139  9.7180E-01  9.5146E-01  9.8488E-01  9.8367E-01  9.8686E-01  9.8337E-01  1.0348E+00  1.1300E+00  1.1004E+00
Ce40   58  140  9.7203E-01  9.5156E-01  9.7710E-01  9.7319E-01  9.7245E-01  9.6080E-01  9.8690E-01  1.0084E+00  1.0190E+00
Pr41   59  141  9.4961E-01  9.2881E-01  9.2207E-01  9.0769E-01  8.9834E-01  8.6956E-01  1.5876E+00  1.1344E+00  8.5670E-01
Nd42   60  142  1.0494E+00  1.1051E+00  1.1105E+00  1.1646E+00  1.1833E+00  1.2630E+00  1.2552E+00  1.4211E+00  1.3262E+00
Nd43   60  143  9.0412E-01  8.6383E-01  8.4905E-01  8.1947E-01  8.0082E-01  7.6282E-01  6.6643E-01  6.8292E-01  7.1157E-01
Nd44   60  144  9.7390E-01  9.4352E-01  9.5761E-01  9.3671E-01  9.2629E-01  8.8884E-01  7.5600E-01  7.8377E-01  8.4964E-01
Hg02   80  202  9.9216E-01  9.7282E-01  1.0297E+00  1.0364E+00  1.0478E+00  1.0346E+00  9.3585E-01  9.8207E-01  1.1359E+00
Hg04   80  204  9.4696E-01  9.1039E-01  9.0137E-01  8.6917E-01  8.4639E-01  7.9181E-01  8.6835E-01  8.9694E-01  6.2540E-01
Tl03   81  203  9.5796E-01  9.3350E-01  1.0088E+00  1.0261E+00  1.0401E+00  1.0260E+00  9.4222E-01  1.0197E+00  1.1001E+00
Tl05   81  205  9.5913E-01  9.2837E-01  9.5572E-01  9.4310E-01  9.3978E-01  9.2397E-01  8.6963E-01  9.3094E-01  1.0095E+00
Pb04   82  204  1.0860E+00  1.1433E+00  1.2663E+00  1.3704E+00  1.4549E+00  1.6375E+00  1.7091E+00  1.9293E+00  2.3573E+00
Pb06   82  206  9.7760E-01  9.6088E-01  9.9615E-01  1.0015E+00  1.0099E+00  1.0227E+00  1.1095E+00  1.2246E+00  1.2187E+00
Pb07   82  207  9.6428E-01  9.3504E-01  9.7136E-01  9.6330E-01  9.6386E-01  9.4558E-01  1.0052E+00  1.0222E+00  1.0462E+00
Pb08   82  208  9.7110E-01  9.4826E-01  9.7578E-01  9.7029E-01  9.7076E-01  9.5769E-01  9.9390E-01  9.8640E-01  1.0308E+00
Bi09   83  209  9.6224E-01  9.3289E-01  9.5901E-01  9.4680E-01  9.4272E-01  9.1580E-01  8.9500E-01  8.6383E-01  9.4022E-01
  ele   Z    A    013d150     015d150     020d150     025d150     030d150     040d150     060d150     080d150     120d150
H       1    1  5.8772E-01  5.4967E-01  5.4125E-01  5.1058E-01  4.5776E-01  4.1415E-01  3.3871E-01  3.4029E-01  2.8545E-01
H2      1    2  2.7965E-13  6.6175E-13  6.6363E-11  6.7162E-10  3.3449E-09  1.5833E-09  1.8670E-08  1.5677E-08  5.7310E-06
He3     2    3  2.9303E-01  2.7557E-01  2.1165E-01  1.8995E-01  7.0199E-02  7.6639E-02  8.0545E-02  8.7214E-02  1.1905E-01
He4     2    4  1.4559E+00  1.4159E+00  1.3486E+00  1.2796E+00  1.0357E+00  7.4082E-01  6.8703E-01  6.3105E-01  8.4307E-01
Li6     3    6  7.6513E-05  2.2413E-04  9.0291E-05  1.3886E-04  2.8276E-05  1.2859E-05  8.0182E-06  7.7635E-06  2.8595E-05
Li7     3    7  5.5212E-03  7.5679E-03  1.7403E-03  1.3794E-03  1.3876E-04  9.6953E-02  2.1885E-02  6.0813E-03  1.2770E-03
Be9     4    9  1.1771E-04  2.8074E-04  1.3427E-04  1.6958E-04  4.7916E-05  2.2001E-05  1.1955E-05  1.0719E-05  4.2360E-05
B10     5   10  1.4903E-04  3.2115E-04  1.6533E-04  1.9002E-04  6.0896E-05  2.7795E-05  1.4370E-05  1.2857E-05  5.7850E-05
B11     5   11  1.1417E-02  1.4771E-02  7.0604E-03  5.1665E-03  8.5009E-04  3.4075E-04  2.6828E-04  4.9421E-04  2.1827E-03
C12     6   12  5.7188E+03  6.5625E+03  7.2046E+03  6.4101E+03  1.1651E+04  1.3294E+04  9.3391E+03  8.4790E+03  1.1806E+04
C13     6   13  5.1044E+02  1.0491E+02  4.0150E+02  1.8637E+02  9.5774E+02  1.5651E+01  6.9986E+01  5.1175E+01  6.0289E+02
N14     7   14  4.3367E+03  1.9445E+03  4.3292E+03  5.4984E+03  2.1984E+03  1.2060E+02  2.6078E+02  2.0518E+02  1.1521E+03
N15     7   15  3.7218E+04  2.7701E+03  1.9360E+04  4.6175E+04  1.6836E+03  1.5696E+02  1.3841E+02  2.2150E+02  3.9922E+01
O16     8   16  6.4946E+03  7.5525E+03  8.7734E+03  1.0164E+04  1.3346E+04  1.7704E+04  2.0200E+04  2.1186E+04  2.3477E+04
O17     8   17  5.0007E+03  1.6290E+02  2.4255E+03  2.4781E+03  1.9450E+02  3.2284E+01  4.3566E+01  2.6185E+01  7.2711E+02
O18     8   18  2.1859E+04  3.9609E+02  1.3087E+04  9.8433E+04  2.0691E+02  8.7672E+01  1.6924E+02  2.5608E+02  1.2920E+02
F19     9   19  1.8080E+04  2.3063E+05  1.1582E+05  1.8600E+04  1.3139E+05  1.2288E+04  7.6664E+03  1.0372E+04  8.3589E-01
Ne20   10   20  4.3051E+03  3.1621E+03  5.2837E+03  1.7727E+04  3.1309E+04  2.8041E+04  4.2387E+04  4.3724E+04  2.6359E+04
Ne21   10   21  3.6141E+03  1.2251E+04  2.1731E+04  8.6665E+03  1.8419E+04  1.9109E+04  1.1277E+04  9.5543E+03  3.2322E+03
Ne22   10   22  1.1579E+04  3.1608E+04  3.5719E+04  3.9737E+04  1.8544E+04  2.5254E+03  1.6498E+03  1.4868E+03  1.9934E+02
Na23   11   23  4.4768E+02  5.1193E+02  1.1284E+03  2.9165E+03  5.8473E+03  2.4357E+03  1.3299E+03  1.7088E+03  6.2423E+02
Mg24   12   24  1.8523E+03  9.2216E+02  3.0209E+03  5.1361E+03  6.4729E+03  1.0416E+04  2.7445E+04  2.7460E+04  8.3533E+03
Mg25   12   25  1.7781E+02  9.0771E+02  2.3897E+03  7.0340E+02  3.7848E+03  8.5730E+03  1.2970E+04  1.0007E+04  2.6055E+03
Mg26   12   26  1.1875E+02  1.4272E+02  1.8244E+03  6.9975E+02  1.7512E+03  2.2512E+03  2.0034E+03  1.9229E+03  1.3231E+03
Al27   13   27  1.0745E+03  4.1293E+02  1.8539E+03  3.7512E+03  3.0049E+03  3.9162E+03  3.7559E+03  6.1640E+03  8.8520E+02
Si28   14   28  9.1300E+03  1.3658E+04  1.1298E+04  9.7393E+03  1.0957E+04  1.4651E+04  1.5450E+04  1.3865E+04  2.9393E+03
Si29   14   29  3.5416E+02  3.3023E+02  6.5734E+02  8.6702E+02  6.2376E+02  1.3128E+03  1.6198E+03  2.0275E+03  2.4981E+02
Si30   14   30  3.5412E+02  1.9736E+02  8.3348E+02  1.2635E+03  5.7946E+02  1.6731E+03  2.3886E+03  4.6510E+03  3.4364E+02
P31    15   31  1.8571E+03  3.3222E+03  3.4219E+03  4.4179E+03  3.3238E+03  6.9441E+03  7.9487E+03  9.4096E+03  1.3225E+03
S32    16   32  1.2864E+04  2.4192E+04  1.5139E+04  1.1907E+04  1.2801E+04  1.7500E+04  1.8919E+04  1.6386E+04  3.8408E+03
S33    16   33  2.7911E+03  1.0338E+04  3.3285E+03  3.4501E+03  3.7834E+03  6.4444E+03  6.5503E+03  5.4493E+03  1.1156E+03
S34    16   34  7.2253E+02  3.6884E+03  1.2554E+03  1.5459E+03  9.5086E+02  2.9560E+03  3.9049E+03  3.8233E+03  4.7494E+02
S36    16   36  1.1774E+01  2.0603E+00  5.0271E+00  5.2478E+00  4.4494E+00  8.6319E+00  1.3856E+01  3.5124E+01  2.0004E+00
Cl35   17   35  5.6597E+02  4.7155E+03  6.5347E+02  7.2083E+02  6.8494E+02  1.6618E+03  1.6099E+03  1.4295E+03  2.4869E+02
Cl37   17   37  8.8534E+02  5.6277E+03  8.3225E+02  7.0804E+02  8.2961E+02  1.5520E+03  1.8351E+03  1.6798E+03  2.8402E+02
