Isotope,A,Z,YIELD,MASS,METALLICITY,IRV
Ar40,40.0,18.0,6.4139e-08,2.5,0.008,0.0
Ar41,41.0,18.0,0.0,2.5,0.008,0.0
Ar42,42.0,18.0,0.0,2.5,0.008,0.0
K39,39.0,19.0,3.7703e-06,2.5,0.008,0.0
K40,40.0,19.0,1.7883e-08,2.5,0.008,0.0
K41,41.0,19.0,3.3289e-07,2.5,0.008,0.0
K42,42.0,19.0,0.0,2.5,0.008,0.0
K43,43.0,19.0,0.0,2.5,0.008,0.0
Ca40,40.0,20.0,6.7089e-05,2.5,0.008,0.0
Ca41,41.0,20.0,3.6848e-09,2.5,0.008,0.0
Ca42,42.0,20.0,5.0475e-07,2.5,0.008,0.0
Ca43,43.0,20.0,1.0724e-07,2.5,0.008,0.0
Ca44,44.0,20.0,1.6322e-06,2.5,0.008,0.0
Ca45,45.0,20.0,0.0,2.5,0.008,0.0
Ca46,46.0,20.0,6.3282e-09,2.5,0.008,0.0
Ca47,47.0,20.0,0.0,2.5,0.008,0.0
Ca48,48.0,20.0,1.5595e-07,2.5,0.008,0.0
Sc45,45.0,21.0,5.1755e-08,2.5,0.008,0.0
Sc46,46.0,21.0,0.0,2.5,0.008,0.0
Sc47,47.0,21.0,0.0,2.5,0.008,0.0
Sc48,48.0,21.0,0.0,2.5,0.008,0.0
Sc49,49.0,21.0,0.0,2.5,0.008,0.0
Ti46,46.0,22.0,2.7467e-07,2.5,0.008,0.0
Ti47,47.0,22.0,2.4245e-07,2.5,0.008,0.0
Ti48,48.0,22.0,2.4283e-06,2.5,0.008,0.0
Ti49,49.0,22.0,2.1285e-07,2.5,0.008,0.0
Ti50,50.0,22.0,2.6627e-07,2.5,0.008,0.0
V50,50.0,23.0,1.021e-09,2.5,0.008,0.0
V51,51.0,23.0,4.2629e-07,2.5,0.008,0.0
Cr50,50.0,24.0,8.1189e-07,2.5,0.008,0.0
Cr51,51.0,24.0,0.0,2.5,0.008,0.0
Cr52,52.0,24.0,1.6508e-05,2.5,0.008,0.0
Cr53,53.0,24.0,1.9051e-06,2.5,0.008,0.0
Cr54,54.0,24.0,5.5515e-07,2.5,0.008,0.0
Mn55,55.0,25.0,1.4736e-05,2.5,0.008,0.0
Mn56,56.0,25.0,0.0,2.5,0.008,0.0
Fe54,54.0,26.0,7.8236e-05,2.5,0.008,0.0
Fe55,55.0,26.0,1.0224e-12,2.5,0.008,0.0
Fe56,56.0,26.0,0.001284,2.5,0.008,0.0
Fe57,57.0,26.0,3.2999e-05,2.5,0.008,0.0
Fe58,58.0,26.0,6.5202e-06,2.5,0.008,0.0
Fe59,59.0,26.0,0.0,2.5,0.008,0.0
Fe60,60.0,26.0,2.0139e-07,2.5,0.008,0.0
Co59,59.0,27.0,4.5436e-06,2.5,0.008,0.0
Co60,60.0,27.0,4.0815e-13,2.5,0.008,0.0
Ni58,58.0,28.0,5.3796e-05,2.5,0.008,0.0
Ni59,59.0,28.0,2.9219e-08,2.5,0.008,0.0
Ni60,60.0,28.0,2.2104e-05,2.5,0.008,0.0
Ni61,61.0,28.0,1.201e-06,2.5,0.008,0.0
Ni62,62.0,28.0,3.4435e-06,2.5,0.008,0.0
Ni63,63.0,28.0,8.0507e-13,2.5,0.008,0.0
Ni64,64.0,28.0,1.3418e-06,2.5,0.008,0.0
Ni65,65.0,28.0,0.0,2.5,0.008,0.0
Ni66,66.0,28.0,0.0,2.5,0.008,0.0
Cu63,63.0,29.0,8.844e-07,2.5,0.008,0.0
Cu64,64.0,29.0,0.0,2.5,0.008,0.0
Cu65,65.0,29.0,4.6928e-07,2.5,0.008,0.0
Cu66,66.0,29.0,0.0,2.5,0.008,0.0
Cu67,67.0,29.0,0.0,2.5,0.008,0.0
Zn64,64.0,30.0,1.1757e-06,2.5,0.008,0.0
Zn65,65.0,30.0,0.0,2.5,0.008,0.0
Zn66,66.0,30.0,7.8518e-07,2.5,0.008,0.0
Zn67,67.0,30.0,1.2572e-07,2.5,0.008,0.0
Zn68,68.0,30.0,5.9846e-07,2.5,0.008,0.0
Zn69,69.0,30.0,0.0,2.5,0.008,0.0
Zn70,70.0,30.0,1.5741e-08,2.5,0.008,0.0
Ga69,69.0,31.0,6.7127e-08,2.5,0.008,0.0
Ga70,70.0,31.0,0.0,2.5,0.008,0.0
Ga71,71.0,31.0,5.497e-08,2.5,0.008,0.0
Ga72,72.0,31.0,0.0,2.5,0.008,0.0
Ga73,73.0,31.0,0.0,2.5,0.008,0.0
Ge70,70.0,32.0,9.3694e-08,2.5,0.008,0.0
Ge71,71.0,32.0,0.0,2.5,0.008,0.0
Ge72,72.0,32.0,1.1577e-07,2.5,0.008,0.0
Ge73,73.0,32.0,3.2889e-08,2.5,0.008,0.0
Ge74,74.0,32.0,1.8061e-07,2.5,0.008,0.0
Ge75,75.0,32.0,0.0,2.5,0.008,0.0
Ge76,76.0,32.0,1.9625e-08,2.5,0.008,0.0
Ge77,77.0,32.0,0.0,2.5,0.008,0.0
As75,75.0,33.0,2.1906e-08,2.5,0.008,0.0
As76,76.0,33.0,0.0,2.5,0.008,0.0
As77,77.0,33.0,0.0,2.5,0.008,0.0
Se76,76.0,34.0,3.5604e-08,2.5,0.008,0.0
Se77,77.0,34.0,2.006e-08,2.5,0.008,0.0
Se78,78.0,34.0,9.6541e-08,2.5,0.008,0.0
Se79,79.0,34.0,2.8187e-09,2.5,0.008,0.0
Se80,80.0,34.0,1.4289e-07,2.5,0.008,0.0
Se81,81.0,34.0,0.0,2.5,0.008,0.0
Se82,82.0,34.0,1.3178e-08,2.5,0.008,0.0
Br79,79.0,35.0,2.0385e-08,2.5,0.008,0.0
Br80,80.0,35.0,0.0,2.5,0.008,0.0
Br81,81.0,35.0,2.7605e-08,2.5,0.008,0.0
Br82,82.0,35.0,0.0,2.5,0.008,0.0
Br83,83.0,35.0,0.0,2.5,0.008,0.0
Br84,84.0,35.0,0.0,2.5,0.008,0.0
Kr80,80.0,36.0,7.8211e-09,2.5,0.008,0.0
Kr81,81.0,36.0,5.1001e-10,2.5,0.008,0.0
Kr82,82.0,36.0,5.9675e-08,2.5,0.008,0.0
Kr83,83.0,36.0,3.0665e-08,2.5,0.008,0.0
Kr84,84.0,36.0,1.6971e-07,2.5,0.008,0.0
Kr85,85.0,36.0,0.0,2.5,0.008,0.0
Kr86,86.0,36.0,5.5469e-08,2.5,0.008,0.0
Kr87,87.0,36.0,0.0,2.5,0.008,0.0
Kr88,88.0,36.0,0.0,2.5,0.008,0.0
Rb85,85.0,37.0,2.9082e-08,2.5,0.008,0.0
Rb86,86.0,37.0,0.0,2.5,0.008,0.0
Rb87,87.0,37.0,1.5847e-08,2.5,0.008,0.0
Rb88,88.0,37.0,0.0,2.5,0.008,0.0
Sr86,86.0,38.0,5.0816e-08,2.5,0.008,0.0
Sr87,87.0,38.0,3.4614e-08,2.5,0.008,0.0
Sr88,88.0,38.0,8.5058e-07,2.5,0.008,0.0
Sr89,89.0,38.0,0.0,2.5,0.008,0.0
Sr90,90.0,38.0,0.0,2.5,0.008,0.0
Sr91,91.0,38.0,0.0,2.5,0.008,0.0
Sr92,92.0,38.0,0.0,2.5,0.008,0.0
Y89,89.0,39.0,1.8694e-07,2.5,0.008,0.0
Y90,90.0,39.0,0.0,2.5,0.008,0.0
Y91,91.0,39.0,0.0,2.5,0.008,0.0
Y92,92.0,39.0,0.0,2.5,0.008,0.0
Y93,93.0,39.0,0.0,2.5,0.008,0.0
Zr90,90.0,40.0,2.2413e-07,2.5,0.008,0.0
Zr91,91.0,40.0,5.4483e-08,2.5,0.008,0.0
Zr92,92.0,40.0,8.7623e-08,2.5,0.008,0.0
Zr93,93.0,40.0,2.1763e-08,2.5,0.008,0.0
Zr94,94.0,40.0,1.3092e-07,2.5,0.008,0.0
Zr95,95.0,40.0,0.0,2.5,0.008,0.0
Zr96,96.0,40.0,1.2751e-08,2.5,0.008,0.0
Zr97,97.0,40.0,0.0,2.5,0.008,0.0
Nb93,93.0,41.0,1.0976e-08,2.5,0.008,0.0
Nb94,94.0,41.0,0.0,2.5,0.008,0.0
Nb95,95.0,41.0,0.0,2.5,0.008,0.0
Nb96,96.0,41.0,0.0,2.5,0.008,0.0
Nb97,97.0,41.0,0.0,2.5,0.008,0.0
Mo92,92.0,42.0,1.0875e-09,2.5,0.008,0.0
Mo93,93.0,42.0,0.0,2.5,0.008,0.0
Mo94,94.0,42.0,1.7692e-09,2.5,0.008,0.0
Mo95,95.0,42.0,1.5508e-08,2.5,0.008,0.0
Mo96,96.0,42.0,2.872e-08,2.5,0.008,0.0
Mo97,97.0,42.0,1.0387e-08,2.5,0.008,0.0
Mo98,98.0,42.0,3.6701e-08,2.5,0.008,0.0
Mo99,99.0,42.0,0.0,2.5,0.008,0.0
Mo00,10.0,42.0,1.4398e-09,2.5,0.008,0.0
Tc97,97.0,43.0,5.6221e-13,2.5,0.008,0.0
Tc98,98.0,43.0,0.0,2.5,0.008,0.0
Tc99,99.0,43.0,9.5466e-10,2.5,0.008,0.0
Ru96,96.0,44.0,2.7107e-10,2.5,0.008,0.0
Ru97,97.0,44.0,0.0,2.5,0.008,0.0
Ru98,98.0,44.0,9.4635e-11,2.5,0.008,0.0
Ru99,99.0,44.0,4.5079e-09,2.5,0.008,0.0
Ru00,10.0,44.0,1.779e-08,2.5,0.008,0.0
Ru01,10.0,44.0,4.6296e-09,2.5,0.008,0.0
Ru02,10.0,44.0,2.5053e-08,2.5,0.008,0.0
Ru03,10.0,44.0,0.0,2.5,0.008,0.0
Ru04,10.0,44.0,1.7445e-09,2.5,0.008,0.0
Ru05,10.0,44.0,0.0,2.5,0.008,0.0
Ru06,10.0,44.0,0.0,2.5,0.008,0.0
Rh03,10.0,45.0,5.2731e-09,2.5,0.008,0.0
Rh05,10.0,45.0,0.0,2.5,0.008,0.0
Pd04,10.0,46.0,1.3115e-08,2.5,0.008,0.0
Pd05,10.0,46.0,4.2887e-09,2.5,0.008,0.0
Pd06,10.0,46.0,1.6369e-08,2.5,0.008,0.0
Pd07,10.0,46.0,2.7665e-09,2.5,0.008,0.0
Pd08,10.0,46.0,2.0262e-08,2.5,0.008,0.0
Pd09,10.0,46.0,0.0,2.5,0.008,0.0
Pd10,11.0,46.0,1.2351e-09,2.5,0.008,0.0
Ag07,10.0,47.0,9.9118e-10,2.5,0.008,0.0
Ag09,10.0,47.0,6.3135e-09,2.5,0.008,0.0
Ag11,11.0,47.0,0.0,2.5,0.008,0.0
Cd08,10.0,48.0,1.0895e-10,2.5,0.008,0.0
Cd09,10.0,48.0,0.0,2.5,0.008,0.0
Cd10,11.0,48.0,1.6432e-08,2.5,0.008,0.0
Cd11,11.0,48.0,6.0187e-09,2.5,0.008,0.0
Cd12,11.0,48.0,2.1474e-08,2.5,0.008,0.0
Cd13,11.0,48.0,6.5673e-09,2.5,0.008,0.0
Cd14,11.0,48.0,3.1121e-08,2.5,0.008,0.0
Cd15,11.0,48.0,0.0,2.5,0.008,0.0
Cd16,11.0,48.0,1.5852e-09,2.5,0.008,0.0
In13,11.0,49.0,2.4783e-11,2.5,0.008,0.0
In15,11.0,49.0,6.4854e-09,2.5,0.008,0.0
Sn14,11.0,50.0,8.0087e-11,2.5,0.008,0.0
Sn15,11.0,50.0,4.137e-11,2.5,0.008,0.0
Sn16,11.0,50.0,4.279e-08,2.5,0.008,0.0
Sn17,11.0,50.0,1.3474e-08,2.5,0.008,0.0
Sn18,11.0,50.0,6.0507e-08,2.5,0.008,0.0
Sn19,11.0,50.0,1.8927e-08,2.5,0.008,0.0
Sn20,12.0,50.0,9.926e-08,2.5,0.008,0.0
Sn21,12.0,50.0,0.0,2.5,0.008,0.0
Sn22,12.0,50.0,3.2308e-09,2.5,0.008,0.0
Sn23,12.0,50.0,0.0,2.5,0.008,0.0
Sn24,12.0,50.0,9.0235e-10,2.5,0.008,0.0
Sb21,12.0,51.0,7.9036e-09,2.5,0.008,0.0
Sb22,12.0,51.0,0.0,2.5,0.008,0.0
Sb23,12.0,51.0,1.4172e-09,2.5,0.008,0.0
Sb24,12.0,51.0,0.0,2.5,0.008,0.0
Sb25,12.0,51.0,0.0,2.5,0.008,0.0
Te22,12.0,52.0,1.2269e-08,2.5,0.008,0.0
Te23,12.0,52.0,4.3637e-09,2.5,0.008,0.0
Te24,12.0,52.0,2.5292e-08,2.5,0.008,0.0
Te25,12.0,52.0,9.5046e-09,2.5,0.008,0.0
Te26,12.0,52.0,5.0355e-08,2.5,0.008,0.0
Te27,12.0,52.0,0.0,2.5,0.008,0.0
Te28,12.0,52.0,1.1154e-08,2.5,0.008,0.0
Te30,13.0,52.0,6.0192e-09,2.5,0.008,0.0
I127,12.0,53.0,9.8341e-09,2.5,0.008,0.0
I128,12.0,53.0,0.0,2.5,0.008,0.0
I129,12.0,53.0,8.6596e-11,2.5,0.008,0.0
I130,13.0,53.0,0.0,2.5,0.008,0.0
I131,13.0,53.0,0.0,2.5,0.008,0.0
I132,13.0,53.0,0.0,2.5,0.008,0.0
I133,13.0,53.0,0.0,2.5,0.008,0.0
Xe28,12.0,54.0,1.5132e-08,2.5,0.008,0.0
Xe29,12.0,54.0,1.1605e-08,2.5,0.008,0.0
Xe30,13.0,54.0,3.2757e-08,2.5,0.008,0.0
Xe31,13.0,54.0,1.331e-08,2.5,0.008,0.0
Xe32,13.0,54.0,6.7616e-08,2.5,0.008,0.0
Xe33,13.0,54.0,0.0,2.5,0.008,0.0
Xe34,13.0,54.0,4.6011e-09,2.5,0.008,0.0
Xe35,13.0,54.0,0.0,2.5,0.008,0.0
Xe36,13.0,54.0,1.7002e-09,2.5,0.008,0.0
Cs33,13.0,55.0,9.8615e-09,2.5,0.008,0.0
Cs34,13.0,55.0,0.0,2.5,0.008,0.0
Cs35,13.0,55.0,3.243e-09,2.5,0.008,0.0
Cs36,13.0,55.0,0.0,2.5,0.008,0.0
Cs37,13.0,55.0,0.0,2.5,0.008,0.0
Ba34,13.0,56.0,2.1876e-08,2.5,0.008,0.0
Ba35,13.0,56.0,9.2606e-09,2.5,0.008,0.0
Ba36,13.0,56.0,6.4623e-08,2.5,0.008,0.0
Ba37,13.0,56.0,5.403e-08,2.5,0.008,0.0
Ba38,13.0,56.0,5.4609e-07,2.5,0.008,0.0
Ba39,13.0,56.0,0.0,2.5,0.008,0.0
Ba40,14.0,56.0,0.0,2.5,0.008,0.0
La39,13.0,57.0,6.2293e-08,2.5,0.008,0.0
La40,14.0,57.0,0.0,2.5,0.008,0.0
Ce40,14.0,58.0,1.7273e-07,2.5,0.008,0.0
Ce41,14.0,58.0,0.0,2.5,0.008,0.0
Ce42,14.0,58.0,2.0894e-09,2.5,0.008,0.0
Ce43,14.0,58.0,0.0,2.5,0.008,0.0
Ce44,14.0,58.0,0.0,2.5,0.008,0.0
Pr41,14.0,59.0,1.4895e-08,2.5,0.008,0.0
Pr42,14.0,59.0,0.0,2.5,0.008,0.0
Pr43,14.0,59.0,0.0,2.5,0.008,0.0
Pr45,14.0,59.0,0.0,2.5,0.008,0.0
Nd42,14.0,60.0,4.0861e-08,2.5,0.008,0.0
Nd43,14.0,60.0,6.0354e-09,2.5,0.008,0.0
Nd44,14.0,60.0,1.8155e-08,2.5,0.008,0.0
Nd45,14.0,60.0,3.4336e-09,2.5,0.008,0.0
Nd46,14.0,60.0,1.6909e-08,2.5,0.008,0.0
Nd47,14.0,60.0,0.0,2.5,0.008,0.0
Nd48,14.0,60.0,1.162e-09,2.5,0.008,0.0
Nd49,14.0,60.0,0.0,2.5,0.008,0.0
Nd50,15.0,60.0,2.0392e-10,2.5,0.008,0.0
Pm45,14.0,61.0,0.0,2.5,0.008,0.0
Pm46,14.0,61.0,0.0,2.5,0.008,0.0
Pm47,14.0,61.0,0.0,2.5,0.008,0.0
Pm48,14.0,61.0,0.0,2.5,0.008,0.0
Pm49,14.0,61.0,0.0,2.5,0.008,0.0
Pm50,15.0,61.0,0.0,2.5,0.008,0.0
Pm51,15.0,61.0,0.0,2.5,0.008,0.0
Sm44,14.0,62.0,3.2126e-11,2.5,0.008,0.0
Sm45,14.0,62.0,0.0,2.5,0.008,0.0
Sm46,14.0,62.0,1.1201e-13,2.5,0.008,0.0
Sm47,14.0,62.0,1.9851e-09,2.5,0.008,0.0
Sm48,14.0,62.0,5.1263e-09,2.5,0.008,0.0
Sm49,14.0,62.0,8.9231e-10,2.5,0.008,0.0
Sm50,15.0,62.0,3.3673e-09,2.5,0.008,0.0
Sm51,15.0,62.0,0.0,2.5,0.008,0.0
Sm52,15.0,62.0,2.8304e-09,2.5,0.008,0.0
Sm53,15.0,62.0,0.0,2.5,0.008,0.0
Sm54,15.0,62.0,6.7551e-10,2.5,0.008,0.0
Eu51,15.0,63.0,6.5264e-10,2.5,0.008,0.0
Eu52,15.0,63.0,0.0,2.5,0.008,0.0
Eu53,15.0,63.0,7.1385e-10,2.5,0.008,0.0
Eu54,15.0,63.0,0.0,2.5,0.008,0.0
Eu55,15.0,63.0,0.0,2.5,0.008,0.0
Eu56,15.0,63.0,0.0,2.5,0.008,0.0
Eu57,15.0,63.0,0.0,2.5,0.008,0.0
Gd52,15.0,64.0,7.2599e-11,2.5,0.008,0.0
Gd53,15.0,64.0,0.0,2.5,0.008,0.0
Gd54,15.0,64.0,7.7402e-10,2.5,0.008,0.0
Gd55,15.0,64.0,8.0594e-10,2.5,0.008,0.0
Gd56,15.0,64.0,2.3625e-09,2.5,0.008,0.0
Gd57,15.0,64.0,1.206e-09,2.5,0.008,0.0
Gd58,15.0,64.0,4.3732e-09,2.5,0.008,0.0
Gd59,15.0,64.0,0.0,2.5,0.008,0.0
Gd60,16.0,64.0,5.9995e-10,2.5,0.008,0.0
Tb59,15.0,65.0,1.2107e-09,2.5,0.008,0.0
Tb60,16.0,65.0,0.0,2.5,0.008,0.0
Tb61,16.0,65.0,0.0,2.5,0.008,0.0
Dy60,16.0,66.0,1.4453e-09,2.5,0.008,0.0
Dy61,16.0,66.0,1.004e-09,2.5,0.008,0.0
Dy62,16.0,66.0,3.4652e-09,2.5,0.008,0.0
Dy63,16.0,66.0,1.4577e-09,2.5,0.008,0.0
Dy64,16.0,66.0,6.0188e-09,2.5,0.008,0.0
Dy65,16.0,66.0,0.0,2.5,0.008,0.0
Dy66,16.0,66.0,0.0,2.5,0.008,0.0
Ho63,16.0,67.0,9.797e-13,2.5,0.008,0.0
Ho64,16.0,67.0,0.0,2.5,0.008,0.0
Ho65,16.0,67.0,1.6778e-09,2.5,0.008,0.0
Ho66,16.0,67.0,0.0,2.5,0.008,0.0
Er64,16.0,68.0,4.5835e-10,2.5,0.008,0.0
Er65,16.0,68.0,0.0,2.5,0.008,0.0
Er66,16.0,68.0,2.534e-09,2.5,0.008,0.0
Er67,16.0,68.0,1.2719e-09,2.5,0.008,0.0
Er68,16.0,68.0,4.5889e-09,2.5,0.008,0.0
Er69,16.0,68.0,0.0,2.5,0.008,0.0
Er70,17.0,68.0,9.6061e-10,2.5,0.008,0.0
Er71,17.0,68.0,0.0,2.5,0.008,0.0
Er72,17.0,68.0,0.0,2.5,0.008,0.0
Tm69,16.0,69.0,1.0059e-09,2.5,0.008,0.0
Tm70,17.0,69.0,0.0,2.5,0.008,0.0
Tm71,17.0,69.0,0.0,2.5,0.008,0.0
Tm72,17.0,69.0,0.0,2.5,0.008,0.0
Tm73,17.0,69.0,0.0,2.5,0.008,0.0
Yb70,17.0,70.0,1.4503e-09,2.5,0.008,0.0
Yb71,17.0,70.0,1.8085e-09,2.5,0.008,0.0
Yb72,17.0,70.0,4.5769e-09,2.5,0.008,0.0
Yb73,17.0,70.0,2.1966e-09,2.5,0.008,0.0
Yb74,17.0,70.0,9.8612e-09,2.5,0.008,0.0
Yb75,17.0,70.0,0.0,2.5,0.008,0.0
Yb76,17.0,70.0,6.6975e-10,2.5,0.008,0.0
Yb77,17.0,70.0,0.0,2.5,0.008,0.0
Lu75,17.0,71.0,1.4768e-09,2.5,0.008,0.0
Lu76,17.0,71.0,2.3518e-10,2.5,0.008,0.0
Lu77,17.0,71.0,0.0,2.5,0.008,0.0
Hf76,17.0,72.0,1.7262e-09,2.5,0.008,0.0
Hf77,17.0,72.0,1.169e-09,2.5,0.008,0.0
Hf78,17.0,72.0,4.8499e-09,2.5,0.008,0.0
Hf79,17.0,72.0,1.6929e-09,2.5,0.008,0.0
Hf80,18.0,72.0,9.059e-09,2.5,0.008,0.0
Hf81,18.0,72.0,0.0,2.5,0.008,0.0
Hf82,18.0,72.0,2.2785e-10,2.5,0.008,0.0
Hf83,18.0,72.0,0.0,2.5,0.008,0.0
Hf84,18.0,72.0,0.0,2.5,0.008,0.0
Ta79,17.0,73.0,0.0,2.5,0.008,0.0
Ta80,18.0,73.0,2.8165e-13,2.5,0.008,0.0
Ta81,18.0,73.0,1.8934e-09,2.5,0.008,0.0
Ta82,18.0,73.0,0.0,2.5,0.008,0.0
Ta83,18.0,73.0,0.0,2.5,0.008,0.0
Ta84,18.0,73.0,0.0,2.5,0.008,0.0
W180,18.0,74.0,7.7284e-13,2.5,0.008,0.0
W181,18.0,74.0,0.0,2.5,0.008,0.0
W182,18.0,74.0,4.1726e-09,2.5,0.008,0.0
W183,18.0,74.0,2.5793e-09,2.5,0.008,0.0
W184,18.0,74.0,6.2604e-09,2.5,0.008,0.0
W185,18.0,74.0,0.0,2.5,0.008,0.0
W186,18.0,74.0,1.7511e-09,2.5,0.008,0.0
W187,18.0,74.0,0.0,2.5,0.008,0.0
W188,18.0,74.0,0.0,2.5,0.008,0.0
Re85,18.0,75.0,1.2674e-09,2.5,0.008,0.0
Re86,18.0,75.0,0.0,2.5,0.008,0.0
Re87,18.0,75.0,5.6659e-10,2.5,0.008,0.0
Re88,18.0,75.0,0.0,2.5,0.008,0.0
Re89,18.0,75.0,0.0,2.5,0.008,0.0
Os86,18.0,76.0,2.4417e-09,2.5,0.008,0.0
Os87,18.0,76.0,7.8057e-10,2.5,0.008,0.0
Os88,18.0,76.0,4.9526e-09,2.5,0.008,0.0
Os89,18.0,76.0,1.5263e-09,2.5,0.008,0.0
Os90,19.0,76.0,5.7895e-09,2.5,0.008,0.0
Os91,19.0,76.0,0.0,2.5,0.008,0.0
Os92,19.0,76.0,2.7208e-09,2.5,0.008,0.0
Os93,19.0,76.0,0.0,2.5,0.008,0.0
Os94,19.0,76.0,0.0,2.5,0.008,0.0
Ir91,19.0,77.0,2.2118e-09,2.5,0.008,0.0
Ir92,19.0,77.0,0.0,2.5,0.008,0.0
Ir93,19.0,77.0,3.2195e-09,2.5,0.008,0.0
Ir94,19.0,77.0,0.0,2.5,0.008,0.0
Ir95,19.0,77.0,0.0,2.5,0.008,0.0
Pt92,19.0,78.0,1.6929e-09,2.5,0.008,0.0
Pt93,19.0,78.0,0.0,2.5,0.008,0.0
Pt94,19.0,78.0,7.3626e-09,2.5,0.008,0.0
Pt95,19.0,78.0,4.4456e-09,2.5,0.008,0.0
Pt96,19.0,78.0,8.8186e-09,2.5,0.008,0.0
Pt97,19.0,78.0,0.0,2.5,0.008,0.0
Pt98,19.0,78.0,6.6958e-10,2.5,0.008,0.0
Au97,19.0,79.0,3.0887e-09,2.5,0.008,0.0
Au98,19.0,79.0,0.0,2.5,0.008,0.0
Au99,19.0,79.0,0.0,2.5,0.008,0.0
Hg98,19.0,80.0,6.7148e-09,2.5,0.008,0.0
Hg99,19.0,80.0,3.3302e-09,2.5,0.008,0.0
Hg00,20.0,80.0,1.0413e-08,2.5,0.008,0.0
Hg01,20.0,80.0,4.3903e-09,2.5,0.008,0.0
Hg02,20.0,80.0,1.7889e-08,2.5,0.008,0.0
Hg03,20.0,80.0,0.0,2.5,0.008,0.0
Hg04,20.0,80.0,2.2455e-10,2.5,0.008,0.0
Tl03,20.0,81.0,7.5668e-09,2.5,0.008,0.0
Tl04,20.0,81.0,0.0,2.5,0.008,0.0
Tl05,20.0,81.0,1.8111e-08,2.5,0.008,0.0
Pb04,20.0,82.0,9.887e-09,2.5,0.008,0.0
Pb05,20.0,82.0,7.5823e-10,2.5,0.008,0.0
Pb06,20.0,82.0,7.1104e-08,2.5,0.008,0.0
Pb07,20.0,82.0,6.5072e-08,2.5,0.008,0.0
Pb08,20.0,82.0,1.5547e-07,2.5,0.008,0.0
Pb09,20.0,82.0,0.0,2.5,0.008,0.0
Pb10,21.0,82.0,0.0,2.5,0.008,0.0
Bi09,20.0,83.0,1.5186e-09,2.5,0.008,0.0
Bi10,21.0,83.0,0.0,2.5,0.008,0.0
Po10,21.0,84.0,0.0,2.5,0.008,0.0
H,1.0,1.0,0.4338,1.3,0.00024,0.0
He4,4.0,2.0,0.17192,1.3,0.00024,0.0
C12,12.0,6.0,0.0030364,1.3,0.00024,0.0
C13,13.0,6.0,7.0806e-07,1.3,0.00024,0.0
C14,14.0,6.0,2.5655e-09,1.3,0.00024,0.0
N14,14.0,7.0,2.7781e-05,1.3,0.00024,0.0
N15,15.0,7.0,1.8253e-08,1.3,0.00024,0.0
O16,16.0,8.0,0.00019823,1.3,0.00024,0.0
O17,17.0,8.0,3.2713e-07,1.3,0.00024,0.0
O18,18.0,8.0,9.4582e-08,1.3,0.00024,0.0
F18,18.0,9.0,0.0,1.3,0.00024,0.0
F19,19.0,9.0,2.2102e-07,1.3,0.00024,0.0
Ne20,20.0,10.0,1.5627e-05,1.3,0.00024,0.0
Ne21,21.0,10.0,8.393e-08,1.3,0.00024,0.0
Ne22,22.0,10.0,0.00012323,1.3,0.00024,0.0
Na22,22.0,11.0,0.0,1.3,0.00024,0.0
Na23,23.0,11.0,1.0685e-06,1.3,0.00024,0.0
Na24,24.0,11.0,0.0,1.3,0.00024,0.0
Mg24,24.0,12.0,8.9911e-06,1.3,0.00024,0.0
Mg25,25.0,12.0,7.4385e-07,1.3,0.00024,0.0
Mg26,26.0,12.0,9.3027e-07,1.3,0.00024,0.0
Al26,26.0,13.0,7.4232e-09,1.3,0.00024,0.0
Al27,27.0,13.0,3.845e-07,1.3,0.00024,0.0
Si28,28.0,14.0,9.9972e-06,1.3,0.00024,0.0
Si29,29.0,14.0,1.7558e-07,1.3,0.00024,0.0
Si30,30.0,14.0,1.3261e-07,1.3,0.00024,0.0
Si31,31.0,14.0,0.0,1.3,0.00024,0.0
Si32,32.0,14.0,0.0,1.3,0.00024,0.0
P31,31.0,15.0,5.4937e-08,1.3,0.00024,0.0
P32,32.0,15.0,0.0,1.3,0.00024,0.0
P33,33.0,15.0,0.0,1.3,0.00024,0.0
S32,32.0,16.0,5.2067e-06,1.3,0.00024,0.0
S33,33.0,16.0,1.5271e-08,1.3,0.00024,0.0
S34,34.0,16.0,8.7952e-08,1.3,0.00024,0.0
S35,35.0,16.0,0.0,1.3,0.00024,0.0
S36,36.0,16.0,1.0084e-09,1.3,0.00024,0.0
Cl35,35.0,17.0,1.6893e-08,1.3,0.00024,0.0
Cl36,36.0,17.0,3.6992e-12,1.3,0.00024,0.0
Cl37,37.0,17.0,7.0491e-09,1.3,0.00024,0.0
Ar36,36.0,18.0,1.188e-06,1.3,0.00024,0.0
Ar37,37.0,18.0,0.0,1.3,0.00024,0.0
Ar38,38.0,18.0,7.5426e-08,1.3,0.00024,0.0
Ar39,39.0,18.0,0.0,1.3,0.00024,0.0
Ar40,40.0,18.0,1.4589e-09,1.3,0.00024,0.0
Ar41,41.0,18.0,0.0,1.3,0.00024,0.0
Ar42,42.0,18.0,0.0,1.3,0.00024,0.0
K39,39.0,19.0,1.6316e-08,1.3,0.00024,0.0
K40,40.0,19.0,8.5778e-11,1.3,0.00024,0.0
K41,41.0,19.0,1.6678e-09,1.3,0.00024,0.0
K42,42.0,19.0,0.0,1.3,0.00024,0.0
K43,43.0,19.0,0.0,1.3,0.00024,0.0
