# From file: input/yields/snii/lc18/tab_R/tab_yieldstot_iso_exp_pd.dec
elemSymb,elemZ,elemA,mass_i_ini,13.,15.,20.,25.,30.,40.,60.,80.,120.,Z_ini,vel_ini
Ne20,10,20,0.00011646,0.050232,0.09308,0.46879,0.463,0.00020074,0.0012959000000000002,0.0020304000000000003,0.0043774999999999994,0.007446300000000001,0.0018100000000000002,0.0
Ne21,10,21,2.9313000000000003e-07,4.0288000000000005e-05,0.00010861,0.00020771,0.00045601,5.0528e-07,3.3714e-06,4.4471e-06,8.378099999999999e-06,2.0669e-05,0.0018100000000000002,0.0
Ne22,10,22,9.4194e-06,0.0029833000000000004,0.004340699999999999,0.009181100000000001,0.012573,1.6237e-05,9.2084e-05,0.00012308,0.00019044,0.0021620999999999997,0.0018100000000000002,0.0
Na23,11,23,2.942e-06,0.00045054,0.0010227,0.0037503,0.0056433,5.0713e-06,6.718e-05,0.00017904,0.00065775,0.0014294,0.0018100000000000002,0.0
Mg24,12,24,9.878799999999999e-05,0.02085,0.030501999999999998,0.11039000000000002,0.082393,0.00017029,0.0011137,0.0017803,0.0039724,0.0068709999999999995,0.0018100000000000002,0.0
Mg25,12,25,1.3028e-05,0.00064561,0.0010927,0.0042196000000000004,0.0046964,2.2457e-05,0.00012804,0.00017082,0.00026047,0.00043143,0.0018100000000000002,0.0
Mg26,12,26,1.4917e-05,0.00077598,0.00109,0.0050825,0.005375199999999999,2.5713000000000003e-05,0.00017579,0.00027875,0.00060256,0.00086065,0.0018100000000000002,0.0
Al27,13,27,5.6013e-06,0.0015174000000000001,0.0023041999999999997,0.007079899999999999,0.0066054,9.6551e-06,7.5447e-05,0.00015989,0.00050712,0.0012224,0.0018100000000000002,0.0
Si28,14,28,0.00015811,0.051205999999999995,0.10493,0.11029000000000001,0.17622000000000002,0.00027253,0.0017823000000000001,0.0028479,0.0063498999999999995,0.010974,0.0018100000000000002,0.0
Si29,14,29,8.315e-06,0.00068675,0.0011829,0.0019923,0.0025183000000000002,1.4333e-05,9.3726e-05,0.00014971,0.00033361,0.00057721,0.0018100000000000002,0.0
Si30,14,30,5.6703e-06,0.0011074000000000001,0.0017437999999999998,0.0024792,0.0026171999999999996,9.7742e-06,6.3922e-05,0.00010215,0.00022785,0.00039633,0.0018100000000000002,0.0
P31,15,31,5.8652e-07,0.00025424,0.00048832,0.00059296,0.00096925,1.011e-06,6.612e-06,1.0564e-05,2.3553000000000003e-05,4.1635e-05,0.0018100000000000002,0.0
S32,16,32,6.5989e-05,0.016208,0.03561,0.028911000000000003,0.051928999999999996,0.00011375,0.00074386,0.0011884,0.0026491999999999996,0.0045685000000000005,0.0018100000000000002,0.0
S33,16,33,5.4482e-07,0.00013548,0.00029504,0.00029407,0.00064353,9.3913e-07,6.1414e-06,9.8118e-06,2.1871999999999997e-05,4.2776000000000005e-05,0.0018100000000000002,0.0
S34,16,34,3.1685000000000002e-06,0.00072266,0.0014589,0.0012625,0.002694,5.4617e-06,3.5716e-05,5.7063e-05,0.0001272,0.00022124,0.0018100000000000002,0.0
S36,16,36,1.5641e-08,2.1572e-07,3.0739e-07,6.0549e-07,1.1345000000000001e-06,2.696e-08,1.7631e-07,2.8166999999999995e-07,6.2792e-07,1.0842e-06,0.0018100000000000002,0.0
Cl35,17,35,6.173699999999999e-07,5.0974e-05,0.00011071,0.00010297,0.00026215,1.0642000000000001e-06,6.959199999999999e-06,1.1118e-05,2.4785e-05,4.264e-05,0.0018100000000000002,0.0
Cl37,17,37,2.0859000000000002e-07,1.0743e-05,2.46e-05,2.7065999999999998e-05,5.7277e-05,3.5955999999999997e-07,2.3514e-06,3.7566e-06,8.3741e-06,1.7538e-05,0.0018100000000000002,0.0
Ar36,18,36,1.2606e-05,0.0028101999999999997,0.0059257,0.0044975,0.0072377,2.1729e-05,0.00014209,0.00022703,0.00050608,0.00087075,0.0018100000000000002,0.0
Ar38,18,38,2.4193e-06,0.00027507,0.00058384,0.00048988,0.0011367,4.1701999999999995e-06,2.7271e-05,4.3568999999999996e-05,9.7125e-05,0.00016777,0.0018100000000000002,0.0
Ar40,18,40,4.073e-09,7.7854e-08,9.0079e-08,1.6257e-07,2.5359000000000004e-07,7.0208e-09,4.5913e-08,7.3353e-08,1.6350999999999999e-07,2.8433000000000006e-07,0.0018100000000000002,0.0
K39,19,39,2.8647e-07,2.7494e-05,5.9996999999999995e-05,5.1876e-05,0.00010298,4.938e-07,3.2293e-06,5.1592e-06,1.1500999999999999e-05,1.9978e-05,0.0018100000000000002,0.0
K40,19,40,4.6377e-10,5.3315e-08,1.3536e-07,3.0481e-07,6.2486e-07,7.9774e-10,5.215e-09,8.3365e-09,1.8588e-08,1.0842e-07,0.0018100000000000002,0.0
K41,19,41,2.1734e-08,2.3401e-06,5.1791e-06,5.4925e-06,9.096e-06,3.7463e-08,2.4499e-07,3.9141999999999994e-07,8.725299999999999e-07,2.5537000000000002e-06,0.0018100000000000002,0.0
Ca40,20,40,1.3979000000000001e-05,0.0024525,0.004853100000000001,0.0035411,0.0050418,2.4095999999999998e-05,0.00015758,0.00025176,0.0005612,0.00096654,0.0018100000000000002,0.0
Ca42,20,42,9.796599999999999e-08,8.3789e-06,1.866e-05,1.8477999999999998e-05,3.6680999999999997e-05,1.6887e-07,1.1043000000000002e-06,1.7643e-06,3.9329e-06,7.923999999999999e-06,0.0018100000000000002,0.0
Ca43,20,43,2.0928e-08,5.209399999999999e-07,9.622700000000001e-07,2.1132e-06,3.1905e-06,3.6074e-08,2.359e-07,3.7691e-07,8.401799999999999e-07,1.6813e-06,0.0018100000000000002,0.0
Ca44,20,44,3.3088999999999997e-07,2.6794e-05,2.9299000000000002e-05,3.0649000000000004e-05,3.7687e-05,5.703800000000001e-07,3.7299e-06,5.9592e-06,1.3284e-05,2.324e-05,0.0018100000000000002,0.0
Ca46,20,46,6.6334e-10,2.2022e-08,2.1075e-08,4.0484e-08,2.6001999999999997e-07,1.1434000000000002e-09,7.4775e-09,1.1946000000000002e-08,2.6631e-08,4.5885e-08,0.0018100000000000002,0.0
Ca48,20,48,3.236e-08,3.5864000000000004e-07,4.0173000000000004e-07,5.552899999999999e-07,6.538899999999999e-07,5.5779e-08,3.6476999999999995e-07,5.8277e-07,1.2991e-06,2.2422999999999997e-06,0.0018100000000000002,0.0
Sc45,21,45,4.6788e-09,2.5441999999999997e-07,5.464800000000001e-07,1.2828e-06,3.0786e-06,8.0651e-09,5.2742000000000003e-08,8.426199999999999e-08,1.8784000000000002e-07,3.6954e-07,0.0018100000000000002,0.0
Ti46,22,46,4.9675e-08,5.0191e-06,9.4936e-06,9.5895e-06,1.5943e-05,8.5626e-08,5.599499999999999e-07,8.946099999999999e-07,1.9943e-06,3.4947e-06,0.0018100000000000002,0.0
Ti47,22,47,4.5771e-08,1.0473000000000001e-06,1.2755e-06,1.7749000000000002e-06,3.1361e-06,7.8898e-08,5.1595e-07,8.2432e-07,1.8375e-06,3.1674e-06,0.0018100000000000002,0.0
Ti48,22,48,4.6318000000000005e-07,6.2563e-05,7.762e-05,6.9031e-05,7.1348e-05,7.9839e-07,5.2212e-06,8.3415e-06,1.8595e-05,3.1913000000000004e-05,0.0018100000000000002,0.0
Ti49,22,49,3.4699e-08,2.0041e-06,3.3714e-06,3.6641e-06,4.9423e-06,5.981099999999999e-08,3.9114000000000005e-07,6.249e-07,1.393e-06,2.5118000000000002e-06,0.0018100000000000002,0.0
Ti50,22,50,3.3902e-08,5.1678e-07,7.7551e-07,1.6223e-06,3.8807e-06,5.8437e-08,3.8216000000000003e-07,6.1054e-07,1.361e-06,2.5159e-06,0.0018100000000000002,0.0
V50,23,50,7.8312e-11,5.1489e-09,1.6588e-08,2.4805000000000003e-08,9.165300000000001e-08,1.3499000000000002e-10,8.827699999999999e-10,1.4104e-09,3.1440000000000003e-09,5.3854e-09,0.0018100000000000002,0.0
V51,23,51,3.1871999999999996e-08,3.3872000000000004e-06,6.7077e-06,6.4179e-06,5.313400000000001e-06,5.4938000000000005e-08,3.5927e-07,5.7398e-07,1.2795e-06,2.2068e-06,0.0018100000000000002,0.0
Cr50,24,50,6.980400000000001e-08,1.1718e-05,2.6825e-05,2.5681e-05,2.2655e-05,1.2032e-07,7.868600000000001e-07,1.2571e-06,2.8024e-06,4.7999e-06,0.0018100000000000002,0.0
Cr52,24,52,1.3999000000000001e-06,0.00037684,0.00063282,0.00053931,0.0005491,2.4131e-06,1.5781e-05,2.5212e-05,5.6204e-05,9.6821e-05,0.0018100000000000002,0.0
Cr53,24,53,1.618e-07,3.0265e-05,5.6454e-05,5.1093e-05,4.2631000000000006e-05,2.7889e-07,1.8238e-06,2.9138e-06,6.495599999999999e-06,1.1179000000000001e-05,0.0018100000000000002,0.0
Cr54,24,54,4.1033999999999995e-08,6.7169e-07,1.0508e-06,1.989e-06,2.9273000000000003e-06,7.0732e-08,4.6255e-07,7.3899e-07,1.6474e-06,3.1064e-06,0.0018100000000000002,0.0
Mn55,25,55,1.0896e-06,0.00013657,0.00026714,0.00023753,0.00018577,1.8783e-06,1.2282999999999999e-05,1.9622999999999998e-05,4.3743000000000005e-05,7.5732e-05,0.0018100000000000002,0.0
Fe54,26,54,7.3468e-06,0.00076546,0.0018017,0.0016413,0.0010109,1.2664000000000001e-05,8.2816e-05,0.00013231,0.00029494,0.00050559,0.0018100000000000002,0.0
Fe56,26,56,0.0001196,0.071328,0.07147,0.071969,0.072241,0.00020616,0.0013482000000000001,0.002154,0.0048015,0.0082664,0.0018100000000000002,0.0
Fe57,26,57,2.8114e-06,0.0027555999999999995,0.0025744,0.0026545,0.0022957,4.8461e-06,3.1692e-05,5.0632e-05,0.00011287,0.00020186,0.0018100000000000002,0.0
Fe58,26,58,3.8071999999999993e-07,1.4421e-05,3.4090999999999996e-05,7.170399999999999e-05,9.1089e-05,6.5626e-07,4.2914999999999995e-06,6.8564e-06,1.5284e-05,4.1785e-05,0.0018100000000000002,0.0
Co59,27,59,4.2439999999999996e-07,0.0001646,0.00015085,0.00017706,0.00016406,7.315600000000001e-07,4.7839999999999994e-06,7.6431e-06,1.7038e-05,3.2826e-05,0.0018100000000000002,0.0
Ni58,28,58,4.823399999999999e-06,0.0041781000000000006,0.0044675,0.0045228,0.0044797,8.314199999999999e-06,5.437e-05,8.6866e-05,0.00019364,0.00033204,0.0018100000000000002,0.0
Ni60,28,60,1.922e-06,0.0016009,0.0014304,0.0014174,0.0014983,3.3131e-06,2.1666e-05,3.4614e-05,7.7161e-05,0.00013562,0.0018100000000000002,0.0
Ni61,28,61,8.494099999999999e-08,9.165700000000001e-05,7.6981e-05,8.407799999999999e-05,8.517799999999999e-05,1.4642e-07,9.574899999999999e-07,1.5297e-06,3.41e-06,6.9198e-06,0.0018100000000000002,0.0
Ni62,28,62,2.7526999999999995e-07,0.0006512,0.00065275,0.00064833,0.00061976,4.745e-07,3.1029000000000004e-06,4.9575e-06,1.1051e-05,2.0796e-05,0.0018100000000000002,0.0
Ni64,28,64,7.2364e-08,2.2152e-06,3.4965e-06,1.0307e-05,3.0752e-05,1.2474e-07,8.1572e-07,1.3031999999999999e-06,2.9051999999999997e-06,5.308400000000001e-06,0.0018100000000000002,0.0
Cu63,29,63,4.968e-08,2.773e-06,5.239e-06,1.155e-05,3.0681999999999995e-05,8.5635e-08,5.6001e-07,8.947e-07,1.9944999999999997e-06,4.1276999999999995e-06,0.0018100000000000002,0.0
Cu65,29,65,2.2846e-08,1.6131e-06,3.0783999999999996e-06,8.115e-06,2.6595999999999997e-05,3.938e-08,2.5752e-07,4.1145000000000005e-07,9.171799999999999e-07,1.9479e-06,0.0018100000000000002,0.0
Zn64,30,64,8.3177e-08,9.2922e-06,1.0427e-05,1.2509000000000002e-05,2.4427e-05,1.4338e-07,9.376100000000001e-07,1.498e-06,3.3393e-06,6.0340999999999995e-06,0.0018100000000000002,0.0
Zn66,30,66,4.9212e-08,1.2451e-05,1.4408e-05,1.7827e-05,4.1445e-05,8.4828e-08,5.547299999999999e-07,8.862700000000001e-07,1.9757e-06,3.5455e-06,0.0018100000000000002,0.0
Zn67,30,67,7.3414e-09,1.9995000000000001e-07,4.0288e-07,1.5687000000000001e-06,6.337100000000001e-06,1.2655000000000001e-08,8.275499999999999e-08,1.3221e-07,2.9473000000000005e-07,5.359e-07,0.0018100000000000002,0.0
Zn68,30,68,3.4075e-08,7.8233e-07,1.4708000000000002e-06,4.8269e-06,2.4411e-05,5.8736e-08,3.8411e-07,6.136600000000001e-07,1.368e-06,2.44e-06,0.0018100000000000002,0.0
Zn70,30,70,1.1599e-09,1.3190999999999999e-08,2.9833e-08,2.9287999999999997e-08,4.7476000000000005e-07,1.9993e-09,1.3073999999999998e-08,2.0889000000000003e-08,4.6565e-08,7.993299999999999e-08,0.0018100000000000002,0.0
Ga69,31,69,3.3474e-09,1.0650999999999999e-07,3.1204e-07,8.2491e-07,4.6666e-06,5.77e-09,3.7733e-08,6.0284e-08,1.3438e-07,2.4277e-07,0.0018100000000000002,0.0
Ga71,31,71,2.2859e-09,6.4261e-08,1.5439e-07,4.836600000000001e-07,2.7491e-06,3.9404e-09,2.5768e-08,4.1167999999999995e-08,9.1774e-08,1.6581e-07,0.0018100000000000002,0.0
Ge70,32,70,4.7964e-09,1.6897e-07,6.7448e-07,1.3821e-06,9.28e-06,8.2679e-09,5.4067e-08,8.6381e-08,1.9256e-07,3.4512e-07,0.0018100000000000002,0.0
Ge72,32,72,6.5196e-09,1.4833e-07,3.3935000000000003e-07,8.5652e-07,5.6813999999999995e-06,1.1238e-08,7.3491e-08,1.1740999999999999e-07,2.6174e-07,4.5985e-07,0.0018100000000000002,0.0
Ge73,32,73,1.8553e-09,3.9801e-08,6.351e-08,2.5476999999999994e-07,1.6861e-06,3.1981e-09,2.0914e-08,3.3412999999999996e-08,7.448299999999999e-08,1.3063e-07,0.0018100000000000002,0.0
Ge74,32,74,8.827200000000001e-09,1.7222000000000002e-07,2.3458999999999999e-07,7.0648e-07,5.0919e-06,1.5216000000000002e-08,9.9503e-08,1.5897e-07,3.5438000000000003e-07,6.210899999999999e-07,0.0018100000000000002,0.0
Ge76,32,76,1.9016e-09,2.0857999999999997e-08,2.7083e-08,3.3837e-08,2.7553000000000003e-07,3.2779000000000004e-09,2.1436e-08,3.4247e-08,7.6342e-08,1.3104000000000001e-07,0.0018100000000000002,0.0
As75,33,75,1.1015e-09,2.3721e-08,6.3723e-08,1.534e-07,1.4966999999999998e-06,1.8987e-09,1.2417e-08,1.9838e-08,4.4221e-08,7.706299999999999e-08,0.0018100000000000002,0.0
Se74,34,74,1.0606000000000001e-10,5.4868000000000005e-09,4.431e-08,7.0035e-08,8.1883e-07,1.8282e-10,1.1955999999999999e-09,1.9101e-09,4.2578999999999995e-09,7.2792e-09,0.0018100000000000002,0.0
Se76,34,76,1.1467999999999998e-09,3.4817e-08,1.1117000000000001e-07,2.1535e-07,2.6158e-06,1.9768e-09,1.2926e-08,2.0652e-08,4.6039000000000006e-08,8.185999999999999e-08,0.0018100000000000002,0.0
Se77,34,77,9.461e-10,1.6364e-08,2.5871e-08,7.2506e-08,8.7057e-07,1.6308e-09,1.0665e-08,1.7039e-08,3.7982e-08,6.6098e-08,0.0018100000000000002,0.0
Se78,34,78,2.9857e-09,6.2491e-08,8.0275e-08,2.5197e-07,1.7309e-06,5.1466e-09,3.3656e-08,5.377e-08,1.1986e-07,2.1142e-07,0.0018100000000000002,0.0
Se80,34,80,6.3912e-09,8.850099999999999e-08,9.7699e-08,1.8786e-07,1.2621e-06,1.1016999999999999e-08,7.204399999999999e-08,1.1509999999999999e-07,2.5658000000000004e-07,4.3983999999999995e-07,0.0018100000000000002,0.0
Se82,34,82,1.1528e-09,1.2748e-08,1.5493e-08,1.9998e-08,1.2767e-07,1.9871e-09,1.2995000000000002e-08,2.0761e-08,4.628e-08,7.9614e-08,0.0018100000000000002,0.0
Br79,35,79,1.022e-09,1.7008000000000002e-08,2.3466e-08,7.489099999999999e-08,5.943899999999999e-07,1.7618e-09,1.1521e-08,1.8406e-08,4.1033e-08,7.060900000000001e-08,0.0018100000000000002,0.0
Br81,35,81,1.0194e-09,1.5686e-08,2.3010000000000002e-08,4.4107000000000006e-08,4.4645000000000003e-07,1.7570999999999999e-09,1.1491e-08,1.8359000000000002e-08,4.0925000000000004e-08,7.0845e-08,0.0018100000000000002,0.0
Kr78,36,78,3.6959000000000005e-11,6.184e-10,2.1963000000000004e-09,3.2306e-09,6.9546e-08,6.3709e-11,4.1661999999999995e-10,6.656199999999999e-10,1.4837999999999998e-09,2.5386e-09,0.0018100000000000002,0.0
Kr80,36,80,2.4357e-10,5.4696e-09,1.6947e-08,2.8820000000000003e-08,4.815299999999999e-07,4.1985e-10,2.7455999999999997e-09,4.3864e-09,9.7784e-09,1.8268e-08,0.0018100000000000002,0.0
Kr82,36,82,1.251e-09,2.3159e-08,3.1596e-08,7.5599e-08,5.7873e-07,2.1564e-09,1.4100999999999998e-08,2.253e-08,5.0223000000000006e-08,8.981899999999999e-08,0.0018100000000000002,0.0
Kr83,36,83,1.2544e-09,1.6403e-08,2.2655e-08,4.8480999999999996e-08,3.3428000000000005e-07,2.1623e-09,1.414e-08,2.2591e-08,5.0359e-08,8.7288e-08,0.0018100000000000002,0.0
Kr84,36,84,6.2566e-09,8.149e-08,9.749000000000001e-08,2.1228000000000002e-07,9.7886e-07,1.0785e-08,7.0527e-08,1.1267999999999999e-07,2.5118e-07,4.3596000000000005e-07,0.0018100000000000002,0.0
Kr86,36,86,1.9371e-09,2.6787999999999998e-08,3.156e-08,5.3187e-08,2.9771e-07,3.3389999999999997e-09,2.1835e-08,3.4886e-08,7.7767e-08,1.3414e-07,0.0018100000000000002,0.0
Rb85,37,85,1.4677000000000002e-09,2.0958e-08,2.7197e-08,5.9666e-08,3.7572e-07,2.53e-09,1.6545e-08,2.6433e-08,5.8921999999999996e-08,1.0199e-07,0.0018100000000000002,0.0
Rb87,37,87,6.1826e-10,9.457600000000001e-09,1.4604e-08,2.4492e-08,2.9141e-07,1.0656e-09,6.9688e-09,1.1133999999999999e-08,2.4819e-08,4.2763e-08,0.0018100000000000002,0.0
Sr84,38,84,2.5576000000000002e-11,6.5096e-10,2.2195e-09,2.6505e-09,6.5139e-08,4.4086000000000004e-11,2.8830000000000003e-10,4.6061e-10,1.0268e-09,1.7553e-09,0.0018100000000000002,0.0
Sr86,38,86,4.6306e-10,9.3831e-09,1.6988e-08,4.1129e-08,2.7419e-07,7.982e-10,5.2198e-09,8.3394e-09,1.859e-08,3.5263e-08,0.0018100000000000002,0.0
Sr87,38,87,3.2737000000000003e-10,5.2948e-09,8.583600000000001e-09,2.3307e-08,1.1655e-07,5.643800000000001e-10,3.6908e-09,5.8963e-09,1.3144e-08,2.4458000000000003e-08,0.0018100000000000002,0.0
Sr88,38,88,3.9701e-09,5.6711e-08,8.7692e-08,1.7456e-07,7.9607e-07,6.8434e-09,4.4751e-08,7.1498e-08,1.5938e-07,2.8198e-07,0.0018100000000000002,0.0
Y89,39,89,1.0625e-09,1.4415e-08,2.2281e-08,4.1132999999999995e-08,1.8022e-07,1.8314e-09,1.1976e-08,1.9133e-08,4.2655e-08,7.4664e-08,0.0018100000000000002,0.0
Zr90,40,90,1.2958e-09,1.6338e-08,2.321e-08,3.7235e-08,1.2742e-07,2.2336000000000002e-09,1.4607000000000001e-08,2.3337e-08,5.2021e-08,9.017899999999999e-08,0.0018100000000000002,0.0
Zr91,40,91,2.8573e-10,3.5026000000000003e-09,4.5123e-09,8.3118e-09,2.8809e-08,4.9253e-10,3.2208000000000003e-09,5.1459e-09,1.1471e-08,1.9898e-08,0.0018100000000000002,0.0
Zr92,40,92,4.4154e-10,5.4081e-09,6.8535e-09,1.1556999999999999e-08,2.8107e-08,7.6111e-10,4.9772e-09,7.952e-09,1.7726e-08,3.0788000000000004e-08,0.0018100000000000002,0.0
Zr94,40,94,4.5719000000000005e-10,5.3228e-09,6.2528000000000006e-09,9.900299999999999e-09,2.0501999999999997e-08,7.8808e-10,5.1537e-09,8.233600000000001e-09,1.8354e-08,3.1804e-08,0.0018100000000000002,0.0
Zr96,40,96,7.5223e-11,6.745e-11,6.2194e-11,2.754e-10,3.5855999999999997e-09,2.2565000000000002e-11,3.0088000000000005e-11,4.5132e-11,6.0179e-11,9.026899999999999e-11,0.0018100000000000002,0.0
Nb93,41,93,1.9743e-10,2.2379000000000003e-09,2.6566e-09,4.5076000000000004e-09,9.9885e-09,3.4031e-10,2.2255e-09,3.5555e-09,7.926e-09,1.3679e-08,0.0018100000000000002,0.0
Mo92,42,92,7.461499999999999e-11,9.0364e-10,1.2729000000000002e-09,1.5690999999999999e-09,2.7921000000000003e-09,1.2862e-10,8.4109e-10,1.3438e-09,2.9955e-09,5.129100000000001e-09,0.0018100000000000002,0.0
Mo94,42,94,4.8031000000000003e-11,6.922599999999999e-10,9.061900000000001e-10,1.2302e-09,2.0543000000000002e-09,8.279200000000001e-11,5.4142e-10,8.649999999999999e-10,1.9283e-09,3.3393000000000002e-09,0.0018100000000000002,0.0
Mo95,42,95,8.401299999999999e-11,9.791699999999998e-10,1.1132e-09,1.8732e-09,4.5879e-09,1.4482e-10,9.4702e-10,1.5129999999999998e-09,3.3728e-09,5.809300000000001e-09,0.0018100000000000002,0.0
Mo96,42,96,8.936799999999999e-11,1.8697e-09,2.2286e-09,3.1391999999999997e-09,4.3166000000000006e-09,2.6114999999999997e-10,1.8252999999999999e-09,2.919e-09,6.5474e-09,1.1314999999999999e-08,0.0018100000000000002,0.0
Mo97,42,97,5.1990000000000006e-11,5.9296e-10,6.7703e-10,1.0047e-09,1.3957999999999999e-09,8.961700000000001e-11,5.8605e-10,9.363e-10,2.0872e-09,3.6071999999999997e-09,0.0018100000000000002,0.0
Mo98,42,98,1.3347e-10,1.5367e-09,1.7867e-09,2.7254e-09,3.902e-09,2.3007e-10,1.5045e-09,2.4037e-09,5.3583e-09,9.2848e-09,0.0018100000000000002,0.0
Xe32,54,132,4.4768e-10,5.008e-09,5.754199999999999e-09,8.258499999999999e-09,1.1674e-08,7.7169e-10,5.0463999999999994e-09,8.0625e-09,1.7972999999999998e-08,3.0996999999999996e-08,0.0018100000000000002,0.0
Xe34,54,134,1.6781000000000001e-10,1.8417e-09,2.0343e-09,2.726e-09,4.514e-09,2.8925e-10,1.8916e-09,3.022e-09,6.7369e-09,1.1566e-08,0.0018100000000000002,0.0
Cs33,55,133,1.1770000000000002e-10,1.2598000000000001e-09,1.4292e-09,1.9852e-09,2.9463e-09,2.0288e-10,1.3268e-09,2.1197e-09,4.7252e-09,8.106300000000001e-09,0.0018100000000000002,0.0
Ba34,56,134,3.6083e-11,5.6594e-10,7.2588e-10,1.1874999999999999e-09,1.8133e-09,6.2197e-11,4.0674000000000003e-10,6.498199999999999e-10,1.4486e-09,2.597e-09,0.0018100000000000002,0.0
Ba35,56,135,9.9146e-11,1.0557000000000002e-09,1.1752999999999999e-09,1.6655e-09,2.432e-09,1.709e-10,1.1176e-09,1.7854999999999999e-09,3.9802999999999996e-09,6.8339e-09,0.0018100000000000002,0.0
Ba36,56,136,1.19e-10,1.5459e-09,1.9613e-09,3.1999e-09,4.9812e-09,2.0511999999999999e-10,1.3415e-09,2.1431e-09,4.7774e-09,8.452200000000001e-09,0.0018100000000000002,0.0
Ba37,56,137,1.7143000000000002e-10,1.9685e-09,2.2828e-09,3.454e-09,5.606800000000001e-09,2.9551e-10,1.9325e-09,3.0874000000000003e-09,6.8826e-09,1.1983999999999998e-08,0.0018100000000000002,0.0
Ba38,56,138,1.1023e-09,1.2948e-08,1.5688e-08,2.4434999999999997e-08,3.7255e-08,1.9e-09,1.2426e-08,1.9852e-08,4.4253e-08,7.700700000000001e-08,0.0018100000000000002,0.0
La38,57,138,1.1637000000000001e-13,1.3196e-12,1.5412e-12,2.0694e-12,2.7301e-12,2.0059e-13,1.3118e-12,2.0958e-12,4.6718e-12,8.0675e-12,0.0018100000000000002,0.0
La39,57,139,1.2869e-10,1.5039e-09,1.8128e-09,2.8398e-09,4.3924999999999995e-09,2.2183000000000002e-10,1.4507e-09,2.3176999999999996e-09,5.1664e-09,8.9659e-09,0.0018100000000000002,0.0
Ce40,58,140,3.4654e-10,3.9629e-09,4.6225e-09,6.8726e-09,9.794799999999998e-09,5.9734e-10,3.9063e-09,6.240899999999999e-09,1.3911999999999999e-08,2.4070999999999998e-08,0.0018100000000000002,0.0
Pr41,59,141,5.446800000000001e-11,6.0652e-10,7.122300000000001e-10,9.816799999999999e-10,1.4757999999999998e-09,9.3889e-11,6.139900000000001e-10,9.8093e-10,2.1867e-09,3.7646e-09,0.0018100000000000002,0.0
Nd42,60,142,7.435e-11,9.213300000000001e-10,1.2063e-09,1.7379e-09,2.6889e-09,1.2816e-10,8.380999999999999e-10,1.3389999999999998e-09,2.9849000000000003e-09,5.1818e-09,0.0018100000000000002,0.0
Nd43,60,143,3.3287e-11,3.5115e-10,3.8945999999999997e-10,5.2367e-10,6.4167e-10,5.7376999999999994e-11,3.7522e-10,5.9947e-10,1.3363e-09,2.2939999999999997e-09,0.0018100000000000002,0.0
Nd44,60,144,6.6155e-11,7.4291e-10,8.3162e-10,1.1755e-09,1.4631e-09,1.1403e-10,7.4572e-10,1.1914e-09,2.6559e-09,4.581e-09,0.0018100000000000002,0.0
Hg02,80,202,6.5669e-11,7.553799999999999e-10,8.6721e-10,1.2908e-09,1.7445e-09,1.1320000000000001e-10,7.4026e-10,1.1827e-09,2.6363999999999997e-09,4.5705e-09,0.0018100000000000002,0.0
Hg04,80,204,1.5258e-11,1.6468e-10,1.7986e-10,2.3804e-10,2.9405e-10,2.6300999999999998e-11,1.72e-10,2.7479000000000004e-10,6.1255e-10,1.0499e-09,0.0018100000000000002,0.0
Tl03,81,203,3.5042e-11,3.9655999999999997e-10,4.5846e-10,6.976399999999999e-10,9.8345e-10,6.0404e-11,3.9501e-10,6.310899999999999e-10,1.4068e-09,2.4322e-09,0.0018100000000000002,0.0
Tl05,81,205,8.4473e-11,9.4304e-10,1.0724000000000001e-09,1.5511e-09,2.0510999999999997e-09,1.4561e-10,9.5222e-10,1.5213e-09,3.3913000000000005e-09,5.8658e-09,0.0018100000000000002,0.0
Pb04,82,204,1.6863e-11,2.2543000000000002e-10,3.0306e-10,4.8214e-10,7.690599999999999e-10,2.9068000000000002e-11,1.9008e-10,3.037e-10,6.769800000000001e-10,1.1993e-09,0.0018100000000000002,0.0
Pb06,82,206,1.5844999999999998e-10,1.8425e-09,2.2011e-09,3.2724000000000004e-09,4.5511e-09,2.7311e-10,1.786e-09,2.8533999999999997e-09,6.3611e-09,1.1061e-08,0.0018100000000000002,0.0
Pb07,82,207,1.7619e-10,2.0069e-09,2.3185e-09,3.5046e-09,4.77e-09,3.0371e-10,1.986e-09,3.1730999999999997e-09,7.0733e-09,1.2254e-08,0.0018100000000000002,0.0
Pb08,82,208,5.0674e-10,5.745e-09,6.6057e-09,9.639700000000001e-09,1.2734e-08,8.734999999999999e-10,5.712199999999999e-09,9.126200000000001e-09,2.0344000000000003e-08,3.5198999999999996e-08,0.0018100000000000002,0.0
Bi09,83,209,6.8717e-11,7.6379e-10,8.570400000000001e-10,1.2004000000000001e-09,1.4396e-09,1.1845e-10,7.7461e-10,1.2375e-09,2.7588e-09,4.7603e-09,0.0018100000000000002,0.0
H,1,1,0.7467600000000001,4.7487,5.2103,6.2667,7.8504,2.6426,11.03,15.702,18.895,25.101999999999997,0.0018100000000000002,150.0
H2,1,2,2.9743000000000003e-05,1.3661000000000001e-16,1.9334e-16,1.8215e-13,3.7153e-12,1.5827000000000002e-11,1.4717e-10,5.0735e-09,1.2683e-08,6.307899999999999e-07,0.0018100000000000002,150.0
