  ele   Z    A    013a000     015a000     020a000     025a000     030a000     040a000     060a000     080a000     120a000
Mg25   12   25  5.3558E+00  1.4280E+01  1.0637E+01  1.1451E+01  4.5247E-01  3.8300E-01  3.4281E-01  3.3167E-01  2.7686E-01
Mg26   12   26  4.8990E+00  9.6945E+00  8.2415E+00  9.0298E+00  1.3999E+00  1.4491E+00  1.4701E+00  1.4889E+00  1.4047E+00
Al27   13   27  3.0072E+00  3.1724E+00  4.6496E+00  1.0558E+01  1.1885E+00  1.2281E+00  1.3149E+00  1.3807E+00  1.5587E+00
Si28   14   28  1.5056E+01  1.4176E+01  2.0926E+01  2.0869E+01  1.0001E+00  1.0001E+00  1.0002E+00  1.0004E+00  1.0006E+00
Si29   14   29  7.3312E+00  7.9260E+00  1.0575E+01  1.1659E+01  1.0008E+00  1.0012E+00  1.0026E+00  1.0041E+00  1.0022E+00
Si30   14   30  1.6285E+01  1.5057E+01  1.8146E+01  2.9007E+01  1.0015E+00  1.0020E+00  1.0039E+00  1.0072E+00  1.0058E+00
P31    15   31  1.4318E+01  1.3995E+01  2.1749E+01  2.3428E+01  1.0036E+00  1.0048E+00  1.0083E+00  1.0186E+00  1.0159E+00
S32    16   32  1.4434E+01  1.3406E+01  1.7146E+01  1.4659E+01  9.9948E-01  9.9931E-01  9.9866E-01  9.9748E-01  9.9802E-01
S33    16   33  1.9456E+01  2.0476E+01  3.3355E+01  2.7237E+01  1.0604E+00  1.0848E+00  1.1608E+00  1.2965E+00  1.2349E+00
S34    16   34  2.8008E+01  2.9781E+01  4.1080E+01  3.3350E+01  1.0004E+00  1.0007E+00  1.0013E+00  1.0037E+00  1.0025E+00
S36    16   36  4.6238E+00  5.3132E+00  4.9113E+00  3.9100E+00  9.9995E-01  9.9995E-01  9.9991E-01  9.9982E-01  9.9987E-01
Cl35   17   35  5.2804E+00  4.9950E+00  7.6084E+00  5.3567E+00  9.9773E-01  9.9689E-01  9.9430E-01  9.8889E-01  9.9072E-01
Cl37   17   37  4.1945E+00  5.4729E+00  5.7423E+00  5.1629E+00  1.0527E+00  1.0726E+00  1.1331E+00  1.2595E+00  1.2148E+00
Ar36   18   36  1.2916E+01  1.0590E+01  1.2859E+01  1.1441E+01  9.9832E-01  9.9769E-01  9.9576E-01  9.9165E-01  9.9312E-01
Ar38   18   38  1.8927E+01  2.3030E+01  2.3178E+01  1.7181E+01  9.9945E-01  9.9927E-01  9.9881E-01  9.9797E-01  9.9825E-01
Ar40   18   40  5.8784E+00  7.0364E+00  1.1909E+01  5.6650E+00  9.9989E-01  9.9989E-01  1.0000E+00  1.0124E+00  1.0214E+00
K39    19   39  5.7332E+00  7.1161E+00  6.3552E+00  4.8474E+00  1.0002E+00  1.0003E+00  1.0005E+00  1.0012E+00  1.0011E+00
K40    19   40  3.1454E+01  4.5341E+01  3.7520E+01  4.1807E+01  2.3651E+00  2.8806E+00  4.4402E+00  7.1831E+00  6.1915E+00
K41    19   41  8.6743E+00  1.0747E+01  9.7616E+00  9.2270E+00  1.3360E+00  1.4618E+00  1.8411E+00  2.5109E+00  2.2961E+00
Ca40   20   40  1.0003E+01  6.7525E+00  8.3009E+00  8.3220E+00  9.9870E-01  9.9822E-01  9.9673E-01  9.9355E-01  9.9468E-01
Ca42   20   42  1.7745E+01  2.4842E+01  2.0919E+01  1.6821E+01  1.0195E+00  1.0278E+00  1.0549E+00  1.1814E+00  1.1299E+00
Ca43   20   43  4.0947E+00  6.7809E+00  7.9906E+00  7.8869E+00  1.0045E+00  1.0068E+00  1.0157E+00  1.0698E+00  1.0401E+00
Ca44   20   44  3.3364E+00  2.3051E+00  3.3030E+00  3.3976E+00  9.9915E-01  9.9888E-01  9.9800E-01  9.9753E-01  9.9733E-01
Ca46   20   46  5.1043E+01  7.4692E+01  1.4349E+02  1.3520E+01  9.9891E-01  9.9850E-01  9.9722E-01  9.9479E-01  9.9604E-01
Ca48   20   48  9.6833E-01  8.9053E-01  9.3830E-01  8.9028E-01  9.9983E-01  9.9976E-01  9.9955E-01  9.9907E-01  9.9928E-01
Sc45   21   45  7.4542E+00  1.4408E+01  1.6286E+01  1.1945E+01  1.0312E+00  1.0431E+00  1.0793E+00  1.1282E+00  1.1093E+00
Ti46   22   46  1.3678E+01  2.7107E+01  1.4297E+01  1.3565E+01  1.0002E+00  1.0003E+00  1.0008E+00  1.0060E+00  1.0041E+00
Ti47   22   47  2.3512E+00  2.8382E+00  2.8937E+00  2.9808E+00  9.9137E-01  9.8832E-01  9.7912E-01  9.6574E-01  9.6923E-01
Ti48   22   48  4.1001E+00  1.1357E+00  2.8676E+00  3.0639E+00  9.9449E-01  9.9242E-01  9.8605E-01  9.7437E-01  9.7829E-01
Ti49   22   49  5.1992E+00  7.4585E+00  5.3772E+00  5.8093E+00  1.0823E+00  1.1132E+00  1.2060E+00  1.3488E+00  1.3053E+00
Ti50   22   50  4.3195E+00  9.0490E+00  6.2410E+00  6.0075E+00  1.0112E+00  1.0159E+00  1.0309E+00  1.0846E+00  1.0625E+00
V50    23   50  5.1227E+01  6.0267E+01  6.3146E+01  6.2001E+01  9.9004E-01  9.8644E-01  9.7564E-01  9.5761E-01  9.6309E-01
V51    23   51  4.5443E+00  3.9347E+01  4.1159E+00  3.6301E+00  1.0097E+00  1.0131E+00  1.0233E+00  1.0257E+00  1.0245E+00
Cr50   24   50  9.0646E+00  4.3784E+02  9.2895E+00  7.4538E+00  9.8948E-01  9.8570E-01  9.7434E-01  9.5562E-01  9.6111E-01
Cr52   24   52  5.1842E+00  2.1006E+01  3.5131E+00  3.8514E+00  9.9905E-01  9.9869E-01  9.9748E-01  9.9541E-01  9.9641E-01
Cr53   24   53  4.9907E+00  1.0132E+02  3.7920E+00  3.7170E+00  9.9514E-01  9.9359E-01  9.8927E-01  9.8061E-01  9.8123E-01
Cr54   24   54  2.8067E+00  4.7944E+00  3.9521E+00  3.8552E+00  1.0613E+00  1.0839E+00  1.1518E+00  1.2791E+00  1.2376E+00
Mn55   25   55  4.1234E+00  6.7145E+01  2.9440E+00  2.8860E+00  1.0317E+00  1.0430E+00  1.0764E+00  1.1074E+00  1.0955E+00
Fe54   26   54  4.4499E+00  2.9842E+02  3.9537E+00  3.5716E+00  9.9280E-01  9.9019E-01  9.8231E-01  9.6767E-01  9.7203E-01
Fe56   26   56  6.3215E+00  2.6141E+00  4.2200E+00  3.4409E+00  9.9869E-01  9.9811E-01  9.9652E-01  9.9367E-01  9.9501E-01
Fe57   26   57  9.9508E+00  6.8976E+00  6.6396E+00  5.5097E+00  1.0474E+00  1.0658E+00  1.1221E+00  1.2025E+00  1.1684E+00
Fe58   26   58  8.5124E+00  1.4177E+01  1.6454E+01  1.6763E+01  1.1233E+00  1.1736E+00  1.3343E+00  1.8047E+00  1.5986E+00
Co59   27   59  6.8064E+00  8.9350E+00  9.7056E+00  8.6114E+00  1.0493E+00  1.0679E+00  1.1253E+00  1.2053E+00  1.1699E+00
Ni58   28   58  9.5705E+00  4.2362E+01  6.3119E+00  5.0592E+00  9.9397E-01  9.9167E-01  9.8464E-01  9.7251E-01  9.7693E-01
Ni60   28   60  9.0758E+00  5.3789E+00  7.6375E+00  5.8401E+00  9.9944E-01  9.9939E-01  9.9949E-01  1.0072E+00  1.0037E+00
Ni61   28   61  1.9796E+01  1.0962E+01  2.2014E+01  1.6982E+01  1.1001E+00  1.1372E+00  1.2501E+00  1.4250E+00  1.3636E+00
Ni62   28   62  2.9103E+01  1.2394E+01  2.6787E+01  2.6049E+01  1.0086E+00  1.0123E+00  1.0245E+00  1.0738E+00  1.0529E+00
Ni64   28   64  1.8396E+01  2.9601E+01  3.1552E+01  2.3801E+01  1.0021E+00  1.0029E+00  1.0056E+00  1.0209E+00  1.0154E+00
Cu63   29   63  1.3425E+01  2.3128E+01  2.5120E+01  2.7296E+01  1.0290E+00  1.0397E+00  1.0731E+00  1.1760E+00  1.1392E+00
Cu65   29   65  3.7787E+01  5.8859E+01  5.7747E+01  5.3560E+01  1.0382E+00  1.0525E+00  1.0965E+00  1.1812E+00  1.1411E+00
Zn64   30   64  3.9801E+00  4.2712E+00  5.1137E+00  6.4243E+00  9.9594E-01  9.9450E-01  9.9044E-01  9.9569E-01  9.9085E-01
Zn66   30   66  2.2181E+01  3.2634E+01  3.8754E+01  3.0369E+01  9.9743E-01  9.9656E-01  9.9414E-01  9.9729E-01  9.9626E-01
Zn67   30   67  1.1793E+01  2.6104E+01  1.7902E+01  2.7806E+01  1.0092E+00  1.0126E+00  1.0230E+00  1.0361E+00  1.0317E+00
Zn68   30   68  1.5211E+01  4.4521E+01  2.3311E+01  3.5636E+01  1.0038E+00  1.0054E+00  1.0101E+00  1.0216E+00  1.0174E+00
Zn70   30   70  1.3315E+02  3.4295E+02  2.1462E+02  4.0646E+01  9.9592E-01  9.9437E-01  9.8980E-01  9.8067E-01  9.8386E-01
Ga69   31   69  2.8261E+01  7.7550E+01  5.1317E+01  6.1508E+01  1.0161E+00  1.0218E+00  1.0387E+00  1.0687E+00  1.0608E+00
Ga71   31   71  5.0361E+01  1.3412E+02  8.7940E+01  8.3164E+01  1.0107E+00  1.0149E+00  1.0278E+00  1.0604E+00  1.0475E+00
Ge70   32   70  2.7837E+01  6.8078E+01  6.6898E+01  5.8340E+01  1.0072E+00  1.0099E+00  1.0179E+00  1.0448E+00  1.0364E+00
Ge72   32   72  2.3746E+01  6.5964E+01  5.1899E+01  4.2679E+01  9.9708E-01  9.9612E-01  9.9331E-01  9.9573E-01  9.9377E-01
Ge73   32   73  1.3460E+01  3.7429E+01  2.4164E+01  2.9569E+01  9.9769E-01  9.9693E-01  9.9489E-01  9.9472E-01  9.9316E-01
Ge74   32   74  1.3450E+01  4.7635E+01  2.3557E+01  3.2357E+01  1.0030E+00  1.0041E+00  1.0075E+00  1.0130E+00  1.0108E+00
Ge76   32   76  1.5156E+01  1.0064E+02  2.6094E+01  1.6001E+01  9.9576E-01  9.9419E-01  9.8945E-01  9.8004E-01  9.8325E-01
As75   33   75  2.7134E+01  1.0367E+02  5.5911E+01  6.5859E+01  9.9651E-01  9.9533E-01  9.9179E-01  9.9188E-01  9.9161E-01
Se74   34   74  8.5304E+01  2.3250E+02  2.8260E+02  1.6142E+02  9.7358E-01  9.6435E-01  9.3598E-01  9.1418E-01  9.2185E-01
Se76   34   76  3.4125E+01  1.1044E+02  9.2039E+01  6.9490E+01  1.0234E+00  1.0316E+00  1.0567E+00  1.0831E+00  1.0742E+00
Se77   34   77  2.8346E+01  1.3997E+02  6.0094E+01  4.2798E+01  9.9567E-01  9.9428E-01  9.8957E-01  9.9464E-01  9.9461E-01
Se78   34   78  1.8445E+01  5.9144E+01  3.5772E+01  3.3316E+01  1.0090E+00  1.0124E+00  1.0227E+00  1.0441E+00  1.0366E+00
Se80   34   80  4.6161E+00  1.6587E+01  1.1593E+01  1.1574E+01  9.9228E-01  9.8944E-01  9.8085E-01  9.6811E-01  9.7453E-01
Se82   34   82  7.2330E+00  4.5966E+01  1.0693E+01  1.5880E+01  9.9806E-01  9.9728E-01  9.9502E-01  9.9025E-01  9.9199E-01
Br79   35   79  1.0231E+01  3.0986E+01  2.1262E+01  2.0286E+01  9.7786E-01  9.7032E-01  9.4680E-01  9.3928E-01  9.4459E-01
Br81   35   81  8.3314E+00  3.2063E+01  1.8086E+01  2.1599E+01  1.0126E+00  1.0163E+00  1.0282E+00  1.0267E+00  1.0241E+00
Kr78   36   78  1.5462E+01  3.9441E+01  3.2652E+01  2.2377E+01  9.7427E-01  9.6507E-01  9.3696E-01  9.1494E-01  9.2305E-01
Kr80   36   80  2.8089E+01  8.9779E+01  3.7940E+01  4.8258E+01  1.0908E+00  1.1222E+00  1.2228E+00  1.2862E+00  1.2414E+00
Kr82   36   82  1.5298E+01  5.6081E+01  3.0123E+01  2.7175E+01  1.0399E+00  1.0548E+00  1.0986E+00  1.1640E+00  1.1402E+00
Kr83   36   83  8.3507E+00  3.5492E+01  1.5339E+01  1.7663E+01  9.8864E-01  9.8505E-01  9.7405E-01  9.7987E-01  9.7684E-01
Kr84   36   84  5.7928E+00  1.9437E+01  9.9168E+00  9.7661E+00  9.9813E-01  9.9757E-01  9.9610E-01  9.9388E-01  9.9302E-01
Kr86   36   86  8.6537E+00  4.8206E+01  2.0844E+01  1.7891E+01  9.9951E-01  9.9930E-01  9.9873E-01  9.9791E-01  9.9868E-01
Rb85   37   85  7.9337E+00  2.8543E+01  1.4739E+01  1.4915E+01  9.9556E-01  9.9386E-01  9.8881E-01  9.8255E-01  9.8452E-01
Rb87   37   87  1.2135E+01  9.0570E+01  3.4522E+01  2.9129E+01  9.9852E-01  9.9806E-01  9.9661E-01  9.9329E-01  9.9441E-01
Sr84   38   84  2.1688E+01  1.0893E+02  4.3018E+01  3.3928E+01  9.7273E-01  9.6308E-01  9.3376E-01  9.1233E-01  9.2011E-01
Sr86   38   86  1.9380E+01  7.5996E+01  2.3661E+01  3.3453E+01  1.1128E+00  1.1531E+00  1.2741E+00  1.4361E+00  1.3851E+00
Sr87   38   87  1.6190E+01  5.6129E+01  1.5245E+01  2.6125E+01  1.0320E+00  1.0443E+00  1.0812E+00  1.1996E+00  1.1608E+00
Sr88   38   88  8.9518E+00  4.1662E+01  1.2556E+01  1.3988E+01  1.0017E+00  1.0025E+00  1.0048E+00  1.0168E+00  1.0113E+00
Y89    39   89  6.2777E+00  2.7452E+01  9.8434E+00  9.2184E+00  1.0009E+00  1.0013E+00  1.0026E+00  1.0064E+00  1.0045E+00
Zr90   40   90  4.3285E+00  1.5547E+01  6.7892E+00  4.9799E+00  9.9992E-01  9.9992E-01  9.9984E-01  1.0002E+00  1.0002E+00
Zr91   40   91  4.2402E+00  1.6780E+01  7.3280E+00  5.0193E+00  1.0015E+00  1.0022E+00  1.0042E+00  1.0068E+00  1.0053E+00
Zr92   40   92  2.6432E+00  9.6756E+00  4.6292E+00  4.1988E+00  1.0025E+00  1.0034E+00  1.0064E+00  1.0119E+00  1.0098E+00
Zr94   40   94  1.9482E+00  6.0527E+00  3.1047E+00  2.5798E+00  9.9676E-01  9.9564E-01  9.9232E-01  9.9164E-01  9.9162E-01
Zr96   40   96  3.3828E+00  1.4318E+01  1.1238E+01  9.9947E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
Nb93   41   93  1.9202E+00  6.0637E+00  3.1303E+00  2.6702E+00  9.8638E-01  9.8171E-01  9.6733E-01  9.6437E-01  9.6638E-01
Mo92   42   92  1.7599E+00  2.2930E+00  1.7259E+00  2.2538E+00  9.8704E-01  9.8237E-01  9.6834E-01  9.4763E-01  9.5376E-01
Mo94   42   94  1.2646E+00  2.3832E+00  1.6915E+00  2.2294E+00  1.0700E+00  1.0933E+00  1.1652E+00  1.1493E+00  1.1470E+00
Mo95   42   95  1.8919E+00  6.6496E+00  3.7932E+00  1.9902E+00  1.0003E+00  1.0003E+00  9.9988E-01  9.9472E-01  9.9767E-01
Mo96   42   96  2.3617E+00  3.4302E+00  2.0876E+00  3.0578E+00  1.8493E+00  1.8522E+00  1.8604E+00  1.8681E+00  1.8677E+00
Mo97   42   97  1.2960E+00  2.0558E+00  1.5078E+00  1.5756E+00  1.0060E+00  1.0081E+00  1.0144E+00  1.0219E+00  1.0209E+00
Mo98   42   98  1.3751E+00  2.2623E+00  1.3940E+00  1.7457E+00  1.0090E+00  1.0124E+00  1.0223E+00  1.0409E+00  1.0362E+00
Xe32   54  132  1.1281E+00  1.6557E+00  1.1029E+00  1.4064E+00  9.9685E-01  9.9573E-01  9.9236E-01  9.9117E-01  9.9151E-01
Xe34   54  134  1.0745E+00  2.2068E+00  1.6813E+00  1.0464E+00  9.9613E-01  9.9470E-01  9.9023E-01  9.8159E-01  9.8463E-01
Cs33   55  133  1.0492E+00  1.5695E+00  1.1271E+00  1.1478E+00  9.8255E-01  9.7651E-01  9.5783E-01  9.4729E-01  9.5171E-01
Ba34   56  134  2.2027E+00  3.5006E+00  1.9252E+00  3.0154E+00  1.1081E+00  1.1457E+00  1.2611E+00  1.3326E+00  1.3033E+00
Ba35   56  135  1.2377E+00  1.9851E+00  1.4190E+00  1.1010E+00  9.8613E-01  9.8161E-01  9.6718E-01  9.6379E-01  9.6763E-01
Ba36   56  136  1.8162E+00  2.9909E+00  1.6077E+00  2.5937E+00  1.0310E+00  1.0424E+00  1.0769E+00  1.1301E+00  1.1114E+00
Ba37   56  137  1.3148E+00  2.4457E+00  1.7311E+00  1.5664E+00  9.9890E-01  9.9867E-01  9.9803E-01  1.0071E+00  1.0032E+00
Ba38   56  138  1.3340E+00  2.0526E+00  1.5691E+00  1.6468E+00  1.0015E+00  1.0021E+00  1.0039E+00  1.0086E+00  1.0067E+00
La38   57  138  9.8208E-01  1.0379E+00  1.0324E+00  1.0701E+00  9.9995E-01  9.9995E-01  9.9995E-01  9.9995E-01  1.0000E+00
La39   57  139  1.2392E+00  1.7798E+00  1.4969E+00  1.5490E+00  1.0006E+00  1.0008E+00  1.0015E+00  1.0037E+00  1.0028E+00
Ce40   58  140  1.1162E+00  1.4022E+00  1.2621E+00  1.2743E+00  1.0003E+00  1.0005E+00  1.0009E+00  1.0020E+00  1.0016E+00
Pr41   59  141  1.0557E+00  1.5611E+00  1.9481E+00  1.1965E+00  9.9209E-01  9.8933E-01  9.8107E-01  9.7125E-01  9.7380E-01
Nd42   60  142  1.3660E+00  1.6822E+00  1.4230E+00  1.9154E+00  1.0081E+00  1.0110E+00  1.0197E+00  1.0300E+00  1.0270E+00
Nd43   60  143  8.6566E-01  8.6152E-01  8.0253E-01  8.7032E-01  9.8255E-01  9.7645E-01  9.5798E-01  9.4602E-01  9.5032E-01
Nd44   60  144  9.3779E-01  9.6260E-01  8.6831E-01  9.7863E-01  1.0010E+00  1.0013E+00  1.0022E+00  9.9570E-01  9.9722E-01
Hg02   80  202  1.1092E+00  1.2671E+00  1.0205E+00  1.2005E+00  1.0100E+00  1.0136E+00  1.0242E+00  1.0376E+00  1.0343E+00
Hg04   80  204  1.2123E+00  1.3556E+00  1.7293E+00  7.4988E-01  9.9270E-01  9.9002E-01  9.8176E-01  9.6741E-01  9.7226E-01
Tl03   81  203  1.0598E+00  1.2558E+00  1.0604E+00  1.2037E+00  9.9840E-01  9.9800E-01  9.9686E-01  1.0013E+00  9.9903E-01
Tl05   81  205  9.9667E-01  1.0941E+00  1.0021E+00  1.0084E+00  9.9705E-01  9.9598E-01  9.9273E-01  9.9206E-01  9.9204E-01
Pb04   82  204  1.8137E+00  1.8986E+00  1.4393E+00  2.2848E+00  1.0327E+00  1.0447E+00  1.0810E+00  1.1362E+00  1.1176E+00
Pb06   82  206  1.1386E+00  1.4051E+00  1.2466E+00  1.3838E+00  1.0031E+00  1.0041E+00  1.0076E+00  1.0149E+00  1.0125E+00
Pb07   82  207  1.0693E+00  1.2613E+00  1.2008E+00  1.2040E+00  1.0006E+00  1.0008E+00  1.0014E+00  1.0033E+00  1.0026E+00
Pb08   82  208  1.0532E+00  1.1573E+00  1.1543E+00  1.1187E+00  1.0006E+00  1.0008E+00  1.0016E+00  1.0031E+00  1.0025E+00
Bi09   83  209  9.2148E-01  9.1521E-01  9.2050E-01  9.2365E-01  9.9950E-01  9.9935E-01  9.9886E-01  9.9753E-01  9.9785E-01
  ele   Z    A    013a300     015a300     020a300     025a300     030a300     040a300     060a300     080a300     120a300
H       1    1  5.2305E-01  5.0044E-01  4.7686E-01  4.0171E-01  5.2509E-01  5.0579E-01  4.1141E-01  4.1243E-01  4.2396E-01
H2      1    2  5.7821E-13  5.1096E-11  4.6609E-08  8.3637E-07  4.2253E-07  1.0961E-05  1.5935E-04  2.5968E-04  4.1934E-05
He3     2    3  4.2346E-01  3.9058E-01  3.1726E-01  2.7756E-01  3.5502E-01  3.5027E-01  2.7025E-01  2.1978E-01  1.5572E-01
He4     2    4  1.4376E+00  1.3667E+00  1.3787E+00  1.5225E+00  2.1988E+00  2.2348E+00  2.5211E+00  2.5414E+00  2.5264E+00
Li6     3    6  1.9739E-04  3.2259E-04  6.6552E-04  1.1213E-03  1.9129E-03  2.3447E-03  1.9296E-03  1.7377E-03  6.1859E-04
Li7     3    7  3.0540E-04  5.3515E-04  1.1803E-03  2.0100E-03  2.8979E-03  3.6487E-03  2.6540E-03  2.4445E-03  1.0153E-03
Be9     4    9  4.3901E-04  7.5289E-04  1.6013E-03  2.6542E-03  4.4941E-03  5.7025E-03  4.0076E-03  3.7958E-03  1.7493E-03
B10     5   10  6.2897E-04  1.0725E-03  2.3010E-03  3.7386E-03  6.3650E-03  8.0933E-03  5.6974E-03  5.5684E-03  2.6868E-03
B11     5   11  2.0732E-02  2.0825E-02  1.8610E-02  2.2583E-02  3.8033E-02  4.7993E-02  4.3362E-02  4.5719E-02  3.3169E-02
C12     6   12  2.1171E+01  1.8082E+01  2.5772E+01  2.9127E+01  8.7875E+00  1.0779E+01  8.4537E+00  6.1014E+00  4.4369E+00
C13     6   13  5.2978E+00  5.5941E+00  7.8427E+00  5.6093E+00  6.8962E+00  4.4343E+00  9.1205E-01  8.6320E-01  8.6639E-01
N14     7   14  7.0177E+00  8.3142E+00  1.1265E+01  6.7679E+00  1.0072E+01  9.6030E+00  9.4158E+00  9.9872E+00  1.0572E+01
N15     7   15  1.5051E+00  2.1884E+00  7.5270E-01  1.1671E-01  1.5322E-01  1.6075E-01  1.5455E-01  1.5358E-01  1.4028E-01
O16     8   16  2.4122E+01  2.6256E+01  3.0333E+01  3.0470E+01  9.0820E-01  8.7379E-01  5.1063E-01  3.8459E-01  2.8091E-01
O17     8   17  2.1207E+00  3.5361E+00  3.9018E+00  1.0205E+00  5.6834E-01  3.9802E-01  2.5599E-01  2.2037E-01  1.7038E-01
O18     8   18  6.7488E-01  4.1392E+00  4.3645E+00  2.0940E-01  2.3765E-01  2.1393E-01  2.8429E-01  1.9480E-01  1.0534E-01
F19     9   19  9.4741E+01  1.7316E+01  1.5105E+01  9.0928E-01  5.1766E-01  7.5637E-01  8.9535E-01  3.5788E-01  2.4933E-01
Ne20   10   20  6.7615E+00  6.0818E+00  4.6206E+00  1.9267E+01  9.6855E-01  9.6494E-01  9.5395E-01  9.5172E-01  9.4958E-01
Ne21   10   21  1.4655E+01  1.3022E+01  1.5003E+01  1.3568E+01  1.9945E+00  1.6010E+00  9.3486E-01  7.6332E-01  5.7735E-01
Ne22   10   22  3.1583E+01  5.0960E+01  6.5106E+01  2.1032E+01  7.7896E+00  1.1083E+01  1.1854E+01  8.6437E+00  5.9227E+00
Na23   11   23  7.9758E+00  7.1423E+00  9.0668E+00  1.7072E+01  4.9092E+00  5.1617E+00  5.8564E+00  6.0562E+00  6.2676E+00
Mg24   12   24  3.3821E+00  3.3492E+00  3.6393E+00  8.7468E+00  1.0002E+00  1.0001E+00  1.0002E+00  1.0010E+00  1.0010E+00
Mg25   12   25  1.2527E+01  1.2714E+01  1.2614E+01  1.3778E+01  3.3836E-01  2.8853E-01  2.1001E-01  1.7511E-01  1.3289E-01
Mg26   12   26  8.7334E+00  1.1373E+01  1.3071E+01  1.1294E+01  1.4705E+00  1.4986E+00  1.4690E+00  1.4889E+00  1.5352E+00
Al27   13   27  4.4806E+00  4.7098E+00  6.0991E+00  1.2571E+01  1.2498E+00  1.2972E+00  1.4783E+00  1.5141E+00  1.5576E+00
Si28   14   28  1.6954E+01  3.3080E+01  2.2380E+01  1.9875E+01  1.0001E+00  1.0002E+00  1.0004E+00  1.0004E+00  1.0004E+00
Si29   14   29  7.3469E+00  1.0699E+01  1.9373E+01  1.1977E+01  1.0014E+00  1.0019E+00  1.0015E+00  1.0009E+00  1.0005E+00
Si30   14   30  1.0339E+01  2.0867E+01  4.5588E+01  2.8040E+01  1.0024E+00  1.0031E+00  1.0030E+00  1.0031E+00  1.0024E+00
P31    15   31  1.1906E+01  2.2879E+01  3.5119E+01  2.3590E+01  1.0058E+00  1.0074E+00  1.0066E+00  1.0092E+00  1.0063E+00
S32    16   32  2.5209E+01  3.3107E+01  1.8446E+01  1.4589E+01  9.9917E-01  9.9890E-01  9.9914E-01  9.9894E-01  9.9927E-01
S33    16   33  3.1849E+01  4.3906E+01  3.7508E+01  2.7357E+01  1.0995E+00  1.1307E+00  1.1143E+00  1.1255E+00  1.0873E+00
S34    16   34  1.2828E+01  4.6617E+01  6.6595E+01  3.3500E+01  1.0008E+00  1.0010E+00  1.0008E+00  1.0013E+00  1.0008E+00
S36    16   36  9.6269E+00  2.4391E+01  1.3236E+01  4.8504E+00  9.9994E-01  9.9992E-01  1.0000E+00  9.9992E-01  9.9994E-01
Cl35   17   35  7.4865E+00  1.2028E+01  9.2097E+00  5.5122E+00  9.9631E-01  9.9518E-01  9.9582E-01  9.9487E-01  9.9644E-01
Cl37   17   37  8.6966E+00  1.0618E+01  6.3780E+00  5.5431E+00  1.0861E+00  1.1125E+00  1.0991E+00  1.1189E+00  1.0824E+00
Ar36   18   36  3.1851E+01  2.7077E+01  1.3247E+01  1.1683E+01  9.9726E-01  9.9642E-01  9.9695E-01  9.9621E-01  9.9736E-01
Ar38   18   38  1.7407E+01  4.6416E+01  3.5861E+01  1.6902E+01  9.9918E-01  9.9890E-01  9.9908E-01  9.9899E-01  9.9927E-01
Ar40   18   40  1.1800E+01  2.9373E+01  1.3045E+01  6.8805E+00  9.9978E-01  9.9989E-01  1.0006E+00  1.0087E+00  1.0063E+00
K39    19   39  1.6647E+01  2.4638E+01  7.5554E+00  4.9908E+00  1.0004E+00  1.0005E+00  1.0006E+00  1.0007E+00  1.0005E+00
K40    19   40  1.0484E+02  3.2227E+02  5.3787E+01  4.5853E+01  3.2085E+00  3.9105E+00  3.6039E+00  3.8808E+00  2.9994E+00
K41    19   41  4.6634E+01  4.3655E+01  1.0334E+01  9.5568E+00  1.5425E+00  1.7153E+00  1.6439E+00  1.7183E+00  1.4992E+00
Ca40   20   40  2.8750E+01  1.9275E+01  9.0037E+00  8.6991E+00  9.9789E-01  9.9725E-01  9.9766E-01  9.9707E-01  9.9797E-01
Ca42   20   42  3.2866E+01  5.1077E+01  3.0875E+01  1.7191E+01  1.0358E+00  1.0432E+00  1.0309E+00  1.0695E+00  1.0477E+00
Ca43   20   43  1.1751E+01  2.0544E+01  7.4097E+00  8.9104E+00  1.0090E+00  1.0107E+00  1.0069E+00  1.0211E+00  1.0141E+00
Ca44   20   44  4.7986E+00  3.5062E+00  3.8255E+00  4.0506E+00  9.9868E-01  9.9828E-01  9.9855E-01  9.9855E-01  9.9895E-01
Ca46   20   46  6.3152E+01  3.3805E+01  1.3476E+02  1.7472E+01  9.9820E-01  9.9766E-01  9.9803E-01  9.9773E-01  9.9847E-01
Ca48   20   48  9.1583E-01  8.7162E-01  1.0296E+00  8.8569E-01  9.9969E-01  9.9962E-01  9.9976E-01  9.9962E-01  9.9969E-01
Sc45   21   45  2.4712E+01  3.0945E+01  1.5951E+01  1.4010E+01  1.0497E+00  1.0665E+00  1.0613E+00  1.0602E+00  1.0419E+00
Ti46   22   46  2.2740E+01  4.4101E+01  2.2223E+01  1.4083E+01  1.0006E+00  1.0005E+00  1.0001E+00  1.0021E+00  1.0014E+00
Ti47   22   47  4.3024E+00  7.8365E+00  4.1502E+00  3.3223E+00  9.8636E-01  9.8187E-01  9.8335E-01  9.8257E-01  9.8788E-01
Ti48   22   48  4.2007E+00  4.6731E+00  3.3592E+00  3.2592E+00  9.9108E-01  9.8824E-01  9.8958E-01  9.8811E-01  9.9173E-01
Ti49   22   49  8.3715E+00  2.0722E+01  8.1565E+00  6.4057E+00  1.1320E+00  1.1754E+00  1.1601E+00  1.1692E+00  1.1178E+00
