  ele   Z    A    013a000     015a000     020a000     025a000     030a000     040a000     060a000     080a000     120a000
Mg24   12   24  1.1594E+03  1.4191E+03  5.3107E+03  5.2048E+03  9.7787E-01  9.9937E-01  1.0022E+00  1.0047E+00  9.8736E-01
Mg25   12   25  8.3084E+00  9.2458E+00  3.3045E+02  3.0312E+02  9.7785E-01  9.9935E-01  1.0022E+00  1.0047E+00  9.8737E-01
Mg26   12   26  1.7540E+01  1.9015E+01  5.2295E+02  4.2689E+02  9.7788E-01  9.9940E-01  1.0022E+00  1.0048E+00  9.8733E-01
Al27   13   27  8.3038E+02  6.4389E+02  2.8718E+03  2.3267E+03  9.7787E-01  9.9936E-01  1.0022E+00  1.0047E+00  9.8737E-01
Si28   14   28  5.0498E+03  8.7096E+03  5.0273E+03  5.0605E+03  9.7788E-01  9.9939E-01  1.0022E+00  1.0047E+00  9.8737E-01
Si29   14   29  3.3042E+02  2.0480E+02  3.8495E+02  3.6609E+02  9.7786E-01  9.9937E-01  1.0022E+00  1.0047E+00  9.8736E-01
Si30   14   30  7.3932E+02  2.1685E+02  4.9370E+02  3.9861E+02  9.7786E-01  9.9938E-01  1.0022E+00  1.0047E+00  9.8737E-01
P31    15   31  2.5734E+03  1.5627E+03  2.0795E+03  1.9685E+03  9.7787E-01  9.9937E-01  1.0022E+00  1.0047E+00  9.8736E-01
S32    16   32  5.6371E+03  1.5167E+04  5.3659E+03  5.2382E+03  9.7787E-01  9.9937E-01  1.0022E+00  1.0047E+00  9.8737E-01
S33    16   33  2.0098E+03  4.3003E+03  1.5544E+03  1.7426E+03  9.7787E-01  9.9936E-01  1.0022E+00  1.0047E+00  9.8736E-01
S34    16   34  1.4290E+03  1.0592E+03  6.9477E+02  5.5849E+02  9.7787E-01  9.9936E-01  1.0022E+00  1.0047E+00  9.8737E-01
S36    16   36  5.1754E+00  1.1601E+00  1.8119E+00  1.4360E+00  9.7784E-01  9.9938E-01  1.0022E+00  1.0048E+00  9.8736E-01
Cl35   17   35  5.1175E+02  1.1989E+03  3.5466E+02  3.2597E+02  9.7786E-01  9.9937E-01  1.0022E+00  1.0047E+00  9.8735E-01
Cl37   17   37  3.6203E+02  2.8148E+03  2.8728E+02  3.0023E+02  9.7784E-01  9.9937E-01  1.0022E+00  1.0047E+00  9.8738E-01
Ar36   18   36  6.2255E+03  2.0086E+04  5.9627E+03  6.1418E+03  9.7789E-01  9.9939E-01  1.0022E+00  1.0047E+00  9.8733E-01
Ar38   18   38  7.2767E+02  2.7058E+03  5.1519E+02  2.5769E+02  9.7786E-01  9.9939E-01  1.0022E+00  1.0047E+00  9.8736E-01
Ar40   18   40  1.1823E+00  9.9765E-01  1.0508E+00  1.0199E+00  9.7787E-01  9.9938E-01  1.0022E+00  1.0047E+00  9.8737E-01
K39    19   39  7.7392E+02  5.2158E+03  6.0878E+02  3.6423E+02  9.7785E-01  9.9936E-01  1.0022E+00  1.0047E+00  9.8735E-01
K40    19   40  9.5189E+01  2.9163E+02  5.5575E+01  5.2728E+01  9.7786E-01  9.9938E-01  1.0022E+00  1.0047E+00  9.8737E-01
K41    19   41  7.7608E+02  1.3540E+04  6.2278E+02  5.9654E+02  9.7787E-01  9.9936E-01  1.0022E+00  1.0047E+00  9.8735E-01
Ca40   20   40  5.5661E+03  1.8499E+04  5.2225E+03  6.1109E+03  9.7787E-01  9.9940E-01  1.0022E+00  1.0048E+00  9.8738E-01
Ca42   20   42  4.8327E+02  3.1631E+03  4.2157E+02  1.5460E+02  9.7787E-01  9.9938E-01  1.0022E+00  1.0047E+00  9.8736E-01
Ca43   20   43  8.0422E+00  1.4701E+01  3.0138E+00  1.9672E+00  9.7788E-01  9.9939E-01  1.0022E+00  1.0047E+00  9.8735E-01
Ca44   20   44  4.0391E+02  4.4428E+02  1.5743E+02  1.4362E+02  9.7787E-01  9.9938E-01  1.0022E+00  1.0047E+00  9.8736E-01
Ca46   20   46  9.5888E-01  9.2267E-01  9.8368E-01  9.8762E-01  9.7786E-01  9.9938E-01  1.0022E+00  1.0047E+00  9.8736E-01
Ca48   20   48  9.5630E-01  9.1894E-01  9.4211E-01  9.1657E-01  9.7785E-01  9.9936E-01  1.0022E+00  1.0047E+00  9.8737E-01
Sc45   21   45  1.8780E+02  2.0273E+03  1.5160E+02  1.7581E+02  9.7786E-01  9.9938E-01  1.0022E+00  1.0047E+00  9.8737E-01
Ti46   22   46  5.8783E+02  3.8017E+03  5.8649E+02  1.6365E+02  9.7787E-01  9.9937E-01  1.0022E+00  1.0047E+00  9.8737E-01
Ti47   22   47  3.2442E+01  3.1944E+01  1.4771E+01  3.5903E+00  9.7786E-01  9.9938E-01  1.0022E+00  1.0047E+00  9.8737E-01
Ti48   22   48  2.0712E+03  3.1845E+03  1.7825E+03  1.4178E+03  9.7787E-01  9.9938E-01  1.0022E+00  1.0047E+00  9.8737E-01
Ti49   22   49  1.2770E+03  2.2063E+03  1.4493E+03  9.3693E+02  9.7787E-01  9.9937E-01  1.0022E+00  1.0047E+00  9.8735E-01
Ti50   22   50  9.7620E-01  9.5175E-01  1.0890E+00  1.1464E+00  9.7786E-01  9.9936E-01  1.0022E+00  1.0047E+00  9.8736E-01
V50    23   50  8.9594E+00  2.0943E+01  1.1814E+01  1.6055E+01  9.7786E-01  9.9938E-01  1.0022E+00  1.0047E+00  9.8736E-01
V51    23   51  2.3577E+03  3.1746E+03  2.9089E+03  6.3267E+02  9.7786E-01  9.9938E-01  1.0022E+00  1.0047E+00  9.8737E-01
Cr50   24   50  2.0885E+03  4.9069E+03  2.9123E+03  3.6414E+02  9.7787E-01  9.9937E-01  1.0022E+00  1.0047E+00  9.8736E-01
Cr52   24   52  9.6758E+03  1.6597E+04  9.7698E+03  6.9843E+03  9.7789E-01  9.9939E-01  1.0022E+00  1.0048E+00  9.8739E-01
Cr53   24   53  5.9297E+03  9.0303E+03  6.7693E+03  3.7168E+03  9.7784E-01  9.9935E-01  1.0022E+00  1.0047E+00  9.8736E-01
Cr54   24   54  1.4330E+00  1.6245E+00  1.8411E+00  1.6745E+00  9.7787E-01  9.9936E-01  1.0022E+00  1.0047E+00  9.8735E-01
Mn55   25   55  3.4672E+03  4.4767E+03  4.0060E+03  1.1572E+03  9.7784E-01  9.9941E-01  1.0022E+00  1.0047E+00  9.8739E-01
Fe54   26   54  1.8770E+03  2.5253E+03  2.6343E+03  3.7573E+02  9.7787E-01  9.9937E-01  1.0022E+00  1.0047E+00  9.8737E-01
Fe56   26   56  5.1379E+03  4.4364E+03  3.2165E+03  2.5624E+03  9.7784E-01  9.9941E-01  1.0022E+00  1.0048E+00  9.8737E-01
Fe57   26   57  4.8911E+03  1.9393E+03  2.1457E+03  1.3333E+03  9.7787E-01  9.9938E-01  1.0022E+00  1.0047E+00  9.8736E-01
Fe58   26   58  1.3481E+00  1.5166E+00  2.7715E+00  3.5436E+00  9.7787E-01  9.9938E-01  1.0022E+00  1.0047E+00  9.8735E-01
Co59   27   59  1.1450E+03  1.8179E+02  2.6389E+02  1.2352E+02  9.7786E-01  9.9937E-01  1.0022E+00  1.0047E+00  9.8735E-01
Ni58   28   58  1.3183E+03  6.1681E+02  6.8042E+02  3.6228E+02  9.7787E-01  9.9937E-01  1.0022E+00  1.0047E+00  9.8736E-01
Ni60   28   60  4.1469E+03  3.3417E+02  1.0455E+03  5.9235E+02  9.7788E-01  9.9937E-01  1.0022E+00  1.0047E+00  9.8735E-01
Ni61   28   61  3.4164E+03  7.9723E+01  7.7210E+02  1.5182E+02  9.7787E-01  9.9937E-01  1.0022E+00  1.0047E+00  9.8737E-01
Ni62   28   62  4.1222E+03  5.0803E+01  7.7014E+02  4.3990E+01  9.7788E-01  9.9938E-01  1.0022E+00  1.0047E+00  9.8736E-01
Ni64   28   64  9.6846E-01  9.3819E-01  1.0154E+00  1.0167E+00  9.7786E-01  9.9937E-01  1.0022E+00  1.0047E+00  9.8736E-01
Cu63   29   63  5.7399E+01  4.3002E+00  1.1535E+01  1.9785E+02  9.7786E-01  9.9938E-01  1.0022E+00  1.0047E+00  9.8736E-01
Cu65   29   65  8.0713E+01  1.4840E+00  1.4565E+01  7.0754E+00  9.7786E-01  9.9939E-01  1.0022E+00  1.0047E+00  9.8735E-01
Zn64   30   64  6.1053E+02  8.5961E+00  1.2014E+02  2.5326E+02  9.7786E-01  9.9937E-01  1.0022E+00  1.0047E+00  9.8737E-01
Zn66   30   66  3.5809E+02  1.4981E+00  4.9523E+01  3.4944E+00  9.7786E-01  9.9937E-01  1.0022E+00  1.0047E+00  9.8736E-01
Zn67   30   67  3.9444E+00  1.0433E+00  1.3323E+00  1.1419E+00  9.7786E-01  9.9937E-01  1.0022E+00  1.0047E+00  9.8736E-01
Zn68   30   68  1.1196E+00  9.6636E-01  1.0265E+00  1.0257E+00  9.7785E-01  9.9936E-01  1.0022E+00  1.0047E+00  9.8736E-01
Zn70   30   70  9.5334E-01  9.1971E-01  9.2931E-01  9.0715E-01  9.7786E-01  9.9933E-01  1.0022E+00  1.0048E+00  9.8735E-01
Ga69   31   69  1.1097E+00  1.1250E+00  1.1603E+00  1.2132E+00  9.7788E-01  9.9939E-01  1.0022E+00  1.0047E+00  9.8735E-01
Ga71   31   71  1.0152E+00  1.0150E+00  1.1005E+00  1.1556E+00  9.7784E-01  9.9937E-01  1.0022E+00  1.0047E+00  9.8738E-01
Ge70   32   70  1.1977E+00  1.2451E+00  1.2247E+00  1.3577E+00  9.7787E-01  9.9937E-01  1.0022E+00  1.0047E+00  9.8736E-01
Ge72   32   72  9.8640E-01  9.4654E-01  9.7075E-01  9.6745E-01  9.7787E-01  9.9938E-01  1.0022E+00  1.0047E+00  9.8737E-01
Ge73   32   73  9.7953E-01  9.6826E-01  1.0045E+00  1.0162E+00  9.7788E-01  9.9938E-01  1.0022E+00  1.0047E+00  9.8737E-01
Ge74   32   74  9.7263E-01  9.4474E-01  9.8780E-01  9.8406E-01  9.7786E-01  9.9937E-01  1.0022E+00  1.0047E+00  9.8736E-01
Ge76   32   76  9.5345E-01  9.2001E-01  9.2887E-01  9.0572E-01  9.7786E-01  9.9937E-01  1.0022E+00  1.0047E+00  9.8738E-01
As75   33   75  1.0212E+00  1.0386E+00  1.0246E+00  1.0567E+00  9.7785E-01  9.9937E-01  1.0022E+00  1.0047E+00  9.8738E-01
Se74   34   74  2.1256E+00  3.1052E+00  2.1650E+00  3.0298E+00  9.7786E-01  9.9936E-01  1.0022E+00  1.0047E+00  9.8738E-01
Se76   34   76  1.2043E+00  1.1890E+00  1.2332E+00  1.2962E+00  9.7788E-01  9.9933E-01  1.0022E+00  1.0047E+00  9.8738E-01
Se77   34   77  9.6506E-01  9.5753E-01  9.7825E-01  9.8958E-01  9.7787E-01  9.9938E-01  1.0022E+00  1.0047E+00  9.8736E-01
Se78   34   78  9.9596E-01  9.7411E-01  1.0521E+00  1.0768E+00  9.7786E-01  9.9937E-01  1.0022E+00  1.0047E+00  9.8737E-01
Se80   34   80  9.4754E-01  9.1256E-01  9.1308E-01  8.8688E-01  9.7787E-01  9.9938E-01  1.0022E+00  1.0047E+00  9.8736E-01
Se82   34   82  9.6224E-01  9.3361E-01  9.5094E-01  9.3608E-01  9.7789E-01  9.9940E-01  1.0022E+00  1.0047E+00  9.8734E-01
Br79   35   79  9.1308E-01  9.0179E-01  9.0864E-01  9.2614E-01  9.7786E-01  9.9937E-01  1.0022E+00  1.0047E+00  9.8733E-01
Br81   35   81  1.0422E+00  1.0456E+00  1.0566E+00  1.0542E+00  9.7786E-01  9.9942E-01  1.0022E+00  1.0047E+00  9.8735E-01
Kr78   36   78  1.2956E+00  1.9579E+00  1.3803E+00  1.7967E+00  9.7786E-01  9.9937E-01  1.0022E+00  1.0047E+00  9.8736E-01
Kr80   36   80  1.5852E+00  1.7905E+00  1.7804E+00  2.0625E+00  9.7788E-01  9.9939E-01  1.0022E+00  1.0047E+00  9.8736E-01
Kr82   36   82  1.1015E+00  1.1196E+00  1.2700E+00  1.3466E+00  9.7788E-01  9.9938E-01  1.0022E+00  1.0047E+00  9.8739E-01
Kr83   36   83  9.2574E-01  9.1676E-01  9.5090E-01  9.7890E-01  9.7785E-01  9.9937E-01  1.0022E+00  1.0047E+00  9.8733E-01
Kr84   36   84  9.6447E-01  9.3777E-01  9.6874E-01  9.6530E-01  9.7787E-01  9.9938E-01  1.0022E+00  1.0047E+00  9.8736E-01
Kr86   36   86  9.7086E-01  9.4542E-01  9.7514E-01  9.6859E-01  9.7786E-01  9.9938E-01  1.0022E+00  1.0048E+00  9.8736E-01
Rb85   37   85  1.0027E+00  9.9275E-01  9.9754E-01  1.0005E+00  9.7784E-01  9.9937E-01  1.0022E+00  1.0048E+00  9.8738E-01
Rb87   37   87  1.0064E+00  9.7623E-01  9.9652E-01  9.9547E-01  9.7786E-01  9.9937E-01  1.0022E+00  1.0047E+00  9.8736E-01
Sr84   38   84  1.9146E+00  4.5880E+00  2.2345E+00  3.3783E+00  9.7786E-01  9.9937E-01  1.0022E+00  1.0047E+00  9.8737E-01
Sr86   38   86  1.4141E+00  1.5763E+00  1.9038E+00  2.1974E+00  9.7786E-01  9.9937E-01  1.0022E+00  1.0047E+00  9.8736E-01
Sr87   38   87  1.0676E+00  1.1327E+00  1.3499E+00  1.5472E+00  9.7787E-01  9.9938E-01  1.0022E+00  1.0047E+00  9.8737E-01
Sr88   38   88  9.9206E-01  9.6629E-01  1.0138E+00  1.0288E+00  9.7787E-01  9.9938E-01  1.0022E+00  1.0047E+00  9.8737E-01
Y89    39   89  1.0053E+00  1.0071E+00  1.0278E+00  1.0611E+00  9.7783E-01  9.9938E-01  1.0022E+00  1.0047E+00  9.8733E-01
Zr90   40   90  1.0186E+00  1.1294E+00  1.0353E+00  1.0796E+00  9.7790E-01  9.9936E-01  1.0022E+00  1.0048E+00  9.8740E-01
Zr91   40   91  9.7285E-01  9.5867E-01  9.9986E-01  1.0091E+00  9.7785E-01  9.9937E-01  1.0022E+00  1.0047E+00  9.8737E-01
Zr92   40   92  9.7872E-01  9.6258E-01  9.9491E-01  1.0008E+00  9.7787E-01  9.9938E-01  1.0022E+00  1.0047E+00  9.8736E-01
Zr94   40   94  9.5666E-01  9.2776E-01  9.4176E-01  9.2826E-01  9.7786E-01  9.9938E-01  1.0022E+00  1.0047E+00  9.8735E-01
Zr96   40   96  2.9709E-03  5.3992E-03  2.1904E-02  2.8226E-02  9.7786E-01  9.9937E-01  1.0022E+00  1.0047E+00  9.8737E-01
Nb93   41   93  9.2574E-01  8.9513E-01  9.0598E-01  8.9753E-01  9.7788E-01  9.9936E-01  1.0022E+00  1.0047E+00  9.8736E-01
Mo92   42   92  1.0546E+00  1.0870E+00  1.0132E+00  1.0571E+00  9.7786E-01  9.9937E-01  1.0022E+00  1.0047E+00  9.8736E-01
Mo94   42   94  1.3502E+00  1.4752E+00  1.4654E+00  1.5119E+00  9.7785E-01  9.9938E-01  1.0022E+00  1.0047E+00  9.8737E-01
Mo95   42   95  9.6989E-01  9.4820E-01  9.9857E-01  9.9101E-01  9.7786E-01  9.9937E-01  1.0022E+00  1.0047E+00  9.8736E-01
Mo96   42   96  1.8256E+00  1.8389E+00  1.8612E+00  1.8807E+00  9.7786E-01  9.9938E-01  1.0022E+00  1.0047E+00  9.8736E-01
Mo97   42   97  9.8859E-01  9.6339E-01  1.0191E+00  1.0209E+00  9.7786E-01  9.9937E-01  1.0022E+00  1.0047E+00  9.8736E-01
Mo98   42   98  9.8975E-01  9.7680E-01  1.0370E+00  1.0567E+00  9.7784E-01  9.9934E-01  1.0022E+00  1.0047E+00  9.8735E-01
Xe32   54  132  9.6339E-01  9.4039E-01  9.5458E-01  9.4753E-01  9.7785E-01  9.9936E-01  1.0022E+00  1.0047E+00  9.8737E-01
Xe34   54  134  9.5939E-01  9.3106E-01  9.3633E-01  9.1719E-01  9.7785E-01  9.9936E-01  1.0022E+00  1.0047E+00  9.8739E-01
Cs33   55  133  9.1372E-01  8.8294E-01  8.7801E-01  8.6117E-01  9.7783E-01  9.9941E-01  1.0022E+00  1.0048E+00  9.8735E-01
Ba34   56  134  1.3605E+00  1.4446E+00  1.6517E+00  1.7457E+00  9.7786E-01  9.9936E-01  1.0022E+00  1.0047E+00  9.8736E-01
Ba35   56  135  9.0672E-01  8.7619E-01  8.8314E-01  8.6995E-01  9.7787E-01  9.9937E-01  1.0022E+00  1.0047E+00  9.8737E-01
Ba36   56  136  1.0744E+00  1.1096E+00  1.2563E+00  1.3586E+00  9.7789E-01  9.9940E-01  1.0022E+00  1.0047E+00  9.8738E-01
Ba37   56  137  9.5906E-01  9.3099E-01  9.7939E-01  9.8552E-01  9.7786E-01  9.9939E-01  1.0022E+00  1.0048E+00  9.8737E-01
Ba38   56  138  9.7222E-01  9.5094E-01  9.8847E-01  9.8986E-01  9.7785E-01  9.9935E-01  1.0022E+00  1.0047E+00  9.8737E-01
La38   57  138  9.7628E-01  9.6024E-01  9.2680E-01  9.0777E-01  9.7783E-01  9.9939E-01  1.0022E+00  1.0047E+00  9.8736E-01
La39   57  139  9.7180E-01  9.5146E-01  9.8488E-01  9.8367E-01  9.7786E-01  9.9939E-01  1.0022E+00  1.0047E+00  9.8734E-01
Ce40   58  140  9.7203E-01  9.5156E-01  9.7710E-01  9.7319E-01  9.7788E-01  9.9937E-01  1.0022E+00  1.0047E+00  9.8737E-01
Pr41   59  141  9.4961E-01  9.2881E-01  9.2207E-01  9.0769E-01  9.7786E-01  9.9938E-01  1.0022E+00  1.0047E+00  9.8737E-01
Nd42   60  142  1.0494E+00  1.1051E+00  1.1105E+00  1.1646E+00  9.7786E-01  9.9937E-01  1.0022E+00  1.0047E+00  9.8736E-01
Nd43   60  143  9.0412E-01  8.6383E-01  8.4905E-01  8.1947E-01  9.7787E-01  9.9938E-01  1.0022E+00  1.0047E+00  9.8736E-01
Nd44   60  144  9.7390E-01  9.4352E-01  9.5761E-01  9.3671E-01  9.7787E-01  9.9938E-01  1.0022E+00  1.0047E+00  9.8736E-01
Hg02   80  202  9.9216E-01  9.7282E-01  1.0297E+00  1.0364E+00  9.7787E-01  9.9937E-01  1.0022E+00  1.0047E+00  9.8737E-01
Hg04   80  204  9.4696E-01  9.1039E-01  9.0137E-01  8.6917E-01  9.7789E-01  9.9938E-01  1.0022E+00  1.0048E+00  9.8739E-01
Tl03   81  203  9.5796E-01  9.3350E-01  1.0088E+00  1.0261E+00  9.7787E-01  9.9936E-01  1.0022E+00  1.0047E+00  9.8735E-01
Tl05   81  205  9.5913E-01  9.2837E-01  9.5572E-01  9.4310E-01  9.7786E-01  9.9937E-01  1.0022E+00  1.0047E+00  9.8736E-01
Pb04   82  204  1.0860E+00  1.1433E+00  1.2663E+00  1.3704E+00  9.7789E-01  9.9936E-01  1.0022E+00  1.0048E+00  9.8738E-01
Pb06   82  206  9.7760E-01  9.6088E-01  9.9615E-01  1.0015E+00  9.7787E-01  9.9939E-01  1.0022E+00  1.0048E+00  9.8734E-01
Pb07   82  207  9.6428E-01  9.3504E-01  9.7136E-01  9.6330E-01  9.7787E-01  9.9938E-01  1.0022E+00  1.0047E+00  9.8735E-01
Pb08   82  208  9.7110E-01  9.4826E-01  9.7578E-01  9.7029E-01  9.7787E-01  9.9938E-01  1.0022E+00  1.0047E+00  9.8736E-01
Bi09   83  209  9.6224E-01  9.3289E-01  9.5901E-01  9.4680E-01  9.7786E-01  9.9937E-01  1.0022E+00  1.0047E+00  9.8736E-01
  ele   Z    A    013d150     015d150     020d150     025d150     030d150     040d150     060d150     080d150     120d150
H       1    1  5.8772E-01  5.4967E-01  5.4125E-01  5.1058E-01  9.0576E-01  9.4553E-01  9.5297E-01  9.3851E-01  7.3397E-01
H2      1    2  2.7965E-13  6.6175E-13  6.6363E-11  6.7162E-10  3.8624E-08  3.6214E-09  5.3213E-08  4.3547E-08  1.4736E-05
He3     2    3  2.9303E-01  2.7557E-01  2.1165E-01  1.8995E-01  2.4072E-01  1.7529E-01  2.2957E-01  2.4226E-01  3.0611E-01
He4     2    4  1.4559E+00  1.4159E+00  1.3486E+00  1.2796E+00  1.2987E+00  1.1725E+00  1.1489E+00  1.1947E+00  1.8423E+00
Li6     3    6  7.6513E-05  2.2413E-04  9.0291E-05  1.3886E-04  3.2652E-04  2.9410E-05  2.2853E-05  2.1565E-05  7.3525E-05
Li7     3    7  5.5212E-03  7.5679E-03  1.7403E-03  1.3794E-03  9.6131E-04  2.2175E-01  6.2279E-02  1.6822E-02  3.2834E-03
Be9     4    9  1.1771E-04  2.8074E-04  1.3427E-04  1.6958E-04  5.5331E-04  5.0320E-05  3.4076E-05  2.9776E-05  1.0892E-04
B10     5   10  1.4903E-04  3.2115E-04  1.6533E-04  1.9002E-04  7.0275E-04  6.3442E-05  4.0725E-05  3.4984E-05  1.3080E-04
B11     5   11  1.1417E-02  1.4771E-02  7.0604E-03  5.1665E-03  4.9020E-03  7.7879E-04  7.6198E-04  1.3711E-03  5.6083E-03
C12     6   12  5.7188E+03  6.5625E+03  7.2046E+03  6.4101E+03  8.3749E-01  1.0433E-01  1.4137E-01  1.5663E-01  2.2148E-01
C13     6   13  5.1044E+02  1.0491E+02  4.0150E+02  1.8637E+02  1.6697E+01  1.8200E+00  2.1920E+00  2.4467E+00  2.8857E+00
N14     7   14  4.3367E+03  1.9445E+03  4.3292E+03  5.4984E+03  5.9196E+01  1.5917E+01  1.5987E+01  1.8411E+01  4.4540E+01
N15     7   15  3.7218E+04  2.7701E+03  1.9360E+04  4.6175E+04  5.2356E-01  1.4706E-01  1.5990E-01  1.8212E-01  3.9580E-01
O16     8   16  6.4946E+03  7.5525E+03  8.7734E+03  1.0164E+04  9.3439E-01  6.7295E-01  6.5889E-01  5.5981E-01  3.5656E-01
O17     8   17  5.0007E+03  1.6290E+02  2.4255E+03  2.4781E+03  5.7903E+00  6.2590E+00  4.7527E+00  3.9787E+00  7.7921E-01
O18     8   18  2.1859E+04  3.9609E+02  1.3087E+04  9.8433E+04  1.5437E-01  1.0349E-01  1.6107E-01  1.6910E-01  1.8308E-01
F19     9   19  1.8080E+04  2.3063E+05  1.1582E+05  1.8600E+04  4.5717E-01  6.2600E-01  6.4904E-01  5.4100E-01  2.7016E-01
Ne20   10   20  4.3051E+03  3.1621E+03  5.2837E+03  1.7727E+04  8.2958E-01  8.6005E-01  8.5356E-01  7.9794E-01  4.8258E-01
Ne21   10   21  3.6141E+03  1.2251E+04  2.1731E+04  8.6665E+03  7.5503E-01  7.2211E-01  6.8237E-01  5.7681E-01  2.8645E-01
Ne22   10   22  1.1579E+04  3.1608E+04  3.5719E+04  3.9737E+04  5.1018E-01  5.6342E-01  6.1522E-01  5.5792E-01  4.1893E-01
Na23   11   23  4.4768E+02  5.1193E+02  1.1284E+03  2.9165E+03  4.4418E+00  3.9836E+00  3.4558E+00  3.4979E+00  1.9101E+00
Mg24   12   24  1.8523E+03  9.2216E+02  3.0209E+03  5.1361E+03  1.1529E+00  1.1395E+00  1.0985E+00  1.0926E+00  6.3204E-01
Mg25   12   25  1.7781E+02  9.0771E+02  2.3897E+03  7.0340E+02  6.3835E-01  6.7839E-01  6.6062E-01  5.6247E-01  2.8769E-01
Mg26   12   26  1.1875E+02  1.4272E+02  1.8244E+03  6.9975E+02  7.2908E-01  7.3178E-01  7.2839E-01  6.5798E-01  4.8384E-01
Al27   13   27  1.0745E+03  4.1293E+02  1.8539E+03  3.7512E+03  2.0581E+00  2.0381E+00  2.7112E+00  3.6440E+00  5.9340E+00
Si28   14   28  9.1300E+03  1.3658E+04  1.1298E+04  9.7393E+03  1.0513E+00  1.0277E+00  1.0499E+00  1.0974E+00  1.7727E+00
Si29   14   29  3.5416E+02  3.3023E+02  6.5734E+02  8.6702E+02  9.0534E-01  9.2943E-01  9.2020E-01  8.8272E-01  5.5808E-01
Si30   14   30  3.5412E+02  1.9736E+02  8.3348E+02  1.2635E+03  1.1429E+00  1.1065E+00  1.1207E+00  1.1776E+00  1.6706E+00
P31    15   31  1.8571E+03  3.3222E+03  3.4219E+03  4.4179E+03  1.0136E+00  1.0071E+00  1.0062E+00  1.0084E+00  1.0452E+00
S32    16   32  1.2864E+04  2.4192E+04  1.5139E+04  1.1907E+04  1.0001E+00  9.9999E-01  1.0000E+00  9.9999E-01  9.9999E-01
S33    16   33  2.7911E+03  1.0338E+04  3.3285E+03  3.4501E+03  1.0007E+00  9.9999E-01  1.0000E+00  9.9999E-01  1.0008E+00
S34    16   34  7.2253E+02  3.6884E+03  1.2554E+03  1.5459E+03  1.0001E+00  9.9999E-01  9.9999E-01  9.9999E-01  1.0001E+00
S36    16   36  1.1774E+01  2.0603E+00  5.0271E+00  5.2478E+00  1.0001E+00  1.0000E+00  1.0000E+00  1.0000E+00  1.0000E+00
Cl35   17   35  5.6597E+02  4.7155E+03  6.5347E+02  7.2083E+02  1.0001E+00  1.0000E+00  1.0000E+00  9.9999E-01  9.9999E-01
Cl37   17   37  8.8534E+02  5.6277E+03  8.3225E+02  7.0804E+02  1.0013E+00  9.9999E-01  9.9999E-01  9.9999E-01  1.0013E+00
Ar36   18   36  1.5236E+04  2.7479E+04  1.8207E+04  1.4287E+04  1.0001E+00  1.0000E+00  1.0000E+00  1.0000E+00  9.9994E-01
Ar38   18   38  6.0313E+02  6.3944E+03  7.3825E+02  7.8746E+02  1.0001E+00  1.0000E+00  1.0000E+00  1.0000E+00  1.0000E+00
Ar40   18   40  1.2521E+01  9.0481E+00  2.7385E+01  4.2002E+00  1.0002E+00  9.9999E-01  9.9999E-01  9.9999E-01  1.0001E+00
K39    19   39  1.2183E+03  1.4328E+04  1.1898E+03  1.0668E+03  1.0001E+00  9.9999E-01  1.0000E+00  9.9999E-01  1.0001E+00
K40    19   40  4.9853E+02  2.2484E+03  1.4790E+02  1.9556E+02  1.0094E+00  9.9714E-01  9.9778E-01  9.9817E-01  1.0142E+00
K41    19   41  3.9735E+03  1.1296E+04  2.1488E+03  1.7480E+03  1.0051E+00  1.0000E+00  1.0000E+00  1.0000E+00  1.0025E+00
Ca40   20   40  1.4171E+04  1.8663E+04  1.7620E+04  1.4077E+04  1.0001E+00  9.9997E-01  9.9997E-01  9.9997E-01  9.9997E-01
Ca42   20   42  5.1157E+02  7.5937E+03  5.4261E+02  5.6036E+02  1.0009E+00  1.0000E+00  1.0000E+00  1.0000E+00  1.0010E+00
Ca43   20   43  2.2272E+01  6.9733E+01  1.0323E+01  1.2652E+01  1.0006E+00  1.0000E+00  1.0000E+00  1.0000E+00  1.0012E+00
Ca44   20   44  3.2040E+02  3.9827E+02  3.7593E+02  3.0541E+02  1.0001E+00  9.9999E-01  1.0000E+00  9.9999E-01  1.0003E+00
Ca46   20   46  1.8763E+01  1.4141E+01  2.6604E+02  5.0515E+00  1.0001E+00  9.9999E-01  1.0000E+00  9.9999E-01  9.9999E-01
Ca48   20   48  8.8726E-01  8.6610E-01  1.1166E+00  8.4558E-01  1.0001E+00  1.0000E+00  1.0000E+00  1.0000E+00  1.0000E+00
Sc45   21   45  5.4173E+02  1.6392E+03  5.5827E+02  4.8687E+02  1.0006E+00  1.0000E+00  1.0000E+00  1.0000E+00  1.0022E+00
Ti46   22   46  4.9219E+02  4.1545E+03  5.9660E+02  6.0403E+02  1.0002E+00  9.9999E-01  1.0000E+00  9.9999E-01  1.0004E+00
Ti47   22   47  2.3766E+01  5.5279E+01  1.2409E+01  1.0824E+01  1.0001E+00  9.9999E-01  1.0000E+00  9.9999E-01  1.0001E+00
Ti48   22   48  3.6612E+03  3.8022E+03  3.7337E+03  2.7131E+03  1.0001E+00  1.0000E+00  1.0000E+00  1.0000E+00  9.9998E-01
