#  (0) time_chosen [Gyr]    (1) Mtot [Msun]    (2) Mgas_v [Msun]    (3) Mstar_v [Msun]    (4) SFR_v [Msun/yr]    (5)Infall_v [Msun/yr]    (6) Z_v    (7) G_v    (8) S_v     (9) Rate_SNII     (10) Rate_SNIa     (11) Rate_LIMs
1.4231e+00   1.0666e+10   5.5802e+09   5.0937e+09   5.5802e+00   6.7753e+00   1.0123e+00   5.2316e-01   4.7684e-01   1.4327e+09   7.4961e+07   1.5115e+09  
1.4331e+00   1.0734e+10   5.5922e+09   5.1495e+09   5.5922e+00   6.7657e+00   1.0126e+00   5.2098e-01   4.7902e-01   1.4358e+09   7.5769e+07   1.5206e+09  
1.4431e+00   1.0802e+10   5.6039e+09   5.2054e+09   5.6039e+00   6.7560e+00   1.0130e+00   5.1880e-01   4.8120e-01   1.4389e+09   7.6567e+07   1.5296e+09  
1.4531e+00   1.0869e+10   5.6154e+09   5.2614e+09   5.6154e+00   6.7464e+00   1.0133e+00   5.1664e-01   4.8336e-01   1.4419e+09   7.8350e+07   1.5384e+09  
1.4631e+00   1.0937e+10   5.6267e+09   5.3176e+09   5.6267e+00   6.7367e+00   1.0137e+00   5.1449e-01   4.8551e-01   1.4449e+09   7.9187e+07   1.5471e+09  
1.4731e+00   1.1004e+10   5.6378e+09   5.3739e+09   5.6378e+00   6.7271e+00   1.0140e+00   5.1235e-01   4.8765e-01   1.4478e+09   8.0013e+07   1.5564e+09  
1.4831e+00   1.1071e+10   5.6487e+09   5.4302e+09   5.6487e+00   6.7175e+00   1.0144e+00   5.1022e-01   4.8978e-01   1.4507e+09   8.0828e+07   1.5652e+09  
1.4931e+00   1.1138e+10   5.6594e+09   5.4867e+09   5.6594e+00   6.7079e+00   1.0147e+00   5.0811e-01   4.9189e-01   1.4535e+09   8.2672e+07   1.5738e+09  
1.5031e+00   1.1205e+10   5.6699e+09   5.5433e+09   5.6699e+00   6.6983e+00   1.0151e+00   5.0600e-01   4.9400e-01   1.4562e+09   8.3526e+07   1.5823e+09  
1.5131e+00   1.1272e+10   5.6802e+09   5.6000e+09   5.6802e+00   6.6888e+00   1.0155e+00   5.0391e-01   4.9609e-01   1.4589e+09   8.4368e+07   1.5907e+09  
1.5231e+00   1.1339e+10   5.6903e+09   5.6568e+09   5.6903e+00   6.6792e+00   1.0158e+00   5.0183e-01   4.9817e-01   1.4615e+09   8.5200e+07   1.5990e+09  
1.5331e+00   1.1406e+10   5.7002e+09   5.7137e+09   5.7002e+00   6.6697e+00   1.0162e+00   4.9976e-01   5.0024e-01   1.4641e+09   8.7109e+07   1.6082e+09  
1.5431e+00   1.1472e+10   5.7099e+09   5.7707e+09   5.7099e+00   6.6602e+00   1.0166e+00   4.9770e-01   5.0230e-01   1.4667e+09   8.7980e+07   1.6165e+09  
1.5531e+00   1.1539e+10   5.7194e+09   5.8278e+09   5.7194e+00   6.6507e+00   1.0170e+00   4.9566e-01   5.0434e-01   1.4692e+09   8.8839e+07   1.6248e+09  
1.5631e+00   1.1605e+10   5.7287e+09   5.8850e+09   5.7287e+00   6.6412e+00   1.0173e+00   4.9362e-01   5.0638e-01   1.4716e+09   8.9687e+07   1.6329e+09  
1.5731e+00   1.1672e+10   5.7378e+09   5.9423e+09   5.7378e+00   6.6317e+00   1.0177e+00   4.9160e-01   5.0840e-01   1.4740e+09   9.1662e+07   1.6409e+09  
1.5831e+00   1.1738e+10   5.7467e+09   5.9997e+09   5.7467e+00   6.6222e+00   1.0181e+00   4.8958e-01   5.1042e-01   1.4764e+09   9.2548e+07   1.6497e+09  
1.5931e+00   1.1804e+10   5.7555e+09   6.0572e+09   5.7555e+00   6.6128e+00   1.0185e+00   4.8758e-01   5.1242e-01   1.4787e+09   9.3423e+07   1.6578e+09  
1.6031e+00   1.1870e+10   5.7641e+09   6.1147e+09   5.7641e+00   6.6033e+00   1.0189e+00   4.8559e-01   5.1441e-01   1.4809e+09   9.4286e+07   1.6657e+09  
1.6131e+00   1.1936e+10   5.7725e+09   6.1724e+09   5.7725e+00   6.5939e+00   1.0193e+00   4.8361e-01   5.1639e-01   1.4831e+09   9.6332e+07   1.6736e+09  
1.6231e+00   1.2002e+10   5.7807e+09   6.2301e+09   5.7807e+00   6.5845e+00   1.0197e+00   4.8164e-01   5.1836e-01   1.4853e+09   9.7237e+07   1.6813e+09  
1.6331e+00   1.2068e+10   5.7887e+09   6.2879e+09   5.7887e+00   6.5751e+00   1.0201e+00   4.7968e-01   5.2032e-01   1.4874e+09   9.8131e+07   1.6889e+09  
1.6431e+00   1.2134e+10   5.7966e+09   6.3458e+09   5.7966e+00   6.5657e+00   1.0205e+00   4.7773e-01   5.2227e-01   1.4894e+09   9.9014e+07   1.6975e+09  
1.6531e+00   1.2199e+10   5.8043e+09   6.4037e+09   5.8043e+00   6.5563e+00   1.0209e+00   4.7579e-01   5.2421e-01   1.4915e+09   9.9884e+07   1.7052e+09  
1.6631e+00   1.2265e+10   5.8118e+09   6.4618e+09   5.8118e+00   6.5470e+00   1.0213e+00   4.7386e-01   5.2614e-01   1.4934e+09   1.0204e+08   1.7128e+09  
1.6731e+00   1.2330e+10   5.8191e+09   6.5199e+09   5.8191e+00   6.5376e+00   1.0217e+00   4.7194e-01   5.2806e-01   1.4954e+09   1.0296e+08   1.7203e+09  
1.6831e+00   1.2396e+10   5.8263e+09   6.5781e+09   5.8263e+00   6.5283e+00   1.0221e+00   4.7003e-01   5.2997e-01   1.4973e+09   1.0387e+08   1.7277e+09  
1.6931e+00   1.2461e+10   5.8333e+09   6.6364e+09   5.8333e+00   6.5190e+00   1.0225e+00   4.6814e-01   5.3186e-01   1.4991e+09   1.0476e+08   1.7350e+09  
1.7031e+00   1.2526e+10   5.8402e+09   6.6947e+09   5.8402e+00   6.5097e+00   1.0230e+00   4.6625e-01   5.3375e-01   1.5009e+09   1.0564e+08   1.7432e+09  
1.7131e+00   1.2591e+10   5.8469e+09   6.7531e+09   5.8469e+00   6.5004e+00   1.0234e+00   4.6437e-01   5.3563e-01   1.5027e+09   1.0790e+08   1.7506e+09  
1.7231e+00   1.2656e+10   5.8534e+09   6.8116e+09   5.8534e+00   6.4911e+00   1.0238e+00   4.6250e-01   5.3750e-01   1.5044e+09   1.0883e+08   1.7578e+09  
1.7331e+00   1.2721e+10   5.8598e+09   6.8701e+09   5.8598e+00   6.4818e+00   1.0243e+00   4.6065e-01   5.3935e-01   1.5061e+09   1.0975e+08   1.7650e+09  
1.7431e+00   1.2786e+10   5.8660e+09   6.9287e+09   5.8660e+00   6.4726e+00   1.0247e+00   4.5880e-01   5.4120e-01   1.5077e+09   1.1065e+08   1.7720e+09  
1.7531e+00   1.2850e+10   5.8721e+09   6.9873e+09   5.8721e+00   6.4633e+00   1.0251e+00   4.5696e-01   5.4304e-01   1.5093e+09   1.1296e+08   1.7789e+09  
1.7631e+00   1.2915e+10   5.8780e+09   7.0461e+09   5.8780e+00   6.4541e+00   1.0256e+00   4.5514e-01   5.4486e-01   1.5109e+09   1.1391e+08   1.7869e+09  
1.7731e+00   1.2979e+10   5.8838e+09   7.1048e+09   5.8838e+00   6.4449e+00   1.0260e+00   4.5332e-01   5.4668e-01   1.5124e+09   1.1485e+08   1.7939e+09  
1.7831e+00   1.3044e+10   5.8894e+09   7.1637e+09   5.8894e+00   6.4357e+00   1.0265e+00   4.5151e-01   5.4849e-01   1.5139e+09   1.1577e+08   1.8009e+09  
1.7931e+00   1.3108e+10   5.8948e+09   7.2226e+09   5.8948e+00   6.4265e+00   1.0269e+00   4.4971e-01   5.5029e-01   1.5153e+09   1.1669e+08   1.8077e+09  
1.8031e+00   1.3172e+10   5.9002e+09   7.2815e+09   5.9002e+00   6.4173e+00   1.0274e+00   4.4792e-01   5.5208e-01   1.5167e+09   1.1910e+08   1.8144e+09  
1.8131e+00   1.3236e+10   5.9053e+09   7.3405e+09   5.9053e+00   6.4082e+00   1.0279e+00   4.4614e-01   5.5386e-01   1.5181e+09   1.2006e+08   1.8219e+09  
1.8231e+00   1.3300e+10   5.9104e+09   7.3996e+09   5.9104e+00   6.3990e+00   1.0283e+00   4.4437e-01   5.5563e-01   1.5194e+09   1.2101e+08   1.8287e+09  
1.8331e+00   1.3364e+10   5.9152e+09   7.4587e+09   5.9152e+00   6.3899e+00   1.0288e+00   4.4261e-01   5.5739e-01   1.5207e+09   1.2194e+08   1.8354e+09  
1.8431e+00   1.3428e+10   5.9200e+09   7.5178e+09   5.9200e+00   6.3808e+00   1.0293e+00   4.4086e-01   5.5914e-01   1.5220e+09   1.2440e+08   1.8420e+09  
1.8531e+00   1.3492e+10   5.9246e+09   7.5770e+09   5.9246e+00   6.3717e+00   1.0298e+00   4.3912e-01   5.6088e-01   1.5232e+09   1.2538e+08   1.8485e+09  
1.8631e+00   1.3556e+10   5.9291e+09   7.6363e+09   5.9291e+00   6.3626e+00   1.0302e+00   4.3739e-01   5.6261e-01   1.5244e+09   1.2635e+08   1.8550e+09  
1.8731e+00   1.3619e+10   5.9334e+09   7.6956e+09   5.9334e+00   6.3535e+00   1.0307e+00   4.3566e-01   5.6434e-01   1.5255e+09   1.2731e+08   1.8613e+09  
1.8831e+00   1.3683e+10   5.9376e+09   7.7549e+09   5.9376e+00   6.3444e+00   1.0312e+00   4.3395e-01   5.6605e-01   1.5266e+09   1.2825e+08   1.8686e+09  
1.8931e+00   1.3746e+10   5.9417e+09   7.8143e+09   5.9417e+00   6.3353e+00   1.0317e+00   4.3224e-01   5.6776e-01   1.5277e+09   1.2918e+08   1.8750e+09  
1.9031e+00   1.3809e+10   5.9456e+09   7.8737e+09   5.9456e+00   6.3263e+00   1.0322e+00   4.3055e-01   5.6945e-01   1.5287e+09   1.3183e+08   1.8813e+09  
1.9131e+00   1.3873e+10   5.9494e+09   7.9332e+09   5.9494e+00   6.3173e+00   1.0327e+00   4.2886e-01   5.7114e-01   1.5298e+09   1.3283e+08   1.8876e+09  
1.9231e+00   1.3936e+10   5.9531e+09   7.9927e+09   5.9531e+00   6.3083e+00   1.0332e+00   4.2718e-01   5.7282e-01   1.5307e+09   1.3381e+08   1.8937e+09  
1.9331e+00   1.3999e+10   5.9566e+09   8.0522e+09   5.9566e+00   6.2993e+00   1.0337e+00   4.2551e-01   5.7449e-01   1.5317e+09   1.3478e+08   1.8998e+09  
1.9431e+00   1.4062e+10   5.9601e+09   8.1118e+09   5.9601e+00   6.2903e+00   1.0342e+00   4.2385e-01   5.7615e-01   1.5326e+09   1.3574e+08   1.9057e+09  
1.9531e+00   1.4125e+10   5.9634e+09   8.1714e+09   5.9634e+00   6.2813e+00   1.0347e+00   4.2220e-01   5.7780e-01   1.5335e+09   1.3668e+08   1.9115e+09  
1.9631e+00   1.4187e+10   5.9665e+09   8.2310e+09   5.9665e+00   6.2723e+00   1.0353e+00   4.2055e-01   5.7945e-01   1.5343e+09   1.3944e+08   1.9186e+09  
1.9731e+00   1.4250e+10   5.9696e+09   8.2907e+09   5.9696e+00   6.2634e+00   1.0358e+00   4.1892e-01   5.8108e-01   1.5351e+09   1.4045e+08   1.9246e+09  
1.9831e+00   1.4313e+10   5.9725e+09   8.3503e+09   5.9725e+00   6.2544e+00   1.0363e+00   4.1729e-01   5.8271e-01   1.5359e+09   1.4145e+08   1.9304e+09  
1.9931e+00   1.4375e+10   5.9754e+09   8.4101e+09   5.9754e+00   6.2455e+00   1.0369e+00   4.1567e-01   5.8433e-01   1.5367e+09   1.4243e+08   1.9362e+09  
2.0031e+00   1.4438e+10   5.9781e+09   8.4698e+09   5.9781e+00   6.2366e+00   1.0374e+00   4.1406e-01   5.8594e-01   1.5374e+09   1.4340e+08   1.9419e+09  
2.0131e+00   1.4500e+10   5.9806e+09   8.5296e+09   5.9806e+00   6.2277e+00   1.0379e+00   4.1246e-01   5.8754e-01   1.5381e+09   1.4436e+08   1.9475e+09  
2.0231e+00   1.4562e+10   5.9831e+09   8.5894e+09   5.9831e+00   6.2188e+00   1.0385e+00   4.1087e-01   5.8913e-01   1.5388e+09   1.4723e+08   1.9530e+09  
2.0331e+00   1.4624e+10   5.9855e+09   8.6492e+09   5.9855e+00   6.2099e+00   1.0390e+00   4.0928e-01   5.9072e-01   1.5394e+09   1.4825e+08   1.9584e+09  
2.0431e+00   1.4686e+10   5.9877e+09   8.7091e+09   5.9877e+00   6.2010e+00   1.0396e+00   4.0771e-01   5.9229e-01   1.5400e+09   1.4926e+08   1.9651e+09  
2.0531e+00   1.4748e+10   5.9899e+09   8.7690e+09   5.9899e+00   6.1922e+00   1.0401e+00   4.0614e-01   5.9386e-01   1.5406e+09   1.5026e+08   1.9707e+09  
2.0631e+00   1.4810e+10   5.9919e+09   8.8289e+09   5.9919e+00   6.1833e+00   1.0407e+00   4.0458e-01   5.9542e-01   1.5411e+09   1.5124e+08   1.9761e+09  
2.0731e+00   1.4872e+10   5.9938e+09   8.8888e+09   5.9938e+00   6.1745e+00   1.0413e+00   4.0303e-01   5.9697e-01   1.5416e+09   1.5221e+08   1.9815e+09  
2.0831e+00   1.4934e+10   5.9956e+09   8.9487e+09   5.9956e+00   6.1657e+00   1.0418e+00   4.0148e-01   5.9852e-01   1.5421e+09   1.5519e+08   1.9868e+09  
2.0931e+00   1.4995e+10   5.9973e+09   9.0087e+09   5.9973e+00   6.1569e+00   1.0424e+00   3.9995e-01   6.0005e-01   1.5426e+09   1.5623e+08   1.9920e+09  
2.1031e+00   1.5057e+10   5.9989e+09   9.0687e+09   5.9989e+00   6.1481e+00   1.0430e+00   3.9842e-01   6.0158e-01   1.5430e+09   1.5725e+08   1.9971e+09  
2.1131e+00   1.5118e+10   6.0004e+09   9.1286e+09   6.0004e+00   6.1393e+00   1.0435e+00   3.9690e-01   6.0310e-01   1.5434e+09   1.5826e+08   2.0033e+09  
2.1231e+00   1.5180e+10   6.0018e+09   9.1887e+09   6.0018e+00   6.1306e+00   1.0441e+00   3.9538e-01   6.0462e-01   1.5438e+09   1.5925e+08   2.0085e+09  
2.1331e+00   1.5241e+10   6.0031e+09   9.2487e+09   6.0031e+00   6.1218e+00   1.0447e+00   3.9388e-01   6.0612e-01   1.5442e+09   1.6227e+08   2.0137e+09  
2.1431e+00   1.5302e+10   6.0043e+09   9.3087e+09   6.0043e+00   6.1131e+00   1.0453e+00   3.9238e-01   6.0762e-01   1.5445e+09   1.6333e+08   2.0187e+09  
2.1531e+00   1.5363e+10   6.0053e+09   9.3687e+09   6.0053e+00   6.1044e+00   1.0459e+00   3.9089e-01   6.0911e-01   1.5448e+09   1.6438e+08   2.0237e+09  
2.1631e+00   1.5424e+10   6.0063e+09   9.4288e+09   6.0063e+00   6.0956e+00   1.0465e+00   3.8941e-01   6.1059e-01   1.5451e+09   1.6541e+08   2.0286e+09  
2.1731e+00   1.5485e+10   6.0072e+09   9.4889e+09   6.0072e+00   6.0869e+00   1.0471e+00   3.8794e-01   6.1206e-01   1.5453e+09   1.6642e+08   2.0334e+09  
2.1831e+00   1.5546e+10   6.0080e+09   9.5489e+09   6.0080e+00   6.0782e+00   1.0477e+00   3.8647e-01   6.1353e-01   1.5456e+09   1.6743e+08   2.0382e+09  
2.1931e+00   1.5607e+10   6.0087e+09   9.6090e+09   6.0087e+00   6.0696e+00   1.0484e+00   3.8501e-01   6.1499e-01   1.5458e+09   1.6842e+08   2.0441e+09  
2.2031e+00   1.5667e+10   6.0093e+09   9.6691e+09   6.0093e+00   6.0609e+00   1.0490e+00   3.8356e-01   6.1644e-01   1.5460e+09   1.7165e+08   2.0490e+09  
2.2131e+00   1.5728e+10   6.0098e+09   9.7292e+09   6.0098e+00   6.0523e+00   1.0496e+00   3.8212e-01   6.1788e-01   1.5461e+09   1.7270e+08   2.0538e+09  
2.2231e+00   1.5788e+10   6.0103e+09   9.7893e+09   6.0103e+00   6.0436e+00   1.0502e+00   3.8068e-01   6.1932e-01   1.5462e+09   1.7375e+08   2.0585e+09  
2.2331e+00   1.5849e+10   6.0106e+09   9.8494e+09   6.0106e+00   6.0350e+00   1.0509e+00   3.7925e-01   6.2075e-01   1.5464e+09   1.7478e+08   2.0631e+09  
2.2431e+00   1.5909e+10   6.0108e+09   9.9095e+09   6.0108e+00   6.0264e+00   1.0515e+00   3.7783e-01   6.2217e-01   1.5464e+09   1.7579e+08   2.0677e+09  
2.2531e+00   1.5969e+10   6.0110e+09   9.9696e+09   6.0110e+00   6.0178e+00   1.0521e+00   3.7641e-01   6.2359e-01   1.5465e+09   1.7680e+08   2.0721e+09  
2.2631e+00   1.6029e+10   6.0111e+09   1.0030e+10   6.0111e+00   6.0092e+00   1.0528e+00   3.7500e-01   6.2500e-01   1.5465e+09   1.7778e+08   2.0765e+09  
2.2731e+00   1.6089e+10   6.0111e+09   1.0090e+10   6.0111e+00   6.0006e+00   1.0534e+00   3.7360e-01   6.2640e-01   1.5466e+09   1.8123e+08   2.0808e+09  
2.2831e+00   1.6149e+10   6.0109e+09   1.0150e+10   6.0109e+00   5.9920e+00   1.0541e+00   3.7221e-01   6.2779e-01   1.5465e+09   1.8231e+08   2.0851e+09  
2.2931e+00   1.6209e+10   6.0108e+09   1.0210e+10   6.0108e+00   5.9835e+00   1.0547e+00   3.7082e-01   6.2918e-01   1.5465e+09   1.8337e+08   2.0910e+09  
2.3031e+00   1.6269e+10   6.0105e+09   1.0270e+10   6.0105e+00   5.9749e+00   1.0554e+00   3.6944e-01   6.3056e-01   1.5465e+09   1.8443e+08   2.0954e+09  
2.3131e+00   1.6329e+10   6.0101e+09   1.0330e+10   6.0101e+00   5.9664e+00   1.0561e+00   3.6807e-01   6.3193e-01   1.5464e+09   1.8546e+08   2.0997e+09  
2.3231e+00   1.6388e+10   6.0097e+09   1.0390e+10   6.0097e+00   5.9579e+00   1.0567e+00   3.6671e-01   6.3329e-01   1.5463e+09   1.8648e+08   2.1039e+09  
2.3331e+00   1.6448e+10   6.0092e+09   1.0450e+10   6.0092e+00   5.9494e+00   1.0574e+00   3.6535e-01   6.3465e-01   1.5462e+09   1.8749e+08   2.1081e+09  
2.3431e+00   1.6507e+10   6.0086e+09   1.0511e+10   6.0086e+00   5.9409e+00   1.0581e+00   3.6399e-01   6.3601e-01   1.5461e+09   1.8849e+08   2.1121e+09  
2.3531e+00   1.6567e+10   6.0079e+09   1.0571e+10   6.0079e+00   5.9324e+00   1.0588e+00   3.6265e-01   6.3735e-01   1.5459e+09   1.9210e+08   2.1161e+09  
2.3631e+00   1.6626e+10   6.0071e+09   1.0631e+10   6.0071e+00   5.9239e+00   1.0595e+00   3.6131e-01   6.3869e-01   1.5457e+09   1.9319e+08   2.1201e+09  
2.3731e+00   1.6685e+10   6.0063e+09   1.0691e+10   6.0063e+00   5.9155e+00   1.0602e+00   3.5998e-01   6.4002e-01   1.5455e+09   1.9426e+08   2.1239e+09  
2.3831e+00   1.6744e+10   6.0054e+09   1.0751e+10   6.0054e+00   5.9070e+00   1.0609e+00   3.5865e-01   6.4135e-01   1.5453e+09   1.9531e+08   2.1277e+09  
2.3931e+00   1.6803e+10   6.0044e+09   1.0811e+10   6.0044e+00   5.8986e+00   1.0616e+00   3.5734e-01   6.4266e-01   1.5451e+09   1.9635e+08   2.1330e+09  
2.4031e+00   1.6862e+10   6.0034e+09   1.0871e+10   6.0034e+00   5.8902e+00   1.0623e+00   3.5602e-01   6.4398e-01   1.5448e+09   1.9738e+08   2.1370e+09  
2.4131e+00   1.6921e+10   6.0022e+09   1.0931e+10   6.0022e+00   5.8818e+00   1.0630e+00   3.5472e-01   6.4528e-01   1.5446e+09   1.9839e+08   2.1408e+09  
2.4231e+00   1.6980e+10   6.0010e+09   1.0991e+10   6.0010e+00   5.8734e+00   1.0637e+00   3.5342e-01   6.4658e-01   1.5443e+09   2.0209e+08   2.1446e+09  
2.4331e+00   1.7039e+10   5.9998e+09   1.1051e+10   5.9998e+00   5.8650e+00   1.0644e+00   3.5213e-01   6.4787e-01   1.5440e+09   2.0319e+08   2.1483e+09  
2.4431e+00   1.7097e+10   5.9984e+09   1.1111e+10   5.9984e+00   5.8566e+00   1.0651e+00   3.5084e-01   6.4916e-01   1.5436e+09   2.0428e+08   2.1520e+09  
2.4531e+00   1.7156e+10   5.9970e+09   1.1171e+10   5.9970e+00   5.8483e+00   1.0659e+00   3.4956e-01   6.5044e-01   1.5433e+09   2.0536e+08   2.1555e+09  
2.4631e+00   1.7214e+10   5.9955e+09   1.1231e+10   5.9955e+00   5.8399e+00   1.0666e+00   3.4829e-01   6.5171e-01   1.5429e+09   2.0641e+08   2.1590e+09  
2.4731e+00   1.7273e+10   5.9939e+09   1.1291e+10   5.9939e+00   5.8316e+00   1.0673e+00   3.4702e-01   6.5298e-01   1.5425e+09   2.0746e+08   2.1625e+09  
2.4831e+00   1.7331e+10   5.9923e+09   1.1351e+10   5.9923e+00   5.8233e+00   1.0681e+00   3.4576e-01   6.5424e-01   1.5421e+09   2.0849e+08   2.1674e+09  
2.4931e+00   1.7389e+10   5.9906e+09   1.1411e+10   5.9906e+00   5.8149e+00   1.0688e+00   3.4451e-01   6.5549e-01   1.5417e+09   2.0950e+08   2.1710e+09  
2.5031e+00   1.7447e+10   5.9889e+09   1.1471e+10   5.9889e+00   5.8066e+00   1.0696e+00   3.4326e-01   6.5674e-01   1.5413e+09   2.1338e+08   2.1745e+09  
2.5131e+00   1.7505e+10   5.9870e+09   1.1531e+10   5.9870e+00   5.7984e+00   1.0704e+00   3.4202e-01   6.5798e-01   1.5408e+09   2.1449e+08   2.1780e+09  
2.5231e+00   1.7563e+10   5.9852e+09   1.1590e+10   5.9852e+00   5.7901e+00   1.0711e+00   3.4078e-01   6.5922e-01   1.5404e+09   2.1558e+08   2.1814e+09  
2.5331e+00   1.7621e+10   5.9832e+09   1.1650e+10   5.9832e+00   5.7818e+00   1.0719e+00   3.3955e-01   6.6045e-01   1.5399e+09   2.1665e+08   2.1847e+09  
2.5431e+00   1.7679e+10   5.9812e+09   1.1710e+10   5.9812e+00   5.7736e+00   1.0727e+00   3.3833e-01   6.6167e-01   1.5394e+09   2.1771e+08   2.1880e+09  
2.5531e+00   1.7736e+10   5.9791e+09   1.1770e+10   5.9791e+00   5.7653e+00   1.0734e+00   3.3711e-01   6.6289e-01   1.5388e+09   2.1876e+08   2.1911e+09  
2.5631e+00   1.7794e+10   5.9770e+09   1.1830e+10   5.9770e+00   5.7571e+00   1.0742e+00   3.3590e-01   6.6410e-01   1.5383e+09   2.1979e+08   2.1943e+09  
2.5731e+00   1.7852e+10   5.9748e+09   1.1890e+10   5.9748e+00   5.7489e+00   1.0750e+00   3.3469e-01   6.6531e-01   1.5378e+09   2.2377e+08   2.1973e+09  
2.5831e+00   1.7909e+10   5.9725e+09   1.1949e+10   5.9725e+00   5.7407e+00   1.0758e+00   3.3349e-01   6.6651e-01   1.5372e+09   2.2489e+08   2.2019e+09  
2.5931e+00   1.7966e+10   5.9702e+09   1.2009e+10   5.9702e+00   5.7325e+00   1.0766e+00   3.3230e-01   6.6770e-01   1.5366e+09   2.2599e+08   2.2051e+09  
2.6031e+00   1.8024e+10   5.9678e+09   1.2069e+10   5.9678e+00   5.7243e+00   1.0774e+00   3.3111e-01   6.6889e-01   1.5360e+09   2.2708e+08   2.2083e+09  
2.6131e+00   1.8081e+10   5.9654e+09   1.2128e+10   5.9654e+00   5.7161e+00   1.0782e+00   3.2993e-01   6.7007e-01   1.5354e+09   2.2816e+08   2.2114e+09  
2.6231e+00   1.8138e+10   5.9629e+09   1.2188e+10   5.9629e+00   5.7079e+00   1.0790e+00   3.2875e-01   6.7125e-01   1.5348e+09   2.2922e+08   2.2144e+09  
2.6331e+00   1.8195e+10   5.9604e+09   1.2248e+10   5.9604e+00   5.6998e+00   1.0798e+00   3.2758e-01   6.7242e-01   1.5341e+09   2.3026e+08   2.2174e+09  
2.6431e+00   1.8252e+10   5.9577e+09   1.2307e+10   5.9577e+00   5.6917e+00   1.0806e+00   3.2642e-01   6.7358e-01   1.5335e+09   2.3434e+08   2.2203e+09  
2.6531e+00   1.8309e+10   5.9551e+09   1.2367e+10   5.9551e+00   5.6835e+00   1.0815e+00   3.2526e-01   6.7474e-01   1.5328e+09   2.3547e+08   2.2231e+09  
2.6631e+00   1.8366e+10   5.9524e+09   1.2426e+10   5.9524e+00   5.6754e+00   1.0823e+00   3.2410e-01   6.7590e-01   1.5321e+09   2.3659e+08   2.2273e+09  
2.6731e+00   1.8422e+10   5.9496e+09   1.2486e+10   5.9496e+00   5.6673e+00   1.0831e+00   3.2296e-01   6.7704e-01   1.5314e+09   2.3769e+08   2.2303e+09  
2.6831e+00   1.8479e+10   5.9468e+09   1.2545e+10   5.9468e+00   5.6592e+00   1.0840e+00   3.2181e-01   6.7819e-01   1.5307e+09   2.3878e+08   2.2333e+09  
2.6931e+00   1.8536e+10   5.9439e+09   1.2605e+10   5.9439e+00   5.6512e+00   1.0848e+00   3.2068e-01   6.7932e-01   1.5300e+09   2.3985e+08   2.2362e+09  
2.7031e+00   1.8592e+10   5.9410e+09   1.2664e+10   5.9410e+00   5.6431e+00   1.0857e+00   3.1954e-01   6.8046e-01   1.5292e+09   2.4091e+08   2.2397e+09  
2.7131e+00   1.8648e+10   5.9380e+09   1.2724e+10   5.9380e+00   5.6350e+00   1.0865e+00   3.1842e-01   6.8158e-01   1.5285e+09   2.4194e+08   2.2428e+09  
2.7231e+00   1.8705e+10   5.9350e+09   1.2783e+10   5.9350e+00   5.6270e+00   1.0874e+00   3.1730e-01   6.8270e-01   1.5277e+09   2.4297e+08   2.2458e+09  
2.7331e+00   1.8761e+10   5.9319e+09   1.2842e+10   5.9319e+00   5.6190e+00   1.0883e+00   3.1618e-01   6.8382e-01   1.5269e+09   2.4398e+08   2.2488e+09  
2.7431e+00   1.8817e+10   5.9288e+09   1.2902e+10   5.9288e+00   5.6109e+00   1.0891e+00   3.1507e-01   6.8493e-01   1.5261e+09   2.4497e+08   2.2517e+09  
2.7531e+00   1.8873e+10   5.9256e+09   1.2961e+10   5.9256e+00   5.6029e+00   1.0900e+00   3.1397e-01   6.8603e-01   1.5253e+09   2.4595e+08   2.2555e+09  
2.7631e+00   1.8929e+10   5.9224e+09   1.3020e+10   5.9224e+00   5.5949e+00   1.0909e+00   3.1287e-01   6.8713e-01   1.5245e+09   2.4692e+08   2.2586e+09  
2.7731e+00   1.8985e+10   5.9191e+09   1.3080e+10   5.9191e+00   5.5869e+00   1.0918e+00   3.1178e-01   6.8822e-01   1.5237e+09   2.4787e+08   2.2616e+09  
2.7831e+00   1.9041e+10   5.9158e+09   1.3139e+10   5.9158e+00   5.5790e+00   1.0926e+00   3.1069e-01   6.8931e-01   1.5228e+09   2.4880e+08   2.2646e+09  
2.7931e+00   1.9097e+10   5.9124e+09   1.3198e+10   5.9124e+00   5.5710e+00   1.0935e+00   3.0960e-01   6.9040e-01   1.5220e+09   2.4972e+08   2.2681e+09  
2.8031e+00   1.9152e+10   5.9090e+09   1.3257e+10   5.9090e+00   5.5630e+00   1.0944e+00   3.0853e-01   6.9147e-01   1.5211e+09   2.5063e+08   2.2713e+09  
2.8131e+00   1.9208e+10   5.9055e+09   1.3316e+10   5.9055e+00   5.5551e+00   1.0953e+00   3.0745e-01   6.9255e-01   1.5202e+09   2.5152e+08   2.2744e+09  
2.8231e+00   1.9263e+10   5.9020e+09   1.3375e+10   5.9020e+00   5.5472e+00   1.0962e+00   3.0638e-01   6.9362e-01   1.5194e+09   2.5240e+08   2.2774e+09  
2.8331e+00   1.9319e+10   5.8985e+09   1.3434e+10   5.8985e+00   5.5393e+00   1.0971e+00   3.0532e-01   6.9468e-01   1.5185e+09   2.5327e+08   2.2804e+09  
