  ele   Z    A    013a000     015a000     020a000     025a000     030a000     040a000     060a000     080a000     120a000
Ca43   20   43  3.4738E+01  3.6693E+01  1.6653E+01  2.3602E+01  1.4714E+01  1.1849E+01  1.7081E+01  1.9965E+01  7.1524E+00
Ca44   20   44  5.2487E+02  7.3347E+02  3.0803E+02  4.9926E+02  3.5036E+02  2.5089E+02  2.1192E+02  1.9949E+02  3.7209E+02
Ca46   20   46  9.6387E-01  9.3325E-01  9.8956E-01  9.9252E-01  9.9795E-01  1.0541E+00  4.7874E+01  8.1926E+00  1.3433E+00
Ca48   20   48  9.6128E-01  9.2948E-01  9.4775E-01  9.2112E-01  9.1381E-01  8.9305E-01  8.6650E-01  8.3345E-01  9.3512E-01
Sc45   21   45  1.9191E+02  1.9975E+03  1.2973E+02  1.5597E+02  1.3841E+02  1.7193E+02  3.1384E+02  3.8851E+02  1.4487E+02
Ti46   22   46  6.4215E+02  3.8858E+03  6.2310E+02  2.0973E+02  1.8047E+02  3.1142E+02  5.6390E+02  7.5630E+02  1.4405E+02
Ti47   22   47  7.3591E+01  6.6208E+01  3.7624E+01  3.8599E+01  2.2632E+01  2.2574E+01  2.0936E+01  2.1808E+01  3.6641E+00
Ti48   22   48  1.0498E+03  1.2949E+03  6.9021E+02  7.2317E+02  5.8506E+02  4.5096E+02  3.2560E+02  2.9171E+02  5.4714E+02
Ti49   22   49  3.6230E+02  5.8629E+02  3.1805E+02  1.4924E+02  1.4930E+02  1.2480E+02  1.0727E+02  1.0736E+02  1.0748E+02
Ti50   22   50  9.8128E-01  9.6266E-01  1.0955E+00  1.1521E+00  1.2271E+00  1.4682E+00  2.9499E+00  3.4524E+00  3.3500E+00
V50    23   50  9.0055E+00  2.1185E+01  1.1883E+01  1.6139E+01  1.9730E+01  2.4723E+01  2.7081E+01  3.0054E+01  9.3991E+00
V51    23   51  6.4330E+02  8.1682E+02  6.2947E+02  1.1106E+02  1.5770E+02  1.1127E+02  1.1056E+02  1.0872E+02  6.5324E+01
Cr50   24   50  1.0676E+03  3.6474E+03  1.1292E+03  2.3543E+02  2.4407E+02  3.2913E+02  6.5876E+02  8.6570E+02  1.5637E+02
Cr52   24   52  2.6865E+03  3.7736E+03  2.1308E+03  1.1190E+03  1.3124E+03  1.0694E+03  7.8404E+02  6.7156E+02  8.6470E+02
Cr53   24   53  1.5425E+03  1.9585E+03  1.4051E+03  4.9342E+02  6.1759E+02  4.7797E+02  3.4583E+02  3.0361E+02  3.6716E+02
Cr54   24   54  1.4404E+00  1.6430E+00  1.8520E+00  1.6828E+00  1.8442E+00  2.2416E+00  4.3581E+00  4.5113E+00  4.7712E+00
Mn55   25   55  8.9842E+02  9.9134E+02  8.3225E+02  1.7321E+02  2.5539E+02  1.6254E+02  1.5185E+02  1.3879E+02  9.8292E+01
Fe54   26   54  5.9890E+02  8.4043E+02  6.1935E+02  1.0397E+02  1.2634E+02  8.5513E+01  1.8505E+02  2.7247E+02  6.4478E+01
Fe56   26   56  5.1646E+03  4.4872E+03  3.2357E+03  2.5751E+03  2.1268E+03  1.6050E+03  1.0706E+03  7.9985E+02  4.9937E+02
Fe57   26   57  7.9036E+03  5.6820E+03  4.8572E+03  3.9323E+03  2.8766E+03  2.0851E+03  1.2862E+03  9.8572E+02  4.7770E+02
Fe58   26   58  1.3554E+00  1.5372E+00  2.7883E+00  3.5647E+00  4.3787E+00  7.1755E+00  2.2272E+01  2.5170E+01  2.4696E+01
Co59   27   59  2.8597E+03  1.6161E+03  1.6409E+03  1.1936E+03  5.8472E+02  5.4951E+02  3.6966E+02  2.9853E+02  2.3782E+02
Ni58   28   58  7.5658E+03  6.8759E+03  4.8948E+03  3.6727E+03  3.1940E+03  2.4279E+03  1.6379E+03  1.2346E+03  1.4028E+02
Ni60   28   60  6.9590E+03  5.9089E+03  4.0823E+03  4.0834E+03  3.0118E+03  2.1090E+03  1.4724E+03  1.1167E+03  7.6884E+02
Ni61   28   61  8.5836E+03  5.8302E+03  4.6620E+03  4.0278E+03  2.5672E+03  1.8660E+03  1.3483E+03  1.1053E+03  3.2944E+02
Ni62   28   62  2.0834E+04  1.4406E+04  1.2953E+04  7.8913E+03  6.0614E+03  5.2887E+03  3.1649E+03  2.7247E+03  1.0545E+02
Ni64   28   64  9.7350E-01  9.4895E-01  1.0215E+00  1.0217E+00  1.0416E+00  1.1091E+00  5.1600E+00  3.6136E+00  1.9423E+00
Cu63   29   63  1.5495E+02  2.9613E+03  1.0677E+02  8.1399E+02  1.2509E+03  3.9531E+02  2.6478E+02  1.6728E+02  6.1138E+02
Cu65   29   65  2.5572E+02  2.0833E+02  1.2826E+02  1.2221E+02  9.9076E+01  7.2428E+01  5.8317E+01  5.0965E+01  1.1810E+02
Zn64   30   64  8.7433E+02  5.5072E+03  5.8316E+02  2.7049E+03  1.5809E+03  1.1960E+03  1.2323E+03  9.8906E+02  2.3107E+03
Zn66   30   66  2.0701E+03  1.3195E+03  1.2159E+03  6.1077E+02  4.8399E+02  4.5773E+02  2.3926E+02  2.0589E+02  8.4264E+01
Zn67   30   67  2.7468E+01  3.3258E+01  1.6435E+01  1.9195E+01  1.4109E+01  1.2242E+01  1.2100E+01  1.6682E+01  3.9516E+00
Zn68   30   68  3.0922E+00  1.7990E+02  2.4991E+00  1.2790E+02  2.2228E+01  3.8082E+00  5.5805E+01  8.8117E+01  1.5938E+00
Zn70   30   70  9.5830E-01  9.3025E-01  9.3487E-01  9.1165E-01  8.9739E-01  8.5659E-01  7.3240E-01  7.4072E-01  7.1356E-01
Ga69   31   69  1.1181E+00  2.2968E+00  1.1692E+00  2.3831E+00  1.3451E+00  1.4180E+00  2.9306E+00  5.6845E+00  1.9732E+00
Ga71   31   71  1.0206E+00  1.4389E+00  1.1072E+00  1.5275E+00  1.2409E+00  1.3203E+00  2.0510E+00  3.1655E+00  2.1151E+00
Ge70   32   70  1.2039E+00  3.9655E+00  1.2320E+00  3.9606E+00  1.4636E+00  1.8471E+00  3.7567E+00  8.2480E+00  2.2624E+00
Ge72   32   72  9.9153E-01  9.5750E-01  9.7656E-01  9.7240E-01  9.7751E-01  1.0216E+00  1.6287E+00  1.8432E+00  1.3489E+00
Ge73   32   73  9.8463E-01  9.7937E-01  1.0105E+00  1.0213E+00  1.0336E+00  1.0810E+00  1.6680E+00  1.9057E+00  1.3416E+00
Ge74   32   74  9.7769E-01  9.5557E-01  9.9371E-01  9.8894E-01  9.9513E-01  1.0061E+00  1.5504E+00  1.5732E+00  1.2720E+00
Ge76   32   76  9.5841E-01  9.3055E-01  9.3443E-01  9.1021E-01  8.9570E-01  8.5084E-01  7.1773E-01  6.7717E-01  7.0782E-01
As75   33   75  1.0266E+00  1.0617E+00  1.0309E+00  1.0740E+00  1.0761E+00  1.1449E+00  1.6629E+00  2.1220E+00  1.2576E+00
Se74   34   74  2.1368E+00  1.1190E+01  2.1781E+00  1.1891E+01  3.5070E+00  5.6040E+00  9.8454E+00  3.2279E+01  4.0634E+00
Se76   34   76  1.2106E+00  1.2028E+00  1.2406E+00  1.3030E+00  1.3514E+00  1.5343E+00  2.6987E+00  3.4746E+00  1.9568E+00
Se77   34   77  9.7008E-01  9.6851E-01  9.8410E-01  9.9450E-01  1.0036E+00  1.0293E+00  1.4570E+00  1.4950E+00  1.1297E+00
Se78   34   78  1.0011E+00  9.8527E-01  1.0584E+00  1.0821E+00  1.1107E+00  1.1614E+00  1.9362E+00  1.8383E+00  1.6043E+00
Se80   34   80  9.5246E-01  9.2302E-01  9.1855E-01  8.9128E-01  8.7194E-01  8.1960E-01  1.0696E+00  7.9209E-01  6.4249E-01
Se82   34   82  9.6725E-01  9.4431E-01  9.5663E-01  9.4073E-01  9.3282E-01  9.0057E-01  8.0129E-01  7.6016E-01  8.2520E-01
Br79   35   79  9.1784E-01  9.1231E-01  9.1408E-01  9.3102E-01  9.3166E-01  9.5768E-01  1.4280E+00  1.3528E+00  9.3862E-01
Br81   35   81  1.0476E+00  1.0577E+00  1.0630E+00  1.0596E+00  1.0597E+00  1.0344E+00  1.3137E+00  1.2104E+00  9.9140E-01
Kr78   36   78  1.3025E+00  3.1032E+00  1.3887E+00  3.3082E+00  2.0733E+00  2.9090E+00  2.7995E+00  9.4287E+00  1.5059E+00
Kr80   36   80  1.5934E+00  1.8116E+00  1.7911E+00  2.0738E+00  2.2447E+00  2.9117E+00  3.1154E+00  6.3249E+00  3.5495E+00
Kr82   36   82  1.1072E+00  1.1324E+00  1.2776E+00  1.3533E+00  1.4301E+00  1.5536E+00  2.2780E+00  2.4156E+00  2.2986E+00
Kr83   36   83  9.3056E-01  9.2727E-01  9.5659E-01  9.8376E-01  1.0022E+00  1.0395E+00  1.2457E+00  1.3267E+00  1.1965E+00
Kr84   36   84  9.6949E-01  9.4851E-01  9.7453E-01  9.7009E-01  9.7257E-01  9.8834E-01  1.1613E+00  1.1783E+00  1.1591E+00
Kr86   36   86  9.7591E-01  9.5626E-01  9.8098E-01  9.7340E-01  9.7083E-01  9.5406E-01  1.7807E+00  1.1528E+00  9.5763E-01
Rb85   37   85  1.0079E+00  1.0041E+00  1.0035E+00  1.0054E+00  1.0003E+00  1.0262E+00  1.4222E+00  1.4277E+00  1.0839E+00
Rb87   37   87  1.0116E+00  9.8742E-01  1.0025E+00  1.0004E+00  1.0051E+00  1.0456E+00  2.4956E+00  1.5726E+00  1.0385E+00
Sr84   38   84  1.9245E+00  4.6409E+00  2.2479E+00  3.3961E+00  3.8431E+00  5.8675E+00  5.6101E+00  9.0084E+00  2.4214E+00
Sr86   38   86  1.4214E+00  1.5944E+00  1.9152E+00  2.2083E+00  2.4458E+00  2.9797E+00  3.3096E+00  4.8618E+00  4.8780E+00
Sr87   38   87  1.0732E+00  1.1457E+00  1.3580E+00  1.5548E+00  1.7207E+00  2.1133E+00  2.2985E+00  3.3291E+00  4.0206E+00
Sr88   38   88  9.9722E-01  9.7737E-01  1.0199E+00  1.0339E+00  1.0525E+00  1.1342E+00  1.4229E+00  1.9225E+00  1.6780E+00
Y89    39   89  1.0105E+00  1.0186E+00  1.0339E+00  1.0664E+00  1.0911E+00  1.1905E+00  1.3792E+00  1.9271E+00  1.3757E+00
Zr90   40   90  1.0239E+00  1.1424E+00  1.0415E+00  1.0850E+00  1.1176E+00  1.2412E+00  1.2503E+00  1.4804E+00  1.1268E+00
Zr91   40   91  9.7791E-01  9.6965E-01  1.0058E+00  1.0141E+00  1.0243E+00  1.0377E+00  1.1226E+00  1.1977E+00  1.1261E+00
Zr92   40   92  9.8382E-01  9.7361E-01  1.0009E+00  1.0057E+00  1.0141E+00  1.0365E+00  1.1818E+00  1.2145E+00  1.1998E+00
Zr94   40   94  9.6163E-01  9.3839E-01  9.4739E-01  9.3286E-01  9.2970E-01  9.2683E-01  1.0312E+00  1.0463E+00  1.0349E+00
Zr96   40   96  2.9864E-03  5.4611E-03  2.2035E-02  2.8366E-02  2.2790E-02  3.4745E-02  1.4171E+00  4.6550E-01  4.8745E-02
Nb93   41   93  9.3056E-01  9.0539E-01  9.1140E-01  9.0199E-01  8.9741E-01  8.9080E-01  9.5388E-01  9.6669E-01  9.4001E-01
Mo92   42   92  1.0601E+00  1.0988E+00  1.0192E+00  1.0625E+00  1.0549E+00  1.1412E+00  1.1516E+00  1.3576E+00  7.8655E-01
Mo94   42   94  1.3572E+00  1.4921E+00  1.4741E+00  1.5194E+00  1.5443E+00  1.5401E+00  1.2173E+00  1.3130E+00  9.2872E-01
Mo95   42   95  9.7493E-01  9.5907E-01  1.0045E+00  9.9592E-01  9.9454E-01  9.4623E-01  1.0972E+00  9.6680E-01  8.5680E-01
Mo96   42   96  1.8351E+00  1.8600E+00  1.8723E+00  1.8900E+00  1.9015E+00  1.8586E+00  1.6211E+00  1.6813E+00  1.7357E+00
Mo97   42   97  9.9374E-01  9.7443E-01  1.0252E+00  1.0260E+00  1.0301E+00  9.7905E-01  8.6365E-01  8.2694E-01  9.3672E-01
Mo98   42   98  9.9490E-01  9.8800E-01  1.0432E+00  1.0619E+00  1.0819E+00  1.0883E+00  1.0222E+00  9.7217E-01  1.1551E+00
Xe32   54  132  9.6841E-01  9.5117E-01  9.6030E-01  9.5223E-01  9.5030E-01  9.4725E-01  8.7914E-01  8.6844E-01  9.4775E-01
Xe34   54  134  9.6438E-01  9.4173E-01  9.4194E-01  9.2175E-01  9.0975E-01  8.8317E-01  1.0995E+00  9.8386E-01  7.5052E-01
Cs33   55  133  9.1847E-01  8.9306E-01  8.8327E-01  8.6544E-01  8.5236E-01  8.4072E-01  8.0333E-01  8.4746E-01  7.7962E-01
Ba34   56  134  1.3676E+00  1.4612E+00  1.6616E+00  1.7544E+00  1.8570E+00  1.9188E+00  1.7292E+00  1.8958E+00  2.4449E+00
Ba35   56  135  9.1143E-01  8.8623E-01  8.8843E-01  8.7427E-01  8.6556E-01  8.5332E-01  8.2570E-01  7.9327E-01  8.3932E-01
Ba36   56  136  1.0800E+00  1.1223E+00  1.2638E+00  1.3653E+00  1.4437E+00  1.5893E+00  1.5893E+00  1.8226E+00  2.2886E+00
Ba37   56  137  9.6405E-01  9.4166E-01  9.8525E-01  9.9041E-01  1.0047E+00  1.0344E+00  1.4260E+00  1.3060E+00  1.3600E+00
Ba38   56  138  9.7728E-01  9.6183E-01  9.9438E-01  9.9478E-01  1.0018E+00  1.0161E+00  1.0888E+00  1.2334E+00  1.2085E+00
La38   57  138  9.8136E-01  9.7124E-01  9.3234E-01  9.1228E-01  9.0254E-01  9.2194E-01  9.5707E-01  9.8632E-01  9.8508E-01
La39   57  139  9.7686E-01  9.6236E-01  9.9077E-01  9.8855E-01  9.9317E-01  9.9458E-01  1.0473E+00  1.1408E+00  1.1044E+00
Ce40   58  140  9.7708E-01  9.6246E-01  9.8295E-01  9.7802E-01  9.7867E-01  9.7175E-01  9.9879E-01  1.0180E+00  1.0227E+00
Pr41   59  141  9.5455E-01  9.3946E-01  9.2759E-01  9.1219E-01  9.0408E-01  8.7947E-01  1.6067E+00  1.1452E+00  8.5975E-01
Nd42   60  142  1.0549E+00  1.1177E+00  1.1171E+00  1.1704E+00  1.1909E+00  1.2774E+00  1.2704E+00  1.4346E+00  1.3309E+00
Nd43   60  143  9.0883E-01  8.7373E-01  8.5413E-01  8.2354E-01  8.0594E-01  7.7152E-01  6.7446E-01  6.8944E-01  7.1410E-01
Nd44   60  144  9.7897E-01  9.5434E-01  9.6333E-01  9.4136E-01  9.3221E-01  8.9898E-01  7.6511E-01  7.9126E-01  8.5266E-01
Hg02   80  202  9.9733E-01  9.8397E-01  1.0358E+00  1.0415E+00  1.0545E+00  1.0464E+00  9.4713E-01  9.9145E-01  1.1399E+00
Hg04   80  204  9.5188E-01  9.2082E-01  9.0676E-01  8.7349E-01  8.5181E-01  8.0083E-01  8.7881E-01  9.0551E-01  6.2763E-01
Tl03   81  203  9.6294E-01  9.4420E-01  1.0149E+00  1.0312E+00  1.0467E+00  1.0376E+00  9.5358E-01  1.0294E+00  1.1040E+00
Tl05   81  205  9.6412E-01  9.3901E-01  9.6144E-01  9.4778E-01  9.4578E-01  9.3450E-01  8.8011E-01  9.3983E-01  1.0131E+00
Pb04   82  204  1.0916E+00  1.1564E+00  1.2738E+00  1.3772E+00  1.4642E+00  1.6562E+00  1.7297E+00  1.9478E+00  2.3657E+00
Pb06   82  206  9.8269E-01  9.7189E-01  1.0021E+00  1.0065E+00  1.0164E+00  1.0344E+00  1.1229E+00  1.2362E+00  1.2230E+00
Pb07   82  207  9.6929E-01  9.4575E-01  9.7717E-01  9.6808E-01  9.7003E-01  9.5636E-01  1.0173E+00  1.0319E+00  1.0499E+00
Pb08   82  208  9.7476E-01  9.5714E-01  9.8044E-01  9.7412E-01  9.7588E-01  9.6696E-01  1.0042E+00  9.9465E-01  1.0340E+00
Bi09   83  209  9.6724E-01  9.4358E-01  9.6475E-01  9.5150E-01  9.4874E-01  9.2624E-01  9.0578E-01  8.7208E-01  9.4357E-01
  ele   Z    A    013d150     015d150     020d150     025d150     030d150     040d150     060d150     080d150     120d150
H       1    1  5.9655E-01  5.5857E-01  5.5146E-01  5.1753E-01  4.6445E-01  4.2145E-01  3.4447E-01  3.4563E-01  2.8663E-01
H2      1    2  2.8385E-13  6.7247E-13  6.7615E-11  6.8075E-10  3.3937E-09  1.6112E-09  1.8987E-08  1.5922E-08  5.7546E-06
He3     2    3  2.9744E-01  2.8004E-01  2.1564E-01  1.9254E-01  7.1224E-02  7.7989E-02  8.1915E-02  8.8582E-02  1.1954E-01
He4     2    4  1.4778E+00  1.4389E+00  1.3741E+00  1.2970E+00  1.0509E+00  7.5387E-01  6.9872E-01  6.4095E-01  8.4655E-01
Li6     3    6  7.7663E-05  2.2776E-04  9.1994E-05  1.4075E-04  2.8689E-05  1.3085E-05  8.1546E-06  7.8852E-06  2.8713E-05
Li7     3    7  5.6042E-03  7.6905E-03  1.7731E-03  1.3982E-03  1.4079E-04  9.8661E-02  2.2258E-02  6.1767E-03  1.2822E-03
Be9     4    9  1.1948E-04  2.8529E-04  1.3680E-04  1.7189E-04  4.8616E-05  2.2389E-05  1.2159E-05  1.0888E-05  4.2535E-05
B10     5   10  1.5127E-04  3.2635E-04  1.6845E-04  1.9260E-04  6.1786E-05  2.8284E-05  1.4614E-05  1.3058E-05  5.8088E-05
B11     5   11  1.1588E-02  1.5010E-02  7.1936E-03  5.2367E-03  8.6251E-04  3.4676E-04  2.7284E-04  5.0197E-04  2.1917E-03
C12     6   12  5.8047E+03  6.6688E+03  7.3404E+03  6.4972E+03  1.1821E+04  1.3528E+04  9.4979E+03  8.6119E+03  1.1854E+04
C13     6   13  5.1811E+02  1.0661E+02  4.0907E+02  1.8891E+02  9.7173E+02  1.5927E+01  7.1177E+01  5.1978E+01  6.0538E+02
N14     7   14  4.4018E+03  1.9760E+03  4.4108E+03  5.5731E+03  2.2305E+03  1.2272E+02  2.6521E+02  2.0840E+02  1.1569E+03
N15     7   15  3.7777E+04  2.8150E+03  1.9725E+04  4.6803E+04  1.7081E+03  1.5971E+02  1.4075E+02  2.2496E+02  4.0073E+01
O16     8   16  6.5857E+03  7.6732E+03  8.9250E+03  1.0297E+04  1.3532E+04  1.8011E+04  2.0538E+04  2.1506E+04  2.3571E+04
O17     8   17  5.0758E+03  1.6554E+02  2.4712E+03  2.5118E+03  1.9734E+02  3.2853E+01  4.4308E+01  2.6595E+01  7.3011E+02
O18     8   18  2.2187E+04  4.0250E+02  1.3334E+04  9.9771E+04  2.0994E+02  8.9217E+01  1.7212E+02  2.6009E+02  1.2973E+02
F19     9   19  1.8352E+04  2.3436E+05  1.1800E+05  1.8853E+04  1.3331E+05  1.2504E+04  7.7968E+03  1.0535E+04  8.3934E-01
Ne20   10   20  4.3699E+03  3.2133E+03  5.3834E+03  1.7968E+04  3.1767E+04  2.8535E+04  4.3108E+04  4.4410E+04  2.6467E+04
Ne21   10   21  3.6684E+03  1.2450E+04  2.2141E+04  8.7843E+03  1.8688E+04  1.9446E+04  1.1469E+04  9.7041E+03  3.2456E+03
Ne22   10   22  1.1753E+04  3.2119E+04  3.6392E+04  4.0277E+04  1.8815E+04  2.5699E+03  1.6779E+03  1.5101E+03  2.0017E+02
Na23   11   23  4.5440E+02  5.2022E+02  1.1497E+03  2.9561E+03  5.9327E+03  2.4786E+03  1.3525E+03  1.7356E+03  6.2680E+02
Mg24   12   24  1.8799E+03  9.3697E+02  3.0774E+03  5.2057E+03  6.5671E+03  1.0599E+04  2.7912E+04  2.7891E+04  8.3876E+03
Mg25   12   25  1.8062E+02  9.2241E+02  2.4348E+03  7.1303E+02  3.8401E+03  8.7241E+03  1.3191E+04  1.0164E+04  2.6162E+03
Mg26   12   26  1.2054E+02  1.4503E+02  1.8588E+03  7.0927E+02  1.7768E+03  2.2909E+03  2.0374E+03  1.9530E+03  1.3285E+03
Al27   13   27  1.0905E+03  4.1960E+02  1.8887E+03  3.8021E+03  3.0487E+03  3.9852E+03  3.8197E+03  6.2605E+03  8.8883E+02
Si28   14   28  4.5372E+03  8.9327E+03  5.9942E+03  5.8715E+03  6.8053E+03  9.9379E+03  1.1369E+04  1.0029E+04  1.8241E+03
Si29   14   29  3.5987E+02  3.3523E+02  6.6931E+02  8.7910E+02  6.3272E+02  1.3356E+03  1.6470E+03  2.0585E+03  2.5086E+02
Si30   14   30  3.5918E+02  2.0029E+02  8.4873E+02  1.2805E+03  5.8764E+02  1.7023E+03  2.4290E+03  4.7238E+03  3.4501E+02
P31    15   31  1.8688E+03  3.3616E+03  3.4504E+03  4.4525E+03  3.3437E+03  7.0557E+03  8.0766E+03  9.5525E+03  1.3219E+03
S32    16   32  4.6666E+03  1.5663E+04  5.0183E+03  4.4639E+03  5.0352E+03  8.2486E+03  9.8820E+03  8.1373E+03  1.5542E+03
S33    16   33  2.8283E+03  1.0483E+04  3.3562E+03  3.4924E+03  3.8160E+03  6.5310E+03  6.6352E+03  5.4884E+03  1.1154E+03
S34    16   34  7.3383E+02  3.7487E+03  1.2790E+03  1.5672E+03  9.6488E+02  3.0083E+03  3.9715E+03  3.8834E+03  4.7698E+02
S36    16   36  1.1951E+01  2.0941E+00  5.1221E+00  5.3193E+00  4.5145E+00  8.7842E+00  1.4092E+01  3.5675E+01  2.0086E+00
Cl35   17   35  5.7840E+02  4.7979E+03  6.6685E+02  7.3510E+02  6.9856E+02  1.6936E+03  1.6399E+03  1.4557E+03  2.5127E+02
Cl37   17   37  8.6689E+02  5.6920E+03  7.9946E+02  6.9564E+02  8.1035E+02  1.5452E+03  1.8304E+03  1.6483E+03  2.7737E+02
Ar36   18   36  4.9056E+03  1.6838E+04  4.9760E+03  4.4322E+03  4.6113E+03  7.5911E+03  9.6534E+03  7.8859E+03  1.6103E+03
Ar38   18   38  6.1317E+02  6.4993E+03  7.5260E+02  7.9887E+02  5.3063E+02  2.2039E+03  3.0266E+03  3.2552E+03  2.6243E+02
Ar40   18   40  1.2712E+01  9.1977E+00  2.7903E+01  4.2626E+00  5.3548E+01  1.4672E+01  8.7691E+00  6.0840E+00  5.6651E+00
K39    19   39  1.2559E+03  1.4598E+04  1.2143E+03  1.1100E+03  8.6354E+02  3.0508E+03  3.7238E+03  3.6829E+03  3.8570E+02
K40    19   40  5.0666E+02  2.2856E+03  1.5097E+02  1.9861E+02  1.5313E+02  5.2442E+02  5.4490E+02  5.2998E+02  5.5675E+02
K41    19   41  3.9451E+03  1.1433E+04  2.0211E+03  1.7231E+03  1.7255E+03  3.6799E+03  4.9614E+03  4.6544E+03  7.2790E+02
Ca40   20   40  4.0031E+03  8.5808E+03  4.0978E+03  3.7746E+03  3.7047E+03  5.8116E+03  7.8141E+03  6.1780E+03  1.3893E+03
Ca42   20   42  5.3304E+02  7.7292E+03  5.6436E+02  5.7827E+02  3.4928E+02  1.7289E+03  2.3916E+03  2.6611E+03  2.1085E+02
Ca43   20   43  5.1514E+01  1.0814E+02  2.8483E+01  3.4697E+01  2.4211E+01  3.5231E+01  3.6875E+01  3.8019E+01  1.8567E+01
Ca44   20   44  7.9241E+02  5.8648E+02  6.3081E+02  6.6691E+02  4.0535E+02  3.4015E+02  3.1979E+02  3.7979E+02  1.9689E+02
Ca46   20   46  1.9045E+01  1.4370E+01  2.7106E+02  5.1202E+00  4.2871E+02  1.6563E+02  3.9197E+01  1.9038E+01  7.3212E-01
Ca48   20   48  9.0059E-01  8.8013E-01  1.1377E+00  8.5708E-01  9.1487E-01  7.4573E-01  6.8218E-01  6.9236E-01  7.8300E-01
Sc45   21   45  4.8316E+02  1.6024E+03  4.0217E+02  4.3463E+02  4.0060E+02  7.6164E+02  9.5446E+02  7.8328E+02  2.0744E+02
Ti46   22   46  5.4638E+02  4.2523E+03  6.3752E+02  6.4993E+02  3.6099E+02  1.9529E+03  2.5458E+03  2.8834E+03  2.3775E+02
Ti47   22   47  6.4768E+01  1.0085E+02  3.9460E+01  5.2163E+01  3.0302E+01  4.9192E+01  4.6458E+01  5.0611E+01  2.1655E+01
Ti48   22   48  1.5205E+03  1.2042E+03  1.2529E+03  1.0499E+03  6.6455E+02  5.1924E+02  3.8451E+02  4.2910E+02  2.7243E+02
Ti49   22   49  4.8212E+02  6.1584E+02  3.6273E+02  2.5511E+02  1.9005E+02  2.4565E+02  2.1061E+02  1.8452E+02  8.9727E+01
Ti50   22   50  6.4073E+00  5.4460E+00  1.0282E+01  6.9566E+00  1.4140E+01  4.7083E+01  4.8625E+01  5.5536E+01  1.0463E+02
V50    23   50  6.1107E+01  1.2140E+02  3.0237E+01  4.7419E+01  2.9391E+01  1.8047E+02  2.4462E+02  2.7532E+02  4.7553E+01
V51    23   51  6.8155E+02  9.9256E+02  3.1873E+02  1.8939E+02  1.4041E+02  3.3619E+02  2.7324E+02  3.0489E+02  5.8795E+01
Cr50   24   50  8.3434E+02  3.8502E+03  7.2756E+02  7.2131E+02  3.7106E+02  2.3486E+03  2.8813E+03  3.0897E+03  2.1980E+02
Cr52   24   52  3.7188E+03  4.1140E+03  3.2538E+03  2.0019E+03  1.5445E+03  1.3545E+03  9.2543E+02  8.1753E+02  4.4135E+02
Cr53   24   53  1.9032E+03  2.2208E+03  1.4579E+03  9.2467E+02  6.7120E+02  7.2482E+02  4.8850E+02  4.4945E+02  1.9235E+02
Cr54   24   54  3.8803E+00  4.6870E+00  4.5445E+00  4.6304E+00  7.0413E+00  8.2829E+00  8.7766E+00  9.3225E+00  1.3644E+01
Mn55   25   55  9.1511E+02  1.2069E+03  5.0294E+02  2.7402E+02  2.2748E+02  4.1641E+02  3.0627E+02  3.0405E+02  7.1098E+01
Fe54   26   54  5.2266E+02  1.1026E+03  2.5856E+02  2.8338E+02  1.5496E+02  7.8644E+02  9.3344E+02  8.0242E+02  8.7270E+01
Fe56   26   56  5.4367E+03  4.5591E+03  3.4247E+03  2.6737E+03  2.2250E+03  1.6929E+03  1.1579E+03  8.1618E+02  5.0615E+02
Fe57   26   57  7.6590E+03  6.1357E+03  4.6252E+03  3.5271E+03  2.7467E+03  2.1131E+03  1.4256E+03  9.0785E+02  6.6992E+02
Fe58   26   58  1.6436E+01  1.8875E+01  1.5455E+01  1.9876E+01  2.5098E+01  1.4766E+01  1.5479E+01  1.4140E+01  1.0850E+01
Co59   27   59  1.7827E+03  1.9121E+03  8.8939E+02  8.6269E+02  6.9055E+02  6.4798E+02  3.7559E+02  2.3346E+02  2.3177E+02
Ni58   28   58  8.0947E+03  6.8647E+03  5.0562E+03  3.9503E+03  3.4242E+03  2.6558E+03  1.9553E+03  4.2150E+02  4.3635E+02
Ni60   28   60  7.4305E+03  5.6919E+03  4.7520E+03  3.9427E+03  3.0136E+03  2.2897E+03  1.4633E+03  1.0888E+03  7.7455E+02
Ni61   28   61  6.9719E+03  6.7378E+03  4.1217E+03  3.4141E+03  2.4773E+03  2.2137E+03  1.4633E+03  1.0742E+03  6.4441E+02
Ni62   28   62  1.9054E+04  1.9389E+04  1.2133E+04  8.4870E+03  6.8017E+03  5.5846E+03  4.0492E+03  1.2883E+03  1.0403E+03
Ni64   28   64  1.8486E+01  1.6321E+01  3.7321E+01  2.4678E+01  3.9028E+01  7.9316E+01  7.0367E+01  7.6595E+01  8.6158E+01
Cu63   29   63  4.8518E+03  7.3250E+02  1.8037E+03  2.1391E+03  8.5681E+02  3.2496E+02  1.1364E+02  7.0476E+01  4.4001E+02
Cu65   29   65  2.9228E+02  2.4748E+02  1.8446E+02  2.4962E+02  1.5476E+02  2.6199E+02  2.5962E+02  2.7787E+02  2.9990E+02
Zn64   30   64  5.8225E+03  1.4409E+03  1.8952E+03  3.4011E+03  2.2516E+03  2.2960E+03  2.8393E+02  1.7822E+02  8.2206E+02
