# Uncorrected
# names=['KIC', 'Teff1', 'e_Teff1', '[M/H]1', 'e_[M/H]1', 'M1', 'E_M1', 'e_M1', 'R1', 'E_R1', 'e_R1', 'log.g1', 'E_log.g1', 'e_log.g1', 'rho1', 'E_rho1', 'e_rho1']
12003253 4641  91 -0.18 0.06     1.14     0.15     0.13    11.18     0.55     0.51     2.397     0.014     0.015     0.00081     0.00003     0.00003
11953581 4510  72  0.30 0.04     1.22     0.23     0.21    10.82     0.68     0.67     2.455     0.024     0.024     0.00096     0.00003     0.00003
11853719 4510  79  0.13 0.05     1.00     0.15     0.09    10.41     0.57     0.42     2.405     0.014     0.012     0.00089     0.00003     0.00003
11802037 4960 100 -0.40 0.07     0.96     0.10     0.07    10.42     0.46     0.36     2.385     0.009     0.009     0.00085     0.00003     0.00004
11752118 4430  93 -0.24 0.06     1.10     0.13     0.12    10.18     0.46     0.46     2.464     0.014     0.015     0.00104     0.00003     0.00003
11649869 4748 110 -0.67 0.08 -9999.00 -9999.00 -9999.00 -9999.00 -9999.00 -9999.00 -9999.000 -9999.000 -9999.000 -9999.00000 -9999.00000 -9999.00000
11650219 4689  91 -0.19 0.06     1.04     0.13     0.10    10.67     0.52     0.44     2.400     0.012     0.013     0.00086     0.00003     0.00003
11250010 4490  69  0.36 0.04     1.54     0.22     0.19    11.67     0.60     0.54     2.492     0.017     0.017     0.00097     0.00003     0.00003
11250152 4489  93 -0.23 0.06     1.25     0.15     0.13    12.15     0.55     0.50     2.365     0.014     0.014     0.00069     0.00002     0.00002
11250139 4465 101 -0.42 0.07     0.97     0.14     0.11     9.45     0.47     0.38     2.474     0.017     0.014     0.00115     0.00003     0.00003
11355933 4596  80  0.09 0.05     1.45     0.18     0.16    11.31     0.55     0.52     2.492     0.012     0.013     0.00100     0.00004     0.00004
11563791 4778 131 -1.19 0.10     1.04     0.11     0.10     9.17     0.39     0.37     2.531     0.012     0.012     0.00135     0.00004     0.00005
11615224 4525  86 -0.05 0.06     0.93     0.08     0.06    10.23     0.34     0.30     2.391     0.012     0.011     0.00088     0.00003     0.00003
11615617 4906  75  0.21 0.05     2.19     0.23     0.23     8.46     0.35     0.33     2.922     0.013     0.014     0.00360     0.00010     0.00010
11615498 4863  81  0.06 0.05     2.11     0.14     0.40    10.18     0.33     0.72     2.738     0.014     0.021     0.00198     0.00007     0.00007
11512096 4658 101 -0.42 0.07     0.89     0.11     0.06     9.94     0.45     0.25     2.397     0.011     0.010     0.00091     0.00003     0.00003
11564307 4653  85 -0.02 0.06     1.39     0.27     0.25    11.61     0.81     0.78     2.451     0.021     0.022     0.00089     0.00003     0.00003
11668246 4522  75  0.22 0.05     1.35     0.21     0.20    11.02     0.61     0.59     2.481     0.020     0.022     0.00100     0.00003     0.00003
11668036 4736  82  0.05 0.05     1.49     0.17     0.11    11.13     0.54     0.31     2.516     0.012     0.012     0.00107     0.00003     0.00004
11667928 4574  92 -0.21 0.06     1.07     0.16     0.14    11.07     0.73     0.63     2.380     0.012     0.011     0.00079     0.00004     0.00004
11564787 4458  72  0.30 0.04     1.21     0.30     0.25    12.14     0.99     0.88     2.352     0.031     0.028     0.00068     0.00002     0.00002
11667799 4545  76  0.19 0.05     1.85     0.19     0.17    11.41     0.45     0.44     2.591     0.011     0.012     0.00125     0.00003     0.00003
11408704 4513  80  0.08 0.05 -9999.00 -9999.00 -9999.00 -9999.00 -9999.00 -9999.00 -9999.000 -9999.000 -9999.000 -9999.00000 -9999.00000 -9999.00000
11409529 4445  70  0.35 0.04     1.23     0.16     0.16    11.00     0.55     0.58     2.445     0.016     0.016     0.00093     0.00003     0.00003
11357004 4473  92 -0.22 0.06     1.20     0.18     0.16    13.14     0.71     0.67     2.280     0.018     0.019     0.00053     0.00002     0.00001
11513798 4512  74  0.24 0.05     1.16     0.11     0.11     6.72     0.25     0.25     2.847     0.012     0.011     0.00382     0.00011     0.00010
11461138 4438  70  0.34 0.04     1.10     0.12     0.11    10.89     0.45     0.43     2.405     0.011     0.011     0.00085     0.00003     0.00003
11617622 4543  81  0.07 0.05     1.11     0.12     0.11    11.06     0.49     0.46     2.396     0.012     0.011     0.00082     0.00003     0.00003
11618043 3927  74  0.24 0.05     1.05     0.12     0.10    25.79     0.78     1.34     1.647     0.017     0.016     0.00006     0.00000     0.00000
11618522 4778  76  0.19 0.05     1.96     0.12     0.29    10.70     0.28     0.68     2.666     0.012     0.012     0.00161     0.00005     0.00006
11669113 4352  88 -0.10 0.06     1.30     0.14     0.14    14.02     0.60     0.60     2.257     0.012     0.013     0.00047     0.00001     0.00001
11617501 4475  86 -0.07 0.06 -9999.00 -9999.00 -9999.00 -9999.00 -9999.00 -9999.00 -9999.000 -9999.000 -9999.000 -9999.00000 -9999.00000 -9999.00000
11410217 4890  78  0.16 0.05     1.44     0.29     0.27     4.66     0.43     0.42     3.259     0.011     0.010     0.01420     0.00139     0.00118
11514322 4610  79  0.12 0.05     1.59     0.16     0.15     9.60     0.38     0.37     2.674     0.011     0.011     0.00180     0.00005     0.00006
11410549 4616  80  0.09 0.05     1.32     0.18     0.17    11.21     0.57     0.57     2.458     0.017     0.017     0.00094     0.00003     0.00003
11357686 4451  86 -0.06 0.06     1.05     0.14     0.11     8.20     0.43     0.35     2.632     0.012     0.011     0.00190     0.00007     0.00007
11410622 4880  91 -0.18 0.06     1.33     0.13     0.12     5.47     0.21     0.21     3.084     0.011     0.011     0.00810     0.00022     0.00022
11463411 4924  87 -0.07 0.06     2.78     0.24     0.30    13.47     0.53     0.58     2.620     0.013     0.014     0.00113     0.00003     0.00003
11462972 4611  80  0.10 0.05     1.44     0.14     0.18    10.85     0.38     0.56     2.526     0.013     0.015     0.00113     0.00004     0.00003
11515377 4827  89 -0.12 0.06     1.25     0.15     0.14     4.71     0.24     0.24     3.189     0.009     0.010     0.01200     0.00052     0.00052
11463450 4456  66  0.46 0.04 -9999.00 -9999.00 -9999.00 -9999.00 -9999.00 -9999.00 -9999.000 -9999.000 -9999.000 -9999.00000 -9999.00000 -9999.00000
11619724 4541  84  0.01 0.05     2.59     0.35     0.30    19.55     1.02     0.85     2.267     0.017     0.017     0.00034     0.00001     0.00001
11721438 4918  76  0.19 0.05     2.03     0.32     0.22     7.92     0.45     0.35     2.950     0.014     0.014     0.00411     0.00014     0.00013
11669622 4817  92 -0.21 0.06     1.36     0.35     0.33    11.56     1.02     1.08     2.446     0.031     0.035     0.00088     0.00003     0.00003
11720493 4597  87 -0.08 0.06     1.17     0.13     0.12    10.97     0.50     0.49     2.424     0.011     0.011     0.00088     0.00003     0.00003
11670367 4455  80  0.10 0.05     1.03     0.15     0.08    10.92     0.56     0.34     2.375     0.016     0.014     0.00079     0.00002     0.00002
11567572 4707  72  0.29 0.04     1.92     0.17     0.37    10.65     0.38     0.84     2.663     0.019     0.023     0.00160     0.00006     0.00006
11568605 4530  79  0.13 0.05     1.59     0.16     0.14    10.71     0.43     0.39     2.578     0.010     0.011     0.00129     0.00004     0.00004
11517524 4605  76  0.19 0.05     1.35     0.15     0.14     6.78     0.28     0.27     2.903     0.013     0.013     0.00431     0.00012     0.00012
11567563 4518  82  0.05 0.05     1.55     0.24     0.23    11.36     0.64     0.66     2.518     0.020     0.021     0.00106     0.00004     0.00004
11412190 4744  93 -0.23 0.06     0.94     0.08     0.08     9.93     0.43     0.39     2.414     0.009     0.010     0.00095     0.00004     0.00004
11518492 4518  81  0.06 0.05     1.35     0.13     0.13     9.52     0.36     0.37     2.611     0.010     0.010     0.00157     0.00005     0.00005
11413158 4887  81  0.07 0.05     2.56     0.32     0.30    12.37     0.51     0.60     2.661     0.014     0.016     0.00136     0.00004     0.00004
11465784 4619  85 -0.04 0.06     1.02     0.12     0.10    10.14     0.46     0.39     2.434     0.011     0.010     0.00097     0.00003     0.00003
11569659 4744  95 -0.27 0.06     0.99     0.12     0.11    10.28     0.46     0.39     2.409     0.017     0.016     0.00091     0.00003     0.00003
11362947 5001  89 -0.12 0.06     2.17     0.20     0.30     9.94     0.40     0.54     2.774     0.012     0.011     0.00220     0.00007     0.00008
11519735 4325  75  0.22 0.05     1.25     0.17     0.15    13.04     0.69     0.62     2.304     0.016     0.016     0.00056     0.00002     0.00002
11519991 4950  89 -0.13 0.06     1.82     0.22     0.19     7.90     0.35     0.32     2.904     0.013     0.013     0.00370     0.00011     0.00011
11415370 4758  86 -0.04 0.06     1.28     0.11     0.22    10.69     0.33     0.75     2.486     0.012     0.015     0.00105     0.00004     0.00003
11519450 4716  89 -0.14 0.06     1.33     0.13     0.12     8.06     0.31     0.30     2.750     0.011     0.011     0.00255     0.00007     0.00007
11623012 4772  89 -0.12 0.06     1.15     0.15     0.15    10.48     0.51     0.54     2.457     0.015     0.015     0.00100     0.00003     0.00003
11621486 4612  97 -0.33 0.07     1.27     0.15     0.15    11.06     0.55     0.56     2.453     0.013     0.014     0.00094     0.00004     0.00003
11623195 4612  85 -0.04 0.06     1.23     0.23     0.21    10.81     0.69     0.69     2.461     0.023     0.024     0.00098     0.00003     0.00003
11622144 4757  78  0.13 0.05     1.66     0.22     0.19    11.85     0.60     0.57     2.511     0.013     0.014     0.00100     0.00004     0.00004
11521155 4812  84 -0.00 0.05     1.40     0.10     0.27    10.85     0.28     0.93     2.511     0.012     0.017     0.00110     0.00006     0.00004
11521352 4823  87 -0.07 0.06     1.32     0.34     0.28     6.53     0.74     0.68     2.928     0.012     0.012     0.00474     0.00048     0.00047
11572172 4542  89 -0.13 0.06     1.00     0.12     0.09    10.56     0.47     0.35     2.393     0.013     0.012     0.00085     0.00002     0.00003
11521197 4748  85 -0.03 0.06     1.77     0.18     0.17     9.50     0.37     0.38     2.731     0.012     0.012     0.00207     0.00006     0.00006
11468340 4732  86 -0.05 0.06     1.19     0.30     0.25     9.94     1.07     0.87     2.518     0.017     0.016     0.00121     0.00007     0.00008
11415994 4627  99 -0.38 0.07     1.14     0.32     0.25    11.95     1.29     1.04     2.342     0.023     0.023     0.00067     0.00006     0.00006
11674666 4770  91 -0.19 0.06     1.05     0.13     0.09    10.59     0.51     0.41     2.411     0.012     0.011     0.00089     0.00003     0.00003
11673900 4690  83  0.02 0.05     1.48     0.12     0.16    10.93     0.36     0.50     2.530     0.010     0.010     0.00113     0.00004     0.00003
11674692 4916  73  0.26 0.05     2.30     0.15     0.27     9.58     0.24     0.46     2.836     0.009     0.011     0.00263     0.00007     0.00007
11775398 4576  84  0.01 0.05     0.98     0.15     0.09    10.13     0.58     0.43     2.419     0.016     0.012     0.00094     0.00003     0.00003
11775511 4509  96 -0.31 0.07     1.08     0.12     0.11     8.96     0.37     0.38     2.567     0.011     0.011     0.00151     0.00005     0.00005
11090395 4721  91 -0.18 0.06     1.32     0.25     0.22    11.09     0.73     0.71     2.469     0.023     0.026     0.00097     0.00003     0.00003
11037290 4585  79  0.11 0.05     1.53     0.16     0.15    11.28     0.43     0.42     2.519     0.012     0.013     0.00107     0.00003     0.00003
11037219 4875  75  0.21 0.05     2.35     0.25     0.31     8.41     0.34     0.40     2.957     0.018     0.019     0.00394     0.00011     0.00011
11090673 4625  95 -0.28 0.07     1.50     0.81     0.56    15.58     3.91     2.97     2.230     0.037     0.040     0.00040     0.00010     0.00009
11037292 4375 110 -0.66 0.08     1.11     0.14     0.11    15.17     0.73     0.65     2.123     0.012     0.012     0.00032     0.00001     0.00001
11251136 4491  81  0.07 0.05     1.69     0.19     0.19    14.40     0.62     0.62     2.348     0.012     0.012     0.00056     0.00002     0.00002
11197101 4632  98 -0.35 0.07     0.86     0.07     0.04    10.24     0.30     0.23     2.359     0.012     0.011     0.00081     0.00003     0.00003
11250488 4516  89 -0.12 0.06     1.60     0.17     0.15    15.20     0.62     0.60     2.277     0.011     0.011     0.00045     0.00001     0.00001
11250341 4515  90 -0.17 0.06     1.25     0.21     0.20     9.53     0.56     0.57     2.578     0.020     0.022     0.00145     0.00004     0.00004
11196963 4516  93 -0.24 0.06     0.88     0.09     0.06    11.39     0.40     0.31     2.276     0.013     0.011     0.00060     0.00002     0.00002
11252233 4512  82  0.05 0.05     1.20     0.13     0.12    11.63     0.51     0.50     2.386     0.011     0.011     0.00076     0.00003     0.00003
11251837 4446  77  0.17 0.05     1.14     0.15     0.14    12.04     0.58     0.57     2.334     0.014     0.014     0.00065     0.00002     0.00002
11357931 4697  88 -0.12 0.06     1.27     0.13     0.12    11.06     0.47     0.46     2.455     0.011     0.011     0.00094     0.00003     0.00003
11197457 4624  85 -0.02 0.06     1.23     0.15     0.15    10.41     0.49     0.54     2.492     0.012     0.013     0.00109     0.00004     0.00004
11145563 4730  96 -0.31 0.07     1.02     0.12     0.11    10.79     0.52     0.48     2.381     0.013     0.013     0.00081     0.00003     0.00003
11146230 4881  96 -0.31 0.07     0.93     0.10     0.10     9.59     0.43     0.42     2.443     0.016     0.017     0.00105     0.00003     0.00003
10983401 4926  77  0.17 0.05     2.03     0.32     0.22     8.61     0.48     0.38     2.879     0.016     0.016     0.00320     0.00009     0.00009
11146152 4504  75  0.21 0.05     1.51     0.16     0.14    12.94     0.54     0.51     2.392     0.011     0.011     0.00070     0.00002     0.00002
11145672 4964  88 -0.09 0.06     2.04     0.24     0.23    10.68     0.52     0.51     2.691     0.010     0.012     0.00168     0.00006     0.00006
11359175 4622  85 -0.02 0.06     1.12     0.15     0.14    10.52     0.52     0.50     2.441     0.017     0.017     0.00096     0.00003     0.00003
11358755 4484  85 -0.02 0.06     1.49     0.15     0.15    11.91     0.50     0.50     2.458     0.010     0.010     0.00088     0.00003     0.00003
11358669 4634  79  0.12 0.05     1.07     0.20     0.13     6.45     0.42     0.27     2.850     0.024     0.020     0.00398     0.00013     0.00012
11252437 4484  80  0.10 0.05     1.06     0.14     0.11    11.84     0.61     0.49     2.316     0.014     0.012     0.00064     0.00002     0.00002
11305250 4950  86 -0.06 0.06     2.24     0.23     0.20     9.02     0.32     0.35     2.880     0.011     0.012     0.00308     0.00008     0.00008
11358607 4743  92 -0.21 0.06     1.10     0.13     0.12    10.57     0.49     0.49     2.432     0.012     0.012     0.00093     0.00003     0.00003
11147717 4589  99 -0.37 0.07     1.05     0.17     0.14    13.45     0.76     0.68     2.201     0.020     0.018     0.00043     0.00002     0.00002
11147596 4278  74  0.24 0.05     1.47     0.18     0.18    15.67     0.74     0.75     2.212     0.015     0.016     0.00038     0.00001     0.00001
11146647 4469  84 -0.01 0.06 -9999.00 -9999.00 -9999.00 -9999.00 -9999.00 -9999.00 -9999.000 -9999.000 -9999.000 -9999.00000 -9999.00000 -9999.00000
11199105 4406  73  0.27 0.04     1.14     0.20     0.15    11.35     0.71     0.57     2.384     0.022     0.019     0.00078     0.00003     0.00003
11199783 4672  81  0.08 0.05     1.55     0.14     0.19    10.97     0.33     0.63     2.550     0.011     0.011     0.00119     0.00005     0.00004
11252706 4731  85 -0.04 0.06     1.43     0.10     0.14    10.88     0.28     0.43     2.519     0.010     0.010     0.00111     0.00003     0.00003
11360886 4756  87 -0.07 0.06     2.35     0.26     0.23    13.43     0.57     0.53     2.551     0.014     0.012     0.00097     0.00003     0.00003
11413138 4471  79  0.12 0.05     1.52     0.19     0.16    10.88     0.54     0.50     2.545     0.014     0.014     0.00118     0.00004     0.00004
11200573 4544  84 -0.01 0.06     1.07     0.15     0.12    10.63     0.57     0.50     2.417     0.015     0.013     0.00089     0.00003     0.00003
11307599 4800  96 -0.30 0.07     1.21     0.20     0.18    10.83     0.78     0.72     2.452     0.015     0.015     0.00096     0.00006     0.00006
11308784 4600  93 -0.24 0.06     1.30     0.12     0.12     8.55     0.33     0.33     2.687     0.010     0.010     0.00207     0.00007     0.00006
