# Corrected
# names=['KIC', 'Teff2', 'e_Teff2', '[M/H]2', 'e_[M/H]2', 'M2', 'E_M2', 'e_M2', 'R2', 'E_R2', 'e_R2', 'log.g2', 'E_log.g2', 'e_log.g2', 'rho2', 'E_rho2', 'e_rho2']
11753211 4829  90 -0.19 0.06     1.30     0.18     0.15    11.20     0.60     0.54     2.455     0.014     0.015     0.00093     0.00003     0.00003
11753439 4568  88 -0.10 0.06     1.23     0.17     0.15     8.94     0.48     0.46     2.625     0.015     0.014     0.00172     0.00007     0.00007
11752396 4626  92 -0.22 0.06     1.43     0.27     0.26    11.81     0.76     0.78     2.449     0.022     0.024     0.00087     0.00003     0.00003
11752358 4750 116 -0.92 0.08     1.16     0.13     0.12     7.89     0.35     0.36     2.709     0.013     0.013     0.00237     0.00008     0.00008
11752707 4506 101 -0.45 0.07     1.11     0.18     0.17    14.39     0.87     0.83     2.164     0.019     0.019     0.00037     0.00001     0.00002
11802908 4680  80  0.14 0.05     1.36     0.14     0.13     6.73     0.28     0.28     2.914     0.010     0.010     0.00446     0.00015     0.00015
12003253 4681  91 -0.20 0.06     1.16     0.15     0.13    11.25     0.55     0.52     2.399     0.014     0.015     0.00081     0.00003     0.00003
11953581 4585  72  0.41 0.04     1.33     0.22     0.36    11.15     0.63     1.13     2.465     0.025     0.037     0.00096     0.00003     0.00003
11853719 4584  79  0.20 0.05     1.00     0.17     0.11    10.43     0.64     0.47     2.407     0.016     0.013     0.00089     0.00003     0.00003
11802037 4916 100 -0.50 0.07     0.98     0.09     0.08    10.50     0.45     0.40     2.386     0.010     0.011     0.00084     0.00003     0.00003
11752118 4526  93 -0.24 0.06     1.15     0.13     0.14    10.33     0.43     0.49     2.468     0.013     0.015     0.00104     0.00003     0.00003
11649869 4760 110 -0.78 0.08 -9999.00 -9999.00 -9999.00 -9999.00 -9999.00 -9999.00 -9999.000 -9999.000 -9999.000 -9999.00000 -9999.00000 -9999.00000
11650219 4716  91 -0.21 0.06     1.05     0.12     0.10    10.69     0.53     0.43     2.401     0.012     0.013     0.00086     0.00003     0.00003
11250010 4570  69  0.49 0.04     1.63     0.22     0.14    11.88     0.62     0.35     2.499     0.016     0.014     0.00097     0.00003     0.00003
11250152 4569  93 -0.23 0.06     1.28     0.15     0.13    12.27     0.54     0.50     2.368     0.013     0.014     0.00069     0.00002     0.00002
11250139 4552 101 -0.46 0.07     1.00     0.14     0.11     9.54     0.49     0.42     2.478     0.017     0.016     0.00115     0.00003     0.00003
11355933 4648  80  0.14 0.05     1.48     0.17     0.15    11.39     0.54     0.50     2.494     0.012     0.012     0.00100     0.00004     0.00004
11563791 4782 131 -1.36 0.10     1.05     0.10     0.10     9.20     0.38     0.37     2.533     0.012     0.012     0.00135     0.00004     0.00005
11615224 4596  86 -0.03 0.06     0.95     0.08     0.06    10.30     0.37     0.31     2.394     0.013     0.012     0.00088     0.00003     0.00003
11615617 4876  75  0.26 0.05     2.15     0.25     0.21     8.43     0.35     0.33     2.921     0.013     0.013     0.00360     0.00010     0.00009
11615498 4844  81  0.07 0.05     2.02     0.18     0.33    10.07     0.38     0.66     2.735     0.015     0.020     0.00198     0.00008     0.00007
11512096 4694 101 -0.49 0.07     0.90     0.11     0.06     9.95     0.48     0.26     2.398     0.012     0.010     0.00091     0.00003     0.00003
11564307 4690  85 -0.01 0.06     1.42     0.28     0.26    11.71     0.83     0.81     2.454     0.022     0.023     0.00089     0.00004     0.00003
11668246 4594  75  0.31 0.05     1.42     0.21     0.19    11.23     0.58     0.54     2.489     0.018     0.023     0.00100     0.00003     0.00003
11668036 4751  82  0.08 0.05     1.49     0.17     0.11    11.14     0.57     0.31     2.517     0.012     0.012     0.00107     0.00003     0.00004
11667928 4632  92 -0.22 0.06     1.10     0.16     0.14    11.19     0.74     0.67     2.382     0.012     0.011     0.00079     0.00004     0.00005
11564787 4547  72  0.41 0.04     1.30     0.39     0.39    12.43     1.27     1.37     2.361     0.036     0.040     0.00068     0.00002     0.00002
11667799 4611  76  0.26 0.05     1.91     0.19     0.19    11.53     0.49     0.45     2.594     0.011     0.011     0.00124     0.00004     0.00003
11408704 4587  80  0.14 0.05 -9999.00 -9999.00 -9999.00 -9999.00 -9999.00 -9999.00 -9999.000 -9999.000 -9999.000 -9999.00000 -9999.00000 -9999.00000
11409529 4537  70  0.47 0.04     1.36     0.11     0.24    11.47     0.24     0.88     2.454     0.013     0.022     0.00092     0.00003     0.00003
11357004 4558  92 -0.22 0.06     1.25     0.18     0.16    13.32     0.68     0.65     2.285     0.017     0.018     0.00053     0.00002     0.00001
11513798 4586  74  0.33 0.05     1.20     0.12     0.11     6.82     0.26     0.25     2.851     0.010     0.011     0.00379     0.00010     0.00010
11461138 4532  70  0.47 0.04     1.12     0.14     0.13    10.98     0.47     0.53     2.406     0.013     0.010     0.00085     0.00003     0.00002
11617622 4609  81  0.12 0.05     1.13     0.13     0.12    11.12     0.55     0.51     2.398     0.012     0.011     0.00082     0.00003     0.00003
11618043 4084  74  0.39 0.05     1.05     0.30     0.11    25.49     2.48     1.16     1.653     0.025     0.018     0.00006     0.00000     0.00000
11618522 4781  76  0.24 0.05     1.99     0.12     0.32    10.79     0.27     0.75     2.666     0.013     0.012     0.00160     0.00006     0.00005
11669113 4469  88 -0.06 0.06     1.34     0.14     0.14    14.20     0.58     0.60     2.261     0.012     0.013     0.00047     0.00001     0.00001
11617501 4559  86 -0.04 0.06 -9999.00 -9999.00 -9999.00 -9999.00 -9999.00 -9999.00 -9999.000 -9999.000 -9999.000 -9999.00000 -9999.00000 -9999.00000
11410217 4864  78  0.19 0.05     1.40     0.29     0.27     4.61     0.43     0.43     3.258     0.010     0.010     0.01433     0.00145     0.00123
11514322 4658  79  0.18 0.05     1.62     0.18     0.16     9.69     0.43     0.41     2.676     0.012     0.012     0.00178     0.00006     0.00006
11410549 4663  80  0.14 0.05     1.34     0.20     0.18    11.28     0.63     0.62     2.461     0.017     0.017     0.00093     0.00003     0.00003
11357686 4542  86 -0.03 0.06     1.10     0.14     0.12     8.34     0.42     0.39     2.635     0.013     0.012     0.00189     0.00007     0.00007
11410622 4857  91 -0.22 0.06     1.32     0.13     0.12     5.45     0.21     0.21     3.084     0.011     0.011     0.00812     0.00022     0.00022
11463411 4890  87 -0.10 0.06     2.67     0.32     0.26    13.34     0.55     0.57     2.617     0.013     0.014     0.00113     0.00003     0.00003
11462972 4659  80  0.15 0.05     1.49     0.12     0.19    10.98     0.34     0.55     2.530     0.012     0.015     0.00113     0.00004     0.00003
11515377 4818  89 -0.15 0.06     1.24     0.15     0.14     4.69     0.24     0.23     3.189     0.010     0.010     0.01204     0.00050     0.00051
11463450 4545  66  0.61 0.04 -9999.00 -9999.00 -9999.00 -9999.00 -9999.00 -9999.00 -9999.000 -9999.000 -9999.000 -9999.00000 -9999.00000 -9999.00000
11619724 4608  84  0.04 0.05     2.73     0.35     0.37    19.92     0.99     1.00     2.273     0.016     0.018     0.00034     0.00001     0.00001
11721438 4885  76  0.22 0.05     2.01     0.25     0.22     7.86     0.39     0.34     2.948     0.014     0.014     0.00411     0.00013     0.00013
11669622 4810  92 -0.25 0.06     1.35     0.33     0.30    11.52     0.97     0.98     2.445     0.029     0.031     0.00088     0.00003     0.00003
11720493 4649  87 -0.07 0.06     1.18     0.14     0.12    11.02     0.53     0.51     2.426     0.011     0.011     0.00088     0.00003     0.00003
11670367 4544  80  0.16 0.05     1.07     0.16     0.11    11.09     0.60     0.47     2.379     0.017     0.014     0.00079     0.00002     0.00003
11567572 4730  72  0.37 0.04     2.02     0.20     0.34    10.87     0.42     0.75     2.669     0.019     0.019     0.00159     0.00006     0.00006
11568605 4600  79  0.20 0.05     1.64     0.17     0.15    10.86     0.41     0.43     2.580     0.011     0.011     0.00128     0.00004     0.00004
11517524 4655  76  0.26 0.05     1.39     0.15     0.14     6.88     0.27     0.28     2.907     0.012     0.013     0.00428     0.00012     0.00011
11567563 4591  82  0.10 0.05     1.64     0.28     0.21    11.60     0.72     0.61     2.526     0.020     0.020     0.00105     0.00004     0.00004
11412190 4757  93 -0.27 0.06     0.94     0.08     0.08     9.92     0.42     0.39     2.415     0.010     0.010     0.00095     0.00004     0.00004
11518492 4591  81  0.11 0.05     1.38     0.13     0.12     9.61     0.38     0.37     2.613     0.010     0.010     0.00156     0.00005     0.00005
11413158 4862  81  0.08 0.05     2.53     0.29     0.30    12.31     0.50     0.57     2.660     0.013     0.015     0.00136     0.00004     0.00003
11465784 4665  85 -0.02 0.06     1.03     0.12     0.10    10.19     0.46     0.40     2.436     0.011     0.010     0.00097     0.00003     0.00003
11569659 4757  95 -0.32 0.06     1.00     0.12     0.12    10.29     0.47     0.41     2.409     0.017     0.017     0.00091     0.00003     0.00003
11362947 4946  89 -0.17 0.06     2.07     0.19     0.26     9.79     0.38     0.50     2.771     0.012     0.012     0.00221     0.00007     0.00008
11519735 4449  75  0.33 0.05     1.34     0.20     0.19    13.40     0.77     0.74     2.312     0.015     0.016     0.00056     0.00002     0.00002
11519991 4908  89 -0.17 0.06     1.80     0.21     0.21     7.86     0.34     0.35     2.902     0.012     0.013     0.00371     0.00011     0.00011
11415370 4767  86 -0.04 0.06     1.28     0.11     0.22    10.69     0.33     0.75     2.487     0.012     0.015     0.00105     0.00004     0.00003
11519450 4736  89 -0.16 0.06     1.34     0.13     0.12     8.07     0.31     0.29     2.750     0.011     0.010     0.00255     0.00007     0.00007
11623012 4778  89 -0.14 0.06     1.15     0.15     0.15    10.48     0.51     0.52     2.458     0.014     0.015     0.00100     0.00003     0.00003
11621486 4659  97 -0.37 0.07     1.28     0.16     0.14    11.10     0.56     0.53     2.455     0.013     0.013     0.00094     0.00004     0.00003
11623195 4660  85 -0.02 0.06     1.28     0.23     0.22    10.93     0.67     0.72     2.466     0.023     0.024     0.00098     0.00003     0.00003
11622144 4766  78  0.17 0.05     1.67     0.22     0.19    11.87     0.58     0.55     2.512     0.013     0.013     0.00100     0.00004     0.00004
11521155 4807  84  0.00 0.05     1.40     0.10     0.27    10.85     0.27     0.94     2.511     0.012     0.017     0.00110     0.00006     0.00004
11521352 4815  87 -0.09 0.06     1.29     0.32     0.27     6.46     0.72     0.66     2.928     0.011     0.012     0.00478     0.00047     0.00046
11572172 4608  89 -0.12 0.06     1.04     0.11     0.10    10.68     0.44     0.39     2.397     0.013     0.013     0.00085     0.00003     0.00003
11521197 4760  85 -0.03 0.06     1.78     0.18     0.18     9.51     0.37     0.37     2.731     0.011     0.012     0.00207     0.00006     0.00006
11468340 4748  86 -0.05 0.06     1.20     0.31     0.26     9.97     1.05     0.92     2.519     0.017     0.017     0.00121     0.00008     0.00008
11415994 4671  99 -0.43 0.07     1.18     0.33     0.28    12.10     1.29     1.14     2.345     0.023     0.024     0.00067     0.00006     0.00006
11674666 4776  91 -0.22 0.06     1.06     0.13     0.09    10.63     0.52     0.42     2.412     0.013     0.012     0.00089     0.00003     0.00003
11673900 4717  83  0.04 0.05     1.50     0.11     0.13    10.95     0.37     0.40     2.531     0.010     0.010     0.00113     0.00003     0.00003
11674692 4883  73  0.32 0.05     2.29     0.15     0.30     9.56     0.25     0.51     2.834     0.010     0.011     0.00263     0.00007     0.00007
11775398 4633  84  0.04 0.05     0.99     0.15     0.09    10.17     0.56     0.41     2.422     0.015     0.012     0.00094     0.00003     0.00003
11775511 4584  96 -0.34 0.07     1.11     0.11     0.12     9.03     0.36     0.38     2.569     0.011     0.012     0.00150     0.00005     0.00005
11090395 4740  91 -0.20 0.06     1.32     0.26     0.22    11.09     0.75     0.69     2.469     0.024     0.025     0.00097     0.00003     0.00003
11037290 4640  79  0.17 0.05     1.56     0.16     0.13    11.35     0.44     0.38     2.522     0.012     0.012     0.00107     0.00003     0.00003
11037219 4853  75  0.26 0.05     2.29     0.30     0.26     8.37     0.35     0.37     2.956     0.017     0.020     0.00394     0.00011     0.00011
11090673 4669  95 -0.32 0.07     1.64     0.86     0.65    16.22     3.88     3.43     2.233     0.038     0.040     0.00039     0.00010     0.00009
11037292 4486 110 -0.72 0.08     1.15     0.13     0.12    15.33     0.72     0.66     2.126     0.011     0.011     0.00032     0.00001     0.00001
11251136 4571  81  0.13 0.05     1.73     0.20     0.18    14.54     0.68     0.64     2.351     0.012     0.012     0.00056     0.00002     0.00002
11197101 4674  98 -0.40 0.07     0.86     0.09     0.04    10.23     0.36     0.24     2.360     0.012     0.011     0.00081     0.00003     0.00003
11250488 4589  89 -0.11 0.06     1.63     0.18     0.17    15.32     0.65     0.64     2.279     0.011     0.012     0.00045     0.00001     0.00001
11250341 4589  90 -0.16 0.06     1.32     0.21     0.19     9.69     0.53     0.53     2.585     0.019     0.021     0.00145     0.00004     0.00004
11196963 4589  93 -0.25 0.06     0.90     0.11     0.06    11.43     0.47     0.31     2.278     0.015     0.012     0.00060     0.00002     0.00002
11252233 4587  82  0.09 0.05     1.22     0.14     0.13    11.70     0.54     0.54     2.389     0.011     0.011     0.00076     0.00003     0.00003
11251837 4538  77  0.25 0.05     1.17     0.16     0.15    12.16     0.62     0.64     2.337     0.015     0.014     0.00065     0.00002     0.00002
11357931 4723  88 -0.12 0.06     1.28     0.13     0.13    11.09     0.47     0.46     2.456     0.011     0.011     0.00094     0.00003     0.00003
11197457 4668  85  0.00 0.06     1.27     0.13     0.18    10.58     0.36     0.66     2.494     0.012     0.014     0.00109     0.00004     0.00003
11145563 4746  96 -0.37 0.07     1.02     0.13     0.11    10.81     0.53     0.50     2.381     0.013     0.014     0.00081     0.00003     0.00003
11146230 4857  96 -0.38 0.07     0.93     0.09     0.11     9.58     0.41     0.41     2.442     0.015     0.016     0.00105     0.00003     0.00003
10983401 4891  77  0.20 0.05     2.00     0.34     0.21     8.55     0.52     0.37     2.876     0.016     0.015     0.00320     0.00009     0.00009
11146152 4580  75  0.29 0.05     1.54     0.17     0.16    13.04     0.59     0.56     2.395     0.011     0.011     0.00069     0.00002     0.00002
11145672 4918  88 -0.13 0.06     2.01     0.20     0.26    10.61     0.47     0.59     2.688     0.011     0.012     0.00168     0.00006     0.00006
11359175 4667  85 -0.00 0.06     1.13     0.16     0.15    10.56     0.53     0.52     2.443     0.016     0.017     0.00096     0.00003     0.00003
11358755 4566  85  0.01 0.06     1.52     0.18     0.16    12.00     0.56     0.53     2.460     0.010     0.011     0.00088     0.00003     0.00003
11358669 4676  79  0.17 0.05     1.15     0.22     0.18     6.62     0.43     0.36     2.858     0.025     0.021     0.00398     0.00013     0.00013
11252437 4565  80  0.17 0.05     1.07     0.16     0.12    11.88     0.67     0.52     2.318     0.015     0.012     0.00064     0.00002     0.00002
11305250 4908  86 -0.08 0.06     2.19     0.21     0.19     8.94     0.35     0.33     2.878     0.011     0.011     0.00309     0.00008     0.00008
11358607 4756  92 -0.25 0.06     1.11     0.12     0.12    10.58     0.48     0.48     2.433     0.012     0.012     0.00094     0.00003     0.00003
11147717 4643  99 -0.42 0.07     1.07     0.17     0.15    13.55     0.80     0.70     2.204     0.019     0.019     0.00043     0.00002     0.00002
11147596 4415  74  0.35 0.05     1.57     0.21     0.20    16.10     0.82     0.83     2.221     0.015     0.015     0.00038     0.00001     0.00001
11146647 4555  84  0.03 0.06 -9999.00 -9999.00 -9999.00 -9999.00 -9999.00 -9999.00 -9999.000 -9999.000 -9999.000 -9999.00000 -9999.00000 -9999.00000
11199105 4508  73  0.38 0.04     1.23     0.25     0.23    11.65     0.83     0.81     2.394     0.024     0.024     0.00077     0.00003     0.00003
11199783 4704  81  0.12 0.05     1.58     0.12     0.19    11.02     0.34     0.60     2.552     0.011     0.011     0.00119     0.00005     0.00004
11252706 4748  85 -0.03 0.06     1.44     0.09     0.12    10.90     0.29     0.37     2.519     0.009     0.010     0.00111     0.00003     0.00003
11360886 4766  87 -0.08 0.06     2.37     0.25     0.24    13.44     0.57     0.52     2.552     0.013     0.013     0.00097     0.00003     0.00003
11413138 4556  79  0.19 0.05     1.61     0.19     0.18    11.14     0.53     0.53     2.552     0.014     0.014     0.00117     0.00004     0.00004
11200573 4610  84  0.02 0.06     1.10     0.15     0.13    10.71     0.59     0.50     2.419     0.015     0.014     0.00089     0.00003     0.00003
11307599 4798  96 -0.36 0.07     1.21     0.21     0.18    10.82     0.82     0.74     2.452     0.015     0.015     0.00096     0.00006     0.00006
11308784 4651  93 -0.26 0.06     1.31     0.12     0.12     8.59     0.31     0.32     2.688     0.010     0.010     0.00207     0.00006     0.00006
