11512096 J19363786+4927107 294.158 49.453 81.971 13.482  5161   112  4918   102  4.08 0.10  31.58  0.77 PUBLIC
11564307 J19374466+4930277 294.436 49.508 82.104 13.344  5005    83  4760    75  4.02 0.10  36.15  1.67 PUBLIC
11668246 J19402209+4945042 295.092 49.751 82.523 13.073  4997    83  4746    75  4.27 0.09  39.30  1.84 KASC,PUBLIC
11668036 J19395636+4945522 294.985 49.764 82.503 13.141  5082    87  4870    80  4.43 0.12  41.51  1.13 PUBLIC
11667928 J19394196+4947514 294.925 49.798 82.516 13.190  4983    85  4782    79  3.78 0.15  30.77  0.74 PUBLIC
11564787 J19383501+4933052 294.646 49.551 82.207 13.242  4913    78  4656    70  3.51 0.07  29.37  2.00 KASC,PUBLIC
11667799 J19392877+4944290 294.870 49.741 82.448 13.197  4846    81  4651    75  4.75 0.09  50.33  1.25 PUBLIC
11408704 J19384199+4912464 294.675 49.213 81.904 13.074  4985    83  4745    76  3.99 0.09  27.02  1.54 PUBLIC
11409529 J19401335+4914581 295.056 49.249 82.052 12.868  4838    80  4631    73  4.11 0.10  36.41  1.26 KASC,PUBLIC
11357004 J19400222+4907463 295.009 49.130 81.929 12.841  4795    84  4570    76  3.10 0.06  24.90  0.95 PUBLIC,LUMINOUS_RGB
11513798 J19393990+4924073 294.916 49.402 82.150 13.018  4869    76  4749    73  8.30 0.16  91.02  2.05 PUBLIC
11461138 J19390453+4921175 294.769 49.355 82.063 13.082  4772    75  4583    70  3.94 0.07  33.17  0.75 PUBLIC
11617622 J19404506+4940333 295.188 49.676 82.483 12.984  4936    82  4719    75  3.87 0.09  32.13  0.83 KASC,PUBLIC
11618043 J19412968+4938155 295.374 49.638 82.504 12.859  4368    58  4198    53  1.08 0.04   6.09  0.34 KASC,PUBLIC
