elemZ,[Fe/H]sun by mass (Asplund09),[X/Fe]sun by mass(Neutral),[X/Fe]sun by mass(Ionized),paperName
22,-0.05,-30.0,-0.044,Bensby-05
22,-0.06,-30.0,0.026,Bensby-05
22,-0.28,-30.0,0.026,Bensby-05
22,0.37,-30.0,0.056,Bensby-05
22,-0.02,-30.0,0.056,Bensby-05
22,-0.32,-30.0,0.106,Bensby-05
22,-0.53,-30.0,0.146,Bensby-05
22,-0.42,-30.0,0.266,Bensby-05
22,-0.11,-30.0,0.096,Bensby-05
22,-0.45,-30.0,0.266,Bensby-05
22,0.05,-30.0,-0.054,Bensby-05
22,-0.07,-30.0,0.066,Bensby-05
24,-0.2,-30.0,-0.008,Bensby-05
24,-0.36,-30.0,0.002,Bensby-05
24,-0.28,-30.0,-0.018,Bensby-05
24,-0.11,-30.0,-0.018,Bensby-05
24,-0.34,-30.0,0.022,Bensby-05
24,0.17,-30.0,-0.168,Bensby-05
24,-0.17,-30.0,0.012,Bensby-05
24,-0.53,-30.0,-0.028,Bensby-05
24,-0.52,-30.0,0.522,Bensby-05
24,-0.41,-30.0,0.412,Bensby-05
24,-0.32,-30.0,-0.018,Bensby-05
24,-0.71,-30.0,0.032,Bensby-05
24,-0.52,-30.0,0.042,Bensby-05
24,-0.26,-30.0,0.012,Bensby-05
24,-0.61,-30.0,0.022,Bensby-05
24,-0.37,-30.0,0.012,Bensby-05
24,-0.07,-30.0,0.042,Bensby-05
24,-0.67,-30.0,0.012,Bensby-05
24,-0.63,-30.0,0.022,Bensby-05
24,-0.91,-30.0,0.012,Bensby-05
24,-0.28,-30.0,0.012,Bensby-05
24,-0.45,-30.0,0.022,Bensby-05
24,-0.05,-30.0,0.082,Bensby-05
24,-0.06,-30.0,0.012,Bensby-05
24,-0.28,-30.0,0.012,Bensby-05
24,0.37,-30.0,0.012,Bensby-05
24,-0.02,-30.0,-0.008,Bensby-05
24,-0.32,-30.0,-0.008,Bensby-05
24,-0.53,-30.0,0.012,Bensby-05
24,-0.42,-30.0,0.012,Bensby-05
24,-0.11,-30.0,0.052,Bensby-05
24,-0.45,-30.0,0.042,Bensby-05
24,0.05,-30.0,0.002,Bensby-05
24,-0.07,-30.0,-0.048,Bensby-05
