  ele   Z    A    013a000     015a000     020a000     025a000     030a000     040a000     060a000     080a000     120a000
  Rb   37    0  1.0038E+00  9.8786E-01  9.9724E-01  9.9900E-01  9.7785E-01  9.9937E-01  1.0022E+00  1.0047E+00  9.8737E-01
  Sr   38    0  1.0430E+00  1.0561E+00  1.1294E+00  1.1899E+00  9.7787E-01  9.9938E-01  1.0022E+00  1.0047E+00  9.8737E-01
  Y    39    0  1.0053E+00  1.0071E+00  1.0278E+00  1.0611E+00  9.7783E-01  9.9938E-01  1.0022E+00  1.0047E+00  9.8733E-01
  Zr   40    0  9.6561E-01  1.0123E+00  9.7779E-01  1.0001E+00  9.7788E-01  9.9937E-01  1.0022E+00  1.0047E+00  9.8738E-01
  Nb   41    0  9.2574E-01  8.9513E-01  9.0598E-01  8.9753E-01  9.7788E-01  9.9936E-01  1.0022E+00  1.0047E+00  9.8736E-01
  Mo   42    0  1.1873E+00  1.1972E+00  1.2204E+00  1.2398E+00  9.7785E-01  9.9936E-01  1.0022E+00  1.0047E+00  9.8736E-01
  Xe   54    0  9.6230E-01  9.3785E-01  9.4961E-01  9.3926E-01  9.7785E-01  9.9936E-01  1.0022E+00  1.0047E+00  9.8737E-01
  Cs   55    0  9.1372E-01  8.8294E-01  8.7801E-01  8.6117E-01  9.7783E-01  9.9941E-01  1.0022E+00  1.0048E+00  9.8735E-01
  Ba   56    0  9.8362E-01  9.6786E-01  1.0171E+00  1.0282E+00  9.7785E-01  9.9936E-01  1.0022E+00  1.0047E+00  9.8737E-01
  La   57    0  9.7181E-01  9.5147E-01  9.8483E-01  9.8360E-01  9.7786E-01  9.9939E-01  1.0022E+00  1.0047E+00  9.8734E-01
  Ce   58    0  9.7203E-01  9.5156E-01  9.7710E-01  9.7319E-01  9.7788E-01  9.9937E-01  1.0022E+00  1.0047E+00  9.8737E-01
  Pr   59    0  9.4961E-01  9.2881E-01  9.2207E-01  9.0769E-01  9.7786E-01  9.9938E-01  1.0022E+00  1.0047E+00  9.8737E-01
  Nd   60    0  9.9284E-01  9.9738E-01  1.0022E+00  1.0117E+00  9.7786E-01  9.9937E-01  1.0022E+00  1.0047E+00  9.8736E-01
  Hg   80    0  9.8364E-01  9.6105E-01  1.0055E+00  1.0049E+00  9.7787E-01  9.9937E-01  1.0022E+00  1.0047E+00  9.8737E-01
  Tl   81    0  9.5879E-01  9.2988E-01  9.7129E-01  9.6744E-01  9.7787E-01  9.9937E-01  1.0022E+00  1.0047E+00  9.8736E-01
  Pb   82    0  9.7316E-01  9.5171E-01  9.8434E-01  9.8248E-01  9.7787E-01  9.9938E-01  1.0022E+00  1.0047E+00  9.8736E-01
  Bi   83    0  9.6224E-01  9.3289E-01  9.5901E-01  9.4680E-01  9.7786E-01  9.9937E-01  1.0022E+00  1.0047E+00  9.8736E-01
  ele   Z    A    013d150     015d150     020d150     025d150     030d150     040d150     060d150     080d150     120d150
  H     1    0  5.8770E-01  5.4965E-01  5.4123E-01  5.1056E-01  9.0573E-01  9.4549E-01  9.5294E-01  9.3848E-01  7.3394E-01
  He    2    0  1.4560E+00  1.4158E+00  1.3485E+00  1.2795E+00  1.2985E+00  1.1723E+00  1.1488E+00  1.1945E+00  1.8421E+00
  Li    3    0  5.1631E-03  7.0849E-03  1.6318E-03  1.2978E-03  9.1956E-04  2.0716E-01  5.8184E-02  1.5717E-02  3.0723E-03
  Be    4    0  1.1771E-04  2.8074E-04  1.3427E-04  1.6958E-04  5.5331E-04  5.0320E-05  3.4076E-05  2.9776E-05  1.0892E-04
  B     5    0  9.3407E-03  1.2109E-02  5.7900E-03  4.2496E-03  4.1283E-03  6.4699E-04  6.2909E-04  1.1249E-03  4.5991E-03
  C     6    0  5.6565E+03  6.4852E+03  7.1231E+03  6.3356E+03  1.0274E+00  1.2487E-01  1.6592E-01  1.8405E-01  2.5338E-01
  N     7    0  4.4173E+03  1.9465E+03  4.3660E+03  5.5982E+03  5.9052E+01  1.5878E+01  1.5949E+01  1.8367E+01  4.4431E+01
  O     8    0  6.5286E+03  7.5334E+03  8.7805E+03  1.0360E+04  9.3459E-01  6.7391E-01  6.5942E-01  5.6031E-01  3.5634E-01
  F     9    0  1.8080E+04  2.3063E+05  1.1582E+05  1.8600E+04  4.5717E-01  6.2600E-01  6.4904E-01  5.4100E-01  2.7016E-01
  Ne   10    0  4.8466E+03  5.3069E+03  7.5941E+03  1.9349E+04  8.0556E-01  8.3759E-01  8.3537E-01  7.7950E-01  4.7737E-01
  Na   11    0  4.4768E+02  5.1193E+02  1.1284E+03  2.9165E+03  4.4418E+00  3.9836E+00  3.4558E+00  3.4979E+00  1.9101E+00
  Mg   12    0  1.4761E+03  8.2893E+02  2.8152E+03  4.1582E+03  1.0501E+00  1.0441E+00  1.0099E+00  9.8698E-01  5.7920E-01
  Al   13    0  1.0745E+03  4.1293E+02  1.8539E+03  3.7512E+03  2.0581E+00  2.0381E+00  2.7112E+00  3.6440E+00  5.9340E+00
  Si   14    0  8.4168E+03  1.2571E+04  1.0439E+04  9.0313E+03  1.0472E+00  1.0256E+00  1.0460E+00  1.0896E+00  1.7106E+00
  P    15    0  1.8571E+03  3.3222E+03  3.4219E+03  4.4179E+03  1.0136E+00  1.0071E+00  1.0062E+00  1.0084E+00  1.0452E+00
  S    16    0  1.2231E+04  2.3147E+04  1.4412E+04  1.1367E+04  1.0001E+00  9.9999E-01  1.0000E+00  9.9999E-01  1.0000E+00
  Cl   17    0  6.4663E+02  4.9459E+03  6.9862E+02  7.1760E+02  1.0004E+00  1.0000E+00  1.0000E+00  9.9999E-01  1.0003E+00
  Ar   18    0  1.2876E+04  2.4077E+04  1.5390E+04  1.2110E+04  1.0001E+00  1.0000E+00  1.0000E+00  1.0000E+00  9.9996E-01
  K    19    0  1.4112E+03  1.4096E+04  1.2557E+03  1.1134E+03  1.0005E+00  9.9998E-01  1.0000E+00  9.9998E-01  1.0003E+00
  Ca   20    0  1.3709E+04  1.8101E+04  1.7044E+04  1.3617E+04  1.0001E+00  9.9997E-01  9.9997E-01  9.9997E-01  9.9999E-01
  Sc   21    0  5.4173E+02  1.6392E+03  5.5827E+02  4.8687E+02  1.0006E+00  1.0000E+00  1.0000E+00  1.0000E+00  1.0022E+00
  Ti   22    0  2.8861E+03  3.2865E+03  2.9358E+03  2.1586E+03  1.0001E+00  1.0000E+00  1.0000E+00  1.0000E+00  1.0001E+00
  V    23    0  3.6115E+03  4.3650E+03  1.8852E+03  1.3570E+03  1.0001E+00  1.0000E+00  1.0000E+00  9.9998E-01  1.0000E+00
  Cr   24    0  1.7405E+04  1.8295E+04  1.4934E+04  1.1180E+04  1.0001E+00  9.9997E-01  1.0000E+00  9.9997E-01  9.9998E-01
  Mn   25    0  5.2613E+03  6.0267E+03  3.0393E+03  2.3735E+03  1.0001E+00  9.9996E-01  9.9996E-01  9.9996E-01  9.9996E-01
  Fe   26    0  5.1315E+03  4.3669E+03  3.1797E+03  2.5027E+03  1.0001E+00  9.9999E-01  9.9999E-01  9.9999E-01  1.0000E+00
  Co   27    0  1.2811E+02  1.7253E+01  1.3597E+01  1.4624E+01  1.0005E+00  1.0000E+00  1.0000E+00  1.0000E+00  1.0008E+00
  Ni   28    0  7.3794E+02  4.7470E+02  3.6332E+02  3.5468E+02  1.0001E+00  9.9999E-01  1.0000E+00  9.9999E-01  1.0001E+00
  Cu   29    0  1.8979E+02  1.9906E+01  3.8432E+01  4.6866E+01  1.0008E+00  1.0000E+00  1.0000E+00  1.0000E+00  1.0043E+00
  Zn   30    0  7.9844E+01  7.1190E+00  2.1702E+01  2.7294E+01  1.0002E+00  1.0000E+00  1.0000E+00  1.0000E+00  1.0015E+00
  Ga   31    0  2.2040E+01  2.0205E+01  5.7579E+01  5.9775E+01  1.0003E+00  9.9998E-01  1.0000E+00  9.9998E-01  1.0031E+00
  Ge   32    0  1.7119E+01  1.4409E+01  5.0242E+01  4.0625E+01  1.0002E+00  9.9999E-01  1.0000E+00  9.9999E-01  1.0016E+00
  As   33    0  1.5817E+01  1.3017E+01  4.9158E+01  3.7770E+01  1.0001E+00  1.0000E+00  1.0000E+00  1.0000E+00  1.0010E+00
  Se   34    0  1.9432E+01  1.3776E+01  5.6097E+01  2.0077E+01  1.0001E+00  1.0000E+00  1.0000E+00  1.0000E+00  1.0006E+00
  Br   35    0  1.8434E+01  1.2895E+01  5.4346E+01  1.5449E+01  1.0001E+00  9.9998E-01  1.0000E+00  9.9998E-01  1.0004E+00
  Kr   36    0  2.0568E+01  1.1387E+01  9.0098E+01  1.1884E+01  1.0001E+00  1.0000E+00  1.0000E+00  1.0000E+00  1.0005E+00
  Rb   37    0  2.5602E+01  1.4817E+01  1.5850E+02  9.1030E+00  1.0001E+00  9.9996E-01  9.9997E-01  9.9997E-01  1.0001E+00
  Sr   38    0  4.1480E+01  2.0091E+01  8.6722E+01  1.5419E+01  1.0003E+00  1.0000E+00  1.0000E+00  9.9999E-01  1.0008E+00
  Y    39    0  3.4332E+01  1.5741E+01  7.4583E+01  8.5778E+00  1.0001E+00  1.0000E+00  1.0000E+00  1.0000E+00  1.0003E+00
  Zr   40    0  2.0246E+01  8.4874E+00  5.2564E+01  3.9112E+00  9.7068E-01  9.7055E-01  9.7055E-01  9.7055E-01  9.7069E-01
  Nb   41    0  1.4217E+01  5.2976E+00  3.6567E+01  2.2328E+00  1.0001E+00  1.0000E+00  1.0000E+00  1.0000E+00  1.0001E+00
  Mo   42    0  9.6384E+00  3.1457E+00  2.1990E+01  1.9339E+00  1.1564E+00  1.1562E+00  1.1562E+00  1.1562E+00  1.1563E+00
  Xe   54    0  4.8548E+00  1.8141E+00  2.1113E+01  1.1417E+00  1.0001E+00  1.0000E+00  1.0000E+00  1.0000E+00  1.0000E+00
  Cs   55    0  3.3726E+00  1.5258E+00  1.7773E+01  1.0383E+00  1.0001E+00  1.0000E+00  1.0000E+00  1.0000E+00  1.0000E+00
  Ba   56    0  7.0477E+00  2.3091E+00  1.4474E+01  1.7595E+00  1.0002E+00  9.9998E-01  9.9999E-01  9.9998E-01  1.0001E+00
  La   57    0  4.3199E+00  1.7357E+00  8.1616E+00  1.6242E+00  1.0001E+00  1.0000E+00  1.0000E+00  1.0000E+00  1.0001E+00
  Ce   58    0  2.4804E+00  1.3201E+00  5.4573E+00  1.3504E+00  1.0001E+00  1.0000E+00  1.0000E+00  1.0000E+00  1.0000E+00
  Pr   59    0  1.8264E+00  1.1130E+00  2.7679E+01  1.0814E+00  1.0001E+00  1.0000E+00  1.0000E+00  1.0000E+00  1.0000E+00
  Nd   60    0  1.8470E+00  1.1896E+00  2.0184E+00  1.3835E+00  1.0001E+00  1.0000E+00  1.0000E+00  1.0000E+00  1.0000E+00
  Hg   80    0  1.5378E+00  1.1108E+00  2.0838E+00  1.1458E+00  1.0001E+00  9.9999E-01  1.0000E+00  9.9999E-01  1.0000E+00
  Tl   81    0  1.3127E+00  1.0372E+00  1.6006E+00  1.1121E+00  1.0001E+00  1.0000E+00  1.0000E+00  9.9999E-01  1.0000E+00
  Pb   82    0  1.2979E+00  1.1681E+00  1.6954E+00  1.2638E+00  1.0001E+00  1.0000E+00  1.0000E+00  1.0000E+00  1.0000E+00
  Bi   83    0  8.9553E-01  8.8358E-01  9.8731E-01  8.8340E-01  1.0001E+00  9.9999E-01  1.0000E+00  9.9999E-01  9.9999E-01
  ele   Z    A    013d300     015d300     020d300     025d300     030d300     040d300     060d300     080d300     120d300
  H     1    0  5.3516E-01  5.2121E-01  5.0657E-01  4.7020E-01  9.0911E-01  9.4421E-01  9.3238E-01  8.4490E-01  7.9678E-01
  He    2    0  1.4594E+00  1.4807E+00  1.4782E+00  1.0087E+00  1.2876E+00  1.1763E+00  1.2139E+00  1.4868E+00  1.6431E+00
  Li    3    0  1.5020E-03  1.2317E-03  1.5563E-02  3.0986E-04  3.9543E-02  1.5204E-01  1.6183E-01  4.4956E-04  2.2629E-04
  Be    4    0  5.5829E-05  2.1501E-04  7.9985E-05  3.7481E-05  5.2176E-05  2.5680E-05  1.5841E-05  1.8068E-05  6.8518E-05
  B     5    0  4.1682E-04  7.3269E-04  2.1993E-04  1.3207E-04  1.7851E-04  9.4629E-05  4.5402E-05  4.9777E-05  1.6347E-04
  C     6    0  7.1395E+03  7.5671E+03  8.3514E+03  1.0398E+04  4.2139E-02  4.6800E-02  4.7691E-02  1.5770E+01  1.3984E-01
  N     7    0  1.7650E+04  1.7309E+04  1.1937E+03  1.2964E+03  1.8713E+01  1.7549E+01  1.9139E+01  1.1289E+03  4.5043E+01
  O     8    0  6.8849E+03  7.2697E+03  8.2766E+03  1.3254E+04  5.8718E-01  6.3121E-01  5.6913E-01  1.0430E+01  3.5010E-01
  F     9    0  7.1813E+03  7.9188E+03  1.4975E+04  6.7317E+04  4.0348E-01  5.2046E-01  4.5352E-01  5.4748E-01  3.0259E-01
  Ne   10    0  9.3293E+03  7.3194E+03  7.1141E+03  2.9432E+04  7.8860E-01  8.2237E-01  7.7192E-01  2.0511E+00  5.9923E-01
  Na   11    0  5.8341E+03  3.5317E+03  2.6355E+03  6.9318E+03  5.0971E+00  4.5591E+00  4.0346E+00  5.6134E+00  2.8682E+00
  Mg   12    0  1.9950E+03  1.7237E+03  2.1719E+03  5.6593E+03  1.0747E+00  1.0485E+00  1.0337E+00  8.9556E-01  7.3564E-01
  Al   13    0  3.7092E+03  3.1955E+03  3.7934E+03  5.6906E+03  1.9169E+00  2.0436E+00  3.2607E+00  3.2952E+00  5.3579E+00
  Si   14    0  1.0483E+04  1.0665E+04  1.1644E+04  1.1300E+04  1.0288E+00  1.0242E+00  1.0584E+00  1.2842E+00  1.4530E+00
  P    15    0  1.2069E+04  1.6748E+04  1.6100E+04  6.8112E+03  1.0122E+00  1.0071E+00  1.0088E+00  1.1015E+00  1.0381E+00
  S    16    0  1.6962E+04  1.4263E+04  1.5776E+04  1.3930E+04  1.0000E+00  9.9998E-01  1.0000E+00  1.0002E+00  1.0000E+00
  Cl   17    0  4.6574E+03  8.3681E+03  3.2172E+03  1.2262E+03  1.0000E+00  9.9998E-01  1.0000E+00  1.0167E+00  1.0005E+00
  Ar   18    0  1.8567E+04  1.4076E+04  1.4993E+04  1.4533E+04  1.0000E+00  9.9995E-01  1.0000E+00  9.9896E-01  9.9996E-01
  K    19    0  1.1871E+04  3.3062E+04  4.3980E+03  1.6528E+03  1.0000E+00  9.9998E-01  1.0000E+00  1.0134E+00  1.0006E+00
  Ca   20    0  1.6451E+04  9.2410E+03  1.3563E+04  1.6105E+04  1.0000E+00  9.9997E-01  1.0000E+00  9.9952E-01  9.9999E-01
  Sc   21    0  2.2784E+03  2.9042E+04  7.5411E+02  6.3780E+02  1.0000E+00  9.9998E-01  1.0000E+00  1.1937E+00  1.0044E+00
  Ti   22    0  3.6652E+03  4.3762E+03  2.9208E+03  2.3408E+03  1.0000E+00  9.9998E-01  1.0000E+00  1.0176E+00  1.0003E+00
  V    23    0  1.0789E+04  2.3489E+04  9.2468E+03  1.8112E+03  1.0000E+00  9.9998E-01  1.0000E+00  1.0051E+00  1.0001E+00
  Cr   24    0  1.6060E+04  1.7287E+04  1.5728E+04  1.1563E+04  1.0000E+00  9.9997E-01  1.0000E+00  9.9973E-01  9.9998E-01
  Mn   25    0  1.2489E+04  2.3595E+04  1.0999E+04  2.9650E+03  1.0001E+00  9.9996E-01  1.0001E+00  9.9849E-01  1.0001E+00
  Fe   26    0  5.8222E+03  7.0280E+03  3.8491E+03  2.5702E+03  9.9999E-01  9.9999E-01  9.9999E-01  9.9884E-01  1.0000E+00
  Co   27    0  5.7829E+02  8.8311E+02  2.7511E+01  1.4127E+01  1.0000E+00  9.9998E-01  1.0000E+00  1.0291E+00  1.0010E+00
  Ni   28    0  2.9288E+03  8.5500E+03  1.1609E+03  4.1928E+02  1.0000E+00  9.9997E-01  1.0000E+00  1.0076E+00  1.0002E+00
  Cu   29    0  2.6853E+01  4.5318E+01  1.4529E+01  8.2107E+01  1.0000E+00  9.9998E-01  1.0000E+00  1.4443E+00  1.0089E+00
  Zn   30    0  6.2585E+01  1.0755E+02  1.2458E+01  6.7243E+01  1.0000E+00  9.9998E-01  1.0000E+00  1.2647E+00  1.0042E+00
  Ga   31    0  7.8845E+01  8.4060E+01  6.6717E+01  2.7749E+02  1.0000E+00  9.9998E-01  1.0000E+00  2.1032E+00  1.0139E+00
  Ge   32    0  7.3833E+01  7.3096E+01  6.1032E+01  2.4970E+02  1.0000E+00  9.9998E-01  1.0000E+00  1.8107E+00  1.0088E+00
  As   33    0  1.1739E+02  1.1727E+02  9.3172E+01  3.4963E+02  1.0000E+00  1.0000E+00  1.0000E+00  1.7283E+00  1.0069E+00
  Se   34    0  1.0308E+02  9.7332E+01  9.2373E+01  2.4715E+02  1.0000E+00  9.9997E-01  1.0000E+00  1.5373E+00  1.0046E+00
  Br   35    0  8.6156E+01  7.8392E+01  7.4874E+01  2.5086E+02  1.0000E+00  9.9998E-01  1.0000E+00  1.4126E+00  1.0033E+00
  Kr   36    0  1.5759E+02  1.5031E+02  1.3534E+02  2.4159E+02  1.0000E+00  9.9997E-01  1.0000E+00  1.7456E+00  1.0053E+00
  Rb   37    0  2.0948E+02  1.9967E+02  1.8426E+02  3.0901E+02  9.9996E-01  9.9996E-01  9.9998E-01  1.3316E+00  1.0020E+00
  Sr   38    0  1.3913E+03  1.4240E+03  1.3784E+03  4.7401E+02  1.0000E+00  1.0000E+00  1.0000E+00  2.9454E+00  1.0097E+00
  Y    39    0  1.8712E+03  1.8299E+03  1.8371E+03  3.4401E+02  1.0000E+00  9.9995E-01  1.0000E+00  2.0112E+00  1.0041E+00
  Zr   40    0  2.9816E+03  3.2210E+03  3.8794E+03  1.4914E+02  9.7056E-01  9.7054E-01  9.7060E-01  1.3570E+00  9.7193E-01
  Nb   41    0  1.7278E+03  1.6360E+03  1.8898E+03  8.1811E+01  1.0000E+00  9.9997E-01  1.0000E+00  1.2198E+00  1.0006E+00
  Mo   42    0  3.2819E+03  3.6575E+03  5.8200E+03  3.5910E+01  1.1562E+00  1.1562E+00  1.1562E+00  1.2571E+00  1.1566E+00
  Xe   54    0  1.4086E+03  1.3558E+03  1.7115E+03  1.7663E+01  1.0000E+00  9.9997E-01  1.0000E+00  1.0419E+00  1.0001E+00
  Cs   55    0  1.2197E+03  1.1947E+03  1.6541E+03  1.4770E+01  1.0000E+00  1.0000E+00  1.0000E+00  1.0268E+00  9.9992E-01
  Ba   56    0  5.5109E+03  5.6469E+03  8.0576E+03  2.1020E+01  9.9999E-01  9.9998E-01  9.9999E-01  1.0531E+00  1.0003E+00
  La   57    0  7.8106E+03  6.5350E+03  9.3563E+03  1.1496E+01  1.0000E+00  1.0000E+00  1.0000E+00  1.0253E+00  1.0002E+00
  Ce   58    0  5.4339E+03  5.1512E+03  8.1735E+03  5.9460E+00  1.0000E+00  9.9998E-01  1.0000E+00  1.0124E+00  1.0001E+00
  Pr   59    0  5.1550E+03  6.8457E+03  9.6567E+03  6.6071E+00  1.0000E+00  9.9998E-01  1.0000E+00  1.0057E+00  1.0000E+00
  Nd   60    0  4.1720E+03  4.4489E+03  8.8655E+03  3.7664E+00  1.0000E+00  9.9998E-01  1.0000E+00  1.0077E+00  1.0001E+00
  Hg   80    0  3.9904E+03  5.0190E+03  9.6866E+03  2.8980E+00  1.0000E+00  9.9998E-01  1.0000E+00  1.0065E+00  1.0001E+00
  Tl   81    0  3.7865E+03  3.6004E+03  5.9163E+03  2.4713E+00  1.0000E+00  9.9998E-01  1.0000E+00  1.0055E+00  1.0000E+00
  Pb   82    0  4.5822E+03  4.3612E+03  7.1295E+03  2.4497E+00  1.0000E+00  9.9996E-01  1.0000E+00  1.0059E+00  1.0001E+00
  Bi   83    0  7.1194E+02  6.8699E+02  9.0117E+02  9.6910E-01  1.0000E+00  9.9998E-01  1.0000E+00  9.9999E-01  9.9998E-01
