#  (0) time_chosen [Gyr]    (1) Mtot [Msun]    (2) Mgas_v [Msun]    (3) Mstar_v [Msun]    (4) SFR_v [Msun/yr]    (5)Infall_v [Msun/yr]    (6) Z_v    (7) G_v    (8) S_v     (9) Rate_SNII     (10) Rate_SNIa     (11) Rate_LIMs
1.0283e+01   4.4717e+10   2.2288e+09   4.2520e+10   2.2288e+00   1.9109e+00   3.7785e+00   1.0000e-32   1.0000e-32   5.7430e+08   7.9115e+07   1.6752e+09  
1.0293e+01   4.4736e+10   2.2256e+09   4.2543e+10   2.2256e+00   1.9082e+00   3.7858e+00   1.0000e-32   1.0000e-32   5.7348e+08   7.9002e+07   1.6735e+09  
1.0303e+01   4.4755e+10   2.2224e+09   4.2565e+10   2.2224e+00   1.9054e+00   3.7932e+00   1.0000e-32   1.0000e-32   5.7267e+08   7.8889e+07   1.6718e+09  
1.0313e+01   4.4774e+10   2.2193e+09   4.2587e+10   2.2193e+00   1.9027e+00   3.8005e+00   1.0000e-32   1.0000e-32   5.7185e+08   7.8777e+07   1.6700e+09  
1.0323e+01   4.4794e+10   2.2161e+09   4.2609e+10   2.2161e+00   1.9000e+00   3.8079e+00   1.0000e-32   1.0000e-32   5.7103e+08   7.8665e+07   1.6683e+09  
1.0333e+01   4.4813e+10   2.2130e+09   4.2632e+10   2.2130e+00   1.8973e+00   3.8152e+00   1.0000e-32   1.0000e-32   5.7022e+08   7.8553e+07   1.6666e+09  
1.0343e+01   4.4831e+10   2.2098e+09   4.2654e+10   2.2098e+00   1.8946e+00   3.8226e+00   1.0000e-32   1.0000e-32   5.6941e+08   7.8441e+07   1.6648e+09  
1.0353e+01   4.4850e+10   2.2066e+09   4.2676e+10   2.2066e+00   1.8919e+00   3.8299e+00   1.0000e-32   1.0000e-32   5.6859e+08   7.8329e+07   1.6631e+09  
1.0363e+01   4.4869e+10   2.2035e+09   4.2698e+10   2.2035e+00   1.8892e+00   3.8372e+00   1.0000e-32   1.0000e-32   5.6778e+08   7.8217e+07   1.6613e+09  
1.0373e+01   4.4888e+10   2.2004e+09   4.2720e+10   2.2004e+00   1.8865e+00   3.8446e+00   1.0000e-32   1.0000e-32   5.6697e+08   7.8106e+07   1.6596e+09  
1.0383e+01   4.4907e+10   2.1972e+09   4.2742e+10   2.1972e+00   1.8838e+00   3.8519e+00   1.0000e-32   1.0000e-32   5.6616e+08   7.7995e+07   1.6578e+09  
1.0393e+01   4.4926e+10   2.1941e+09   4.2764e+10   2.1941e+00   1.8811e+00   3.8592e+00   1.0000e-32   1.0000e-32   5.6536e+08   7.7884e+07   1.6560e+09  
1.0403e+01   4.4945e+10   2.1909e+09   4.2786e+10   2.1909e+00   1.8784e+00   3.8665e+00   1.0000e-32   1.0000e-32   5.6455e+08   7.7773e+07   1.6543e+09  
1.0413e+01   4.4963e+10   2.1878e+09   4.2808e+10   2.1878e+00   1.8757e+00   3.8738e+00   1.0000e-32   1.0000e-32   5.6375e+08   7.7662e+07   1.6525e+09  
1.0423e+01   4.4982e+10   2.1847e+09   4.2830e+10   2.1847e+00   1.8731e+00   3.8811e+00   1.0000e-32   1.0000e-32   5.6294e+08   7.7551e+07   1.6507e+09  
1.0433e+01   4.5001e+10   2.1816e+09   4.2851e+10   2.1816e+00   1.8704e+00   3.8884e+00   1.0000e-32   1.0000e-32   5.6214e+08   7.7441e+07   1.6489e+09  
1.0443e+01   4.5020e+10   2.1785e+09   4.2873e+10   2.1785e+00   1.8677e+00   3.8957e+00   1.0000e-32   1.0000e-32   5.6134e+08   7.7330e+07   1.6472e+09  
1.0453e+01   4.5038e+10   2.1754e+09   4.2895e+10   2.1754e+00   1.8650e+00   3.9030e+00   1.0000e-32   1.0000e-32   5.6054e+08   7.7220e+07   1.6454e+09  
1.0463e+01   4.5057e+10   2.1723e+09   4.2917e+10   2.1723e+00   1.8624e+00   3.9102e+00   1.0000e-32   1.0000e-32   5.5974e+08   7.7110e+07   1.6436e+09  
1.0473e+01   4.5075e+10   2.1692e+09   4.2939e+10   2.1692e+00   1.8597e+00   3.9175e+00   1.0000e-32   1.0000e-32   5.5894e+08   7.7000e+07   1.6418e+09  
1.0483e+01   4.5094e+10   2.1661e+09   4.2960e+10   2.1661e+00   1.8571e+00   3.9248e+00   1.0000e-32   1.0000e-32   5.5814e+08   7.6890e+07   1.6400e+09  
1.0493e+01   4.5113e+10   2.1630e+09   4.2982e+10   2.1630e+00   1.8544e+00   3.9320e+00   1.0000e-32   1.0000e-32   5.5734e+08   7.6781e+07   1.6382e+09  
1.0503e+01   4.5131e+10   2.1599e+09   4.3003e+10   2.1599e+00   1.8518e+00   3.9392e+00   1.0000e-32   1.0000e-32   5.5655e+08   7.6671e+07   1.6364e+09  
1.0513e+01   4.5150e+10   2.1568e+09   4.3025e+10   2.1568e+00   1.8491e+00   3.9465e+00   1.0000e-32   1.0000e-32   5.5576e+08   7.6562e+07   1.6346e+09  
1.0523e+01   4.5168e+10   2.1537e+09   4.3047e+10   2.1537e+00   1.8465e+00   3.9537e+00   1.0000e-32   1.0000e-32   5.5496e+08   7.6453e+07   1.6328e+09  
1.0533e+01   4.5187e+10   2.1507e+09   4.3068e+10   2.1507e+00   1.8439e+00   3.9609e+00   1.0000e-32   1.0000e-32   5.5417e+08   7.6344e+07   1.6310e+09  
1.0543e+01   4.5205e+10   2.1476e+09   4.3090e+10   2.1476e+00   1.8412e+00   3.9681e+00   1.0000e-32   1.0000e-32   5.5338e+08   7.6235e+07   1.6292e+09  
1.0553e+01   4.5223e+10   2.1445e+09   4.3111e+10   2.1445e+00   1.8386e+00   3.9753e+00   1.0000e-32   1.0000e-32   5.5259e+08   7.6126e+07   1.6274e+09  
1.0563e+01   4.5242e+10   2.1415e+09   4.3133e+10   2.1415e+00   1.8360e+00   3.9824e+00   1.0000e-32   1.0000e-32   5.5180e+08   7.6018e+07   1.6256e+09  
1.0573e+01   4.5260e+10   2.1384e+09   4.3154e+10   2.1384e+00   1.8334e+00   3.9896e+00   1.0000e-32   1.0000e-32   5.5102e+08   7.5910e+07   1.6237e+09  
1.0583e+01   4.5278e+10   2.1354e+09   4.3175e+10   2.1354e+00   1.8307e+00   3.9967e+00   1.0000e-32   1.0000e-32   5.5023e+08   7.5801e+07   1.6219e+09  
1.0593e+01   4.5297e+10   2.1323e+09   4.3197e+10   2.1323e+00   1.8281e+00   4.0039e+00   1.0000e-32   1.0000e-32   5.4944e+08   7.5693e+07   1.6201e+09  
1.0603e+01   4.5315e+10   2.1293e+09   4.3218e+10   2.1293e+00   1.8255e+00   4.0110e+00   1.0000e-32   1.0000e-32   5.4866e+08   7.5585e+07   1.6183e+09  
1.0613e+01   4.5333e+10   2.1262e+09   4.3239e+10   2.1262e+00   1.8229e+00   4.0181e+00   1.0000e-32   1.0000e-32   5.4788e+08   7.5478e+07   1.6165e+09  
1.0623e+01   4.5351e+10   2.1232e+09   4.3261e+10   2.1232e+00   1.8203e+00   4.0252e+00   1.0000e-32   1.0000e-32   5.4710e+08   7.5370e+07   1.6146e+09  
1.0633e+01   4.5370e+10   2.1202e+09   4.3282e+10   2.1202e+00   1.8177e+00   4.0323e+00   1.0000e-32   1.0000e-32   5.4632e+08   7.5263e+07   1.6128e+09  
1.0643e+01   4.5388e+10   2.1172e+09   4.3303e+10   2.1172e+00   1.8151e+00   4.0393e+00   1.0000e-32   1.0000e-32   5.4554e+08   7.5155e+07   1.6110e+09  
1.0653e+01   4.5406e+10   2.1141e+09   4.3324e+10   2.1141e+00   1.8125e+00   4.0464e+00   1.0000e-32   1.0000e-32   5.4476e+08   7.5048e+07   1.6091e+09  
1.0663e+01   4.5424e+10   2.1111e+09   4.3345e+10   2.1111e+00   1.8099e+00   4.0534e+00   1.0000e-32   1.0000e-32   5.4398e+08   7.4941e+07   1.6073e+09  
1.0673e+01   4.5442e+10   2.1081e+09   4.3367e+10   2.1081e+00   1.8073e+00   4.0605e+00   1.0000e-32   1.0000e-32   5.4320e+08   7.4834e+07   1.6055e+09  
1.0683e+01   4.5460e+10   2.1051e+09   4.3388e+10   2.1051e+00   1.8048e+00   4.0675e+00   1.0000e-32   1.0000e-32   5.4243e+08   7.4728e+07   1.6036e+09  
1.0693e+01   4.5478e+10   2.1021e+09   4.3409e+10   2.1021e+00   1.8022e+00   4.0745e+00   1.0000e-32   1.0000e-32   5.4166e+08   7.4621e+07   1.6018e+09  
1.0703e+01   4.5496e+10   2.0991e+09   4.3430e+10   2.0991e+00   1.7996e+00   4.0814e+00   1.0000e-32   1.0000e-32   5.4088e+08   7.4515e+07   1.6104e+09  
1.0713e+01   4.5514e+10   2.0961e+09   4.3451e+10   2.0961e+00   1.7970e+00   4.0897e+00   1.0000e-32   1.0000e-32   5.4011e+08   7.4409e+07   1.6089e+09  
1.0723e+01   4.5532e+10   2.0931e+09   4.3472e+10   2.0931e+00   1.7945e+00   4.0979e+00   1.0000e-32   1.0000e-32   5.3934e+08   7.4303e+07   1.6073e+09  
1.0733e+01   4.5550e+10   2.0901e+09   4.3493e+10   2.0901e+00   1.7919e+00   4.1062e+00   1.0000e-32   1.0000e-32   5.3857e+08   7.4197e+07   1.6058e+09  
1.0743e+01   4.5568e+10   2.0871e+09   4.3513e+10   2.0871e+00   1.7894e+00   4.1145e+00   1.0000e-32   1.0000e-32   5.3780e+08   7.4091e+07   1.6042e+09  
1.0753e+01   4.5586e+10   2.0842e+09   4.3534e+10   2.0842e+00   1.7868e+00   4.1228e+00   1.0000e-32   1.0000e-32   5.3704e+08   7.3985e+07   1.6026e+09  
1.0763e+01   4.5604e+10   2.0812e+09   4.3555e+10   2.0812e+00   1.7843e+00   4.1311e+00   1.0000e-32   1.0000e-32   5.3627e+08   7.3880e+07   1.6010e+09  
1.0773e+01   4.5622e+10   2.0782e+09   4.3576e+10   2.0782e+00   1.7817e+00   4.1394e+00   1.0000e-32   1.0000e-32   5.3550e+08   7.3774e+07   1.5994e+09  
1.0783e+01   4.5639e+10   2.0753e+09   4.3597e+10   2.0753e+00   1.7792e+00   4.1477e+00   1.0000e-32   1.0000e-32   5.3474e+08   7.3669e+07   1.5978e+09  
1.0793e+01   4.5657e+10   2.0723e+09   4.3618e+10   2.0723e+00   1.7766e+00   4.1560e+00   1.0000e-32   1.0000e-32   5.3398e+08   7.3564e+07   1.5962e+09  
1.0803e+01   4.5675e+10   2.0693e+09   4.3638e+10   2.0693e+00   1.7741e+00   4.1643e+00   1.0000e-32   1.0000e-32   5.3322e+08   7.3459e+07   1.5946e+09  
1.0813e+01   4.5693e+10   2.0664e+09   4.3659e+10   2.0664e+00   1.7716e+00   4.1726e+00   1.0000e-32   1.0000e-32   5.3245e+08   7.3355e+07   1.5930e+09  
1.0823e+01   4.5710e+10   2.0634e+09   4.3680e+10   2.0634e+00   1.7690e+00   4.1809e+00   1.0000e-32   1.0000e-32   5.3169e+08   7.3250e+07   1.5914e+09  
1.0833e+01   4.5728e+10   2.0605e+09   4.3700e+10   2.0605e+00   1.7665e+00   4.1892e+00   1.0000e-32   1.0000e-32   5.3094e+08   7.3146e+07   1.5898e+09  
1.0843e+01   4.5746e+10   2.0576e+09   4.3721e+10   2.0576e+00   1.7640e+00   4.1976e+00   1.0000e-32   1.0000e-32   5.3018e+08   7.3041e+07   1.5882e+09  
1.0853e+01   4.5763e+10   2.0546e+09   4.3741e+10   2.0546e+00   1.7615e+00   4.2059e+00   1.0000e-32   1.0000e-32   5.2942e+08   7.2937e+07   1.5866e+09  
1.0863e+01   4.5781e+10   2.0517e+09   4.3762e+10   2.0517e+00   1.7589e+00   4.2142e+00   1.0000e-32   1.0000e-32   5.2867e+08   7.2833e+07   1.5849e+09  
1.0873e+01   4.5799e+10   2.0488e+09   4.3782e+10   2.0488e+00   1.7564e+00   4.2225e+00   1.0000e-32   1.0000e-32   5.2791e+08   7.2729e+07   1.5833e+09  
1.0883e+01   4.5816e+10   2.0458e+09   4.3803e+10   2.0458e+00   1.7539e+00   4.2309e+00   1.0000e-32   1.0000e-32   5.2716e+08   7.2626e+07   1.5817e+09  
1.0893e+01   4.5834e+10   2.0429e+09   4.3823e+10   2.0429e+00   1.7514e+00   4.2392e+00   1.0000e-32   1.0000e-32   5.2641e+08   7.2522e+07   1.5800e+09  
1.0903e+01   4.5851e+10   2.0400e+09   4.3844e+10   2.0400e+00   1.7489e+00   4.2475e+00   1.0000e-32   1.0000e-32   5.2566e+08   7.2419e+07   1.5784e+09  
1.0913e+01   4.5869e+10   2.0371e+09   4.3864e+10   2.0371e+00   1.7464e+00   4.2558e+00   1.0000e-32   1.0000e-32   5.2491e+08   7.2315e+07   1.5767e+09  
1.0923e+01   4.5886e+10   2.0342e+09   4.3885e+10   2.0342e+00   1.7439e+00   4.2641e+00   1.0000e-32   1.0000e-32   5.2416e+08   7.2212e+07   1.5751e+09  
1.0933e+01   4.5903e+10   2.0313e+09   4.3905e+10   2.0313e+00   1.7414e+00   4.2724e+00   1.0000e-32   1.0000e-32   5.2341e+08   7.2109e+07   1.5734e+09  
1.0943e+01   4.5921e+10   2.0284e+09   4.3925e+10   2.0284e+00   1.7390e+00   4.2807e+00   1.0000e-32   1.0000e-32   5.2266e+08   7.2006e+07   1.5718e+09  
1.0953e+01   4.5938e+10   2.0255e+09   4.3946e+10   2.0255e+00   1.7365e+00   4.2890e+00   1.0000e-32   1.0000e-32   5.2192e+08   7.1904e+07   1.5701e+09  
1.0963e+01   4.5956e+10   2.0226e+09   4.3966e+10   2.0226e+00   1.7340e+00   4.2973e+00   1.0000e-32   1.0000e-32   5.2117e+08   7.1801e+07   1.5684e+09  
1.0973e+01   4.5973e+10   2.0197e+09   4.3986e+10   2.0197e+00   1.7315e+00   4.3056e+00   1.0000e-32   1.0000e-32   5.2043e+08   7.1699e+07   1.5668e+09  
1.0983e+01   4.5990e+10   2.0168e+09   4.4006e+10   2.0168e+00   1.7291e+00   4.3139e+00   1.0000e-32   1.0000e-32   5.1969e+08   7.1597e+07   1.5651e+09  
1.0993e+01   4.6007e+10   2.0140e+09   4.4026e+10   2.0140e+00   1.7266e+00   4.3222e+00   1.0000e-32   1.0000e-32   5.1894e+08   7.1494e+07   1.5634e+09  
1.1003e+01   4.6025e+10   2.0111e+09   4.4047e+10   2.0111e+00   1.7241e+00   4.3305e+00   1.0000e-32   1.0000e-32   5.1820e+08   7.1392e+07   1.5617e+09  
1.1013e+01   4.6042e+10   2.0082e+09   4.4067e+10   2.0082e+00   1.7217e+00   4.3387e+00   1.0000e-32   1.0000e-32   5.1746e+08   7.1291e+07   1.5601e+09  
1.1023e+01   4.6059e+10   2.0053e+09   4.4087e+10   2.0053e+00   1.7192e+00   4.3470e+00   1.0000e-32   1.0000e-32   5.1673e+08   7.1189e+07   1.5584e+09  
1.1033e+01   4.6076e+10   2.0025e+09   4.4107e+10   2.0025e+00   1.7167e+00   4.3552e+00   1.0000e-32   1.0000e-32   5.1599e+08   7.1087e+07   1.5567e+09  
1.1043e+01   4.6094e+10   1.9996e+09   4.4127e+10   1.9996e+00   1.7143e+00   4.3635e+00   1.0000e-32   1.0000e-32   5.1525e+08   7.0986e+07   1.5550e+09  
1.1053e+01   4.6111e+10   1.9968e+09   4.4147e+10   1.9968e+00   1.7118e+00   4.3717e+00   1.0000e-32   1.0000e-32   5.1452e+08   7.0885e+07   1.5533e+09  
1.1063e+01   4.6128e+10   1.9939e+09   4.4167e+10   1.9939e+00   1.7094e+00   4.3799e+00   1.0000e-32   1.0000e-32   5.1378e+08   7.0784e+07   1.5516e+09  
1.1073e+01   4.6145e+10   1.9911e+09   4.4187e+10   1.9911e+00   1.7070e+00   4.3881e+00   1.0000e-32   1.0000e-32   5.1305e+08   7.0683e+07   1.5499e+09  
1.1083e+01   4.6162e+10   1.9882e+09   4.4207e+10   1.9882e+00   1.7045e+00   4.3963e+00   1.0000e-32   1.0000e-32   5.1232e+08   7.0582e+07   1.5482e+09  
1.1093e+01   4.6179e+10   1.9854e+09   4.4227e+10   1.9854e+00   1.7021e+00   4.4045e+00   1.0000e-32   1.0000e-32   5.1159e+08   7.0481e+07   1.5465e+09  
1.1103e+01   4.6196e+10   1.9826e+09   4.4246e+10   1.9826e+00   1.6997e+00   4.4127e+00   1.0000e-32   1.0000e-32   5.1086e+08   7.0381e+07   1.5448e+09  
1.1113e+01   4.6213e+10   1.9797e+09   4.4266e+10   1.9797e+00   1.6972e+00   4.4208e+00   1.0000e-32   1.0000e-32   5.1013e+08   7.0280e+07   1.5431e+09  
1.1123e+01   4.6230e+10   1.9769e+09   4.4286e+10   1.9769e+00   1.6948e+00   4.4290e+00   1.0000e-32   1.0000e-32   5.0940e+08   7.0180e+07   1.5414e+09  
1.1133e+01   4.6247e+10   1.9741e+09   4.4306e+10   1.9741e+00   1.6924e+00   4.4371e+00   1.0000e-32   1.0000e-32   5.0867e+08   7.0080e+07   1.5396e+09  
1.1143e+01   4.6264e+10   1.9713e+09   4.4325e+10   1.9713e+00   1.6900e+00   4.4452e+00   1.0000e-32   1.0000e-32   5.0795e+08   6.9980e+07   1.5379e+09  
1.1153e+01   4.6281e+10   1.9685e+09   4.4345e+10   1.9685e+00   1.6876e+00   4.4534e+00   1.0000e-32   1.0000e-32   5.0722e+08   6.9880e+07   1.5362e+09  
1.1163e+01   4.6297e+10   1.9657e+09   4.4365e+10   1.9657e+00   1.6852e+00   4.4614e+00   1.0000e-32   1.0000e-32   5.0650e+08   6.9781e+07   1.5345e+09  
1.1173e+01   4.6314e+10   1.9628e+09   4.4385e+10   1.9628e+00   1.6828e+00   4.4695e+00   1.0000e-32   1.0000e-32   5.0578e+08   6.9681e+07   1.5328e+09  
1.1183e+01   4.6331e+10   1.9600e+09   4.4404e+10   1.9600e+00   1.6804e+00   4.4776e+00   1.0000e-32   1.0000e-32   5.0505e+08   6.9582e+07   1.5310e+09  
1.1193e+01   4.6348e+10   1.9573e+09   4.4424e+10   1.9573e+00   1.6780e+00   4.4856e+00   1.0000e-32   1.0000e-32   5.0433e+08   6.9483e+07   1.5293e+09  
1.1203e+01   4.6365e+10   1.9545e+09   4.4443e+10   1.9545e+00   1.6756e+00   4.4937e+00   1.0000e-32   1.0000e-32   5.0361e+08   6.9383e+07   1.5276e+09  
1.1213e+01   4.6381e+10   1.9517e+09   4.4463e+10   1.9517e+00   1.6732e+00   4.5017e+00   1.0000e-32   1.0000e-32   5.0289e+08   6.9285e+07   1.5258e+09  
1.1223e+01   4.6398e+10   1.9489e+09   4.4482e+10   1.9489e+00   1.6708e+00   4.5097e+00   1.0000e-32   1.0000e-32   5.0218e+08   6.9186e+07   1.5241e+09  
1.1233e+01   4.6415e+10   1.9461e+09   4.4502e+10   1.9461e+00   1.6684e+00   4.5177e+00   1.0000e-32   1.0000e-32   5.0146e+08   6.9087e+07   1.5224e+09  
1.1243e+01   4.6432e+10   1.9433e+09   4.4521e+10   1.9433e+00   1.6660e+00   4.5257e+00   1.0000e-32   1.0000e-32   5.0074e+08   6.8988e+07   1.5206e+09  
1.1253e+01   4.6448e+10   1.9406e+09   4.4541e+10   1.9406e+00   1.6636e+00   4.5336e+00   1.0000e-32   1.0000e-32   5.0003e+08   6.8890e+07   1.5189e+09  
1.1263e+01   4.6465e+10   1.9378e+09   4.4560e+10   1.9378e+00   1.6613e+00   4.5416e+00   1.0000e-32   1.0000e-32   4.9932e+08   6.8792e+07   1.5171e+09  
1.1273e+01   4.6481e+10   1.9350e+09   4.4580e+10   1.9350e+00   1.6589e+00   4.5495e+00   1.0000e-32   1.0000e-32   4.9860e+08   6.8694e+07   1.5154e+09  
1.1283e+01   4.6498e+10   1.9323e+09   4.4599e+10   1.9323e+00   1.6565e+00   4.5574e+00   1.0000e-32   1.0000e-32   4.9789e+08   6.8596e+07   1.5137e+09  
1.1293e+01   4.6515e+10   1.9295e+09   4.4618e+10   1.9295e+00   1.6542e+00   4.5653e+00   1.0000e-32   1.0000e-32   4.9718e+08   6.8498e+07   1.5119e+09  
1.1303e+01   4.6531e+10   1.9267e+09   4.4638e+10   1.9267e+00   1.6518e+00   4.5732e+00   1.0000e-32   1.0000e-32   4.9647e+08   6.8400e+07   1.5198e+09  
1.1313e+01   4.6548e+10   1.9240e+09   4.4657e+10   1.9240e+00   1.6494e+00   4.5823e+00   1.0000e-32   1.0000e-32   4.9576e+08   6.8303e+07   1.5183e+09  
1.1323e+01   4.6564e+10   1.9213e+09   4.4676e+10   1.9213e+00   1.6471e+00   4.5914e+00   1.0000e-32   1.0000e-32   4.9506e+08   6.8205e+07   1.5168e+09  
1.1333e+01   4.6581e+10   1.9185e+09   4.4695e+10   1.9185e+00   1.6447e+00   4.6006e+00   1.0000e-32   1.0000e-32   4.9435e+08   6.8108e+07   1.5154e+09  
1.1343e+01   4.6597e+10   1.9158e+09   4.4714e+10   1.9158e+00   1.6424e+00   4.6097e+00   1.0000e-32   1.0000e-32   4.9364e+08   6.8011e+07   1.5139e+09  
1.1353e+01   4.6613e+10   1.9130e+09   4.4734e+10   1.9130e+00   1.6400e+00   4.6189e+00   1.0000e-32   1.0000e-32   4.9294e+08   6.7914e+07   1.5124e+09  
1.1363e+01   4.6630e+10   1.9103e+09   4.4753e+10   1.9103e+00   1.6377e+00   4.6281e+00   1.0000e-32   1.0000e-32   4.9224e+08   6.7817e+07   1.5110e+09  
1.1373e+01   4.6646e+10   1.9076e+09   4.4772e+10   1.9076e+00   1.6354e+00   4.6373e+00   1.0000e-32   1.0000e-32   4.9153e+08   6.7720e+07   1.5095e+09  
1.1383e+01   4.6662e+10   1.9049e+09   4.4791e+10   1.9049e+00   1.6330e+00   4.6464e+00   1.0000e-32   1.0000e-32   4.9083e+08   6.7624e+07   1.5080e+09  
1.1393e+01   4.6679e+10   1.9021e+09   4.4810e+10   1.9021e+00   1.6307e+00   4.6556e+00   1.0000e-32   1.0000e-32   4.9013e+08   6.7527e+07   1.5065e+09  
1.1403e+01   4.6695e+10   1.8994e+09   4.4829e+10   1.8994e+00   1.6284e+00   4.6649e+00   1.0000e-32   1.0000e-32   4.8943e+08   6.7431e+07   1.5050e+09  
1.1413e+01   4.6711e+10   1.8967e+09   4.4848e+10   1.8967e+00   1.6260e+00   4.6741e+00   1.0000e-32   1.0000e-32   4.8873e+08   6.7335e+07   1.5035e+09  
1.1423e+01   4.6728e+10   1.8940e+09   4.4867e+10   1.8940e+00   1.6237e+00   4.6833e+00   1.0000e-32   1.0000e-32   4.8804e+08   6.7238e+07   1.5020e+09  
1.1433e+01   4.6744e+10   1.8913e+09   4.4886e+10   1.8913e+00   1.6214e+00   4.6925e+00   1.0000e-32   1.0000e-32   4.8734e+08   6.7143e+07   1.5005e+09  
1.1443e+01   4.6760e+10   1.8886e+09   4.4905e+10   1.8886e+00   1.6191e+00   4.7017e+00   1.0000e-32   1.0000e-32   4.8665e+08   6.7047e+07   1.4990e+09  
1.1453e+01   4.6776e+10   1.8859e+09   4.4924e+10   1.8859e+00   1.6168e+00   4.7109e+00   1.0000e-32   1.0000e-32   4.8595e+08   6.6951e+07   1.4975e+09  
1.1463e+01   4.6792e+10   1.8832e+09   4.4943e+10   1.8832e+00   1.6145e+00   4.7202e+00   1.0000e-32   1.0000e-32   4.8526e+08   6.6856e+07   1.4960e+09  
1.1473e+01   4.6808e+10   1.8805e+09   4.4961e+10   1.8805e+00   1.6122e+00   4.7294e+00   1.0000e-32   1.0000e-32   4.8456e+08   6.6760e+07   1.4944e+09  
1.1483e+01   4.6825e+10   1.8778e+09   4.4980e+10   1.8778e+00   1.6099e+00   4.7386e+00   1.0000e-32   1.0000e-32   4.8387e+08   6.6665e+07   1.4929e+09  
1.1493e+01   4.6841e+10   1.8752e+09   4.4999e+10   1.8752e+00   1.6076e+00   4.7478e+00   1.0000e-32   1.0000e-32   4.8318e+08   6.6570e+07   1.4914e+09  
1.1503e+01   4.6857e+10   1.8725e+09   4.5018e+10   1.8725e+00   1.6053e+00   4.7570e+00   1.0000e-32   1.0000e-32   4.8249e+08   6.6475e+07   1.4899e+09  
1.1513e+01   4.6873e+10   1.8698e+09   4.5036e+10   1.8698e+00   1.6030e+00   4.7663e+00   1.0000e-32   1.0000e-32   4.8180e+08   6.6380e+07   1.4883e+09  
1.1523e+01   4.6889e+10   1.8672e+09   4.5055e+10   1.8672e+00   1.6007e+00   4.7755e+00   1.0000e-32   1.0000e-32   4.8112e+08   6.6285e+07   1.4868e+09  
1.1533e+01   4.6905e+10   1.8645e+09   4.5074e+10   1.8645e+00   1.5984e+00   4.7847e+00   1.0000e-32   1.0000e-32   4.8043e+08   6.6191e+07   1.4852e+09  
1.1543e+01   4.6921e+10   1.8618e+09   4.5092e+10   1.8618e+00   1.5961e+00   4.7939e+00   1.0000e-32   1.0000e-32   4.7974e+08   6.6096e+07   1.4837e+09  
1.1553e+01   4.6937e+10   1.8592e+09   4.5111e+10   1.8592e+00   1.5938e+00   4.8031e+00   1.0000e-32   1.0000e-32   4.7906e+08   6.6002e+07   1.4821e+09  
1.1563e+01   4.6953e+10   1.8565e+09   4.5130e+10   1.8565e+00   1.5916e+00   4.8123e+00   1.0000e-32   1.0000e-32   4.7838e+08   6.5908e+07   1.4806e+09  
1.1573e+01   4.6969e+10   1.8539e+09   4.5148e+10   1.8539e+00   1.5893e+00   4.8215e+00   1.0000e-32   1.0000e-32   4.7769e+08   6.5814e+07   1.4790e+09  
1.1583e+01   4.6984e+10   1.8512e+09   4.5167e+10   1.8512e+00   1.5870e+00   4.8307e+00   1.0000e-32   1.0000e-32   4.7701e+08   6.5720e+07   1.4774e+09  
1.1593e+01   4.7000e+10   1.8486e+09   4.5185e+10   1.8486e+00   1.5848e+00   4.8399e+00   1.0000e-32   1.0000e-32   4.7633e+08   6.5626e+07   1.4759e+09  
1.1603e+01   4.7016e+10   1.8459e+09   4.5204e+10   1.8459e+00   1.5825e+00   4.8491e+00   1.0000e-32   1.0000e-32   4.7565e+08   6.5533e+07   1.4743e+09  
1.1613e+01   4.7032e+10   1.8433e+09   4.5222e+10   1.8433e+00   1.5802e+00   4.8582e+00   1.0000e-32   1.0000e-32   4.7497e+08   6.5439e+07   1.4727e+09  
1.1623e+01   4.7048e+10   1.8407e+09   4.5241e+10   1.8407e+00   1.5780e+00   4.8674e+00   1.0000e-32   1.0000e-32   4.7429e+08   6.5346e+07   1.4712e+09  
1.1633e+01   4.7064e+10   1.8380e+09   4.5259e+10   1.8380e+00   1.5757e+00   4.8765e+00   1.0000e-32   1.0000e-32   4.7362e+08   6.5253e+07   1.4696e+09  
1.1643e+01   4.7079e+10   1.8354e+09   4.5277e+10   1.8354e+00   1.5735e+00   4.8857e+00   1.0000e-32   1.0000e-32   4.7294e+08   6.5160e+07   1.4680e+09  
1.1653e+01   4.7095e+10   1.8328e+09   4.5296e+10   1.8328e+00   1.5712e+00   4.8948e+00   1.0000e-32   1.0000e-32   4.7227e+08   6.5067e+07   1.4664e+09  
1.1663e+01   4.7111e+10   1.8302e+09   4.5314e+10   1.8302e+00   1.5690e+00   4.9039e+00   1.0000e-32   1.0000e-32   4.7159e+08   6.4974e+07   1.4648e+09  
1.1673e+01   4.7126e+10   1.8276e+09   4.5332e+10   1.8276e+00   1.5667e+00   4.9130e+00   1.0000e-32   1.0000e-32   4.7092e+08   6.4881e+07   1.4632e+09  
1.1683e+01   4.7142e+10   1.8250e+09   4.5351e+10   1.8250e+00   1.5645e+00   4.9221e+00   1.0000e-32   1.0000e-32   4.7025e+08   6.4788e+07   1.4616e+09  
1.1693e+01   4.7158e+10   1.8224e+09   4.5369e+10   1.8224e+00   1.5623e+00   4.9312e+00   1.0000e-32   1.0000e-32   4.6958e+08   6.4696e+07   1.4600e+09  
